Date,Close AVGO,High AVGO,Low AVGO,Open AVGO,Volume AVGO
2019-01-02,21.07962417602539,21.178573501790492,20.495904039018747,20.692140582945132,30346000
2019-01-03,19.204566955566406,20.500059190568734,19.152182022749543,20.335420150581275,68580000
2019-01-04,19.39331817626953,19.661064959716235,19.263602431952638,19.481459032502173,54248000
2019-01-07,19.78829002380371,19.976211284451537,19.18793925436026,19.42824545571311,53433000
2019-01-08,19.62946891784668,20.114239697837206,19.404960699323162,19.965398605903193,36795000
2019-01-09,20.478437423706055,20.511697013496963,19.777473845534423,19.82486927643002,52971000
2019-01-10,20.747854232788086,20.83516247365606,20.31879568567648,20.419407133163897,29594000
2019-01-11,20.835155487060547,21.03056093908093,20.731216686791022,20.740364620750288,20158000
2019-01-14,20.860107421875,20.91914555301693,20.446846847804235,20.63061125825832,25498000
2019-01-15,21.327415466308594,21.803871000868686,20.95489875649188,21.01726109974954,39247000
2019-01-16,20.929119110107422,21.398922981332014,20.900847423545443,21.38644924550738,24484000
2019-01-17,21.230960845947266,21.398925707298712,20.681331339350375,20.79275440635551,35154000
2019-01-18,21.687456130981445,21.780584895220468,21.369819164968792,21.546930344956266,34634000
2019-01-22,21.477087020874023,21.574372654242577,21.195204352493555,21.45297218649948,37156000
2019-01-23,21.413057327270508,21.694938361509962,21.091261927163693,21.58102215548003,31771000
2019-01-24,21.914457321166992,22.18054040888526,21.619271494853308,21.709905511338988,35999000
2019-01-25,22.279495239257812,22.310260090643943,21.694942445173695,22.049166450872143,30333000
2019-01-28,22.25288200378418,22.355158702953414,21.50701766087538,21.748987507030506,31320000
2019-01-29,22.14478302001953,22.251216557649236,21.937736491677835,22.23042911665455,27870000
2019-01-30,22.518972396850586,22.762604412227876,22.23210020292909,22.450787913430233,28727000
2019-01-31,22.305269241333008,22.533934305941546,22.147281806193497,22.497347324651244,21063000
2019-02-01,22.185529708862305,22.417520561916575,22.025880174823897,22.38010411489002,22878000
2019-02-04,22.627063751220703,22.628727444684785,22.030871506362306,22.242905987099533,20761000
2019-02-05,22.45078468322754,22.83577351944041,22.443300441253086,22.61376003929763,22619000
2019-02-06,22.9671573638916,23.282299679194473,22.679454102447743,22.722692697058356,27064000
2019-02-07,22.37511444091797,22.83078243467559,22.14312200374946,22.688592958805117,28646000
2019-02-08,22.788375854492188,22.807501191462514,22.20631789622166,22.22876903397371,23903000
2019-02-11,22.926406860351562,22.94968905176795,22.72351715317688,22.816647504822775,18012000
2019-02-12,23.231571197509766,23.31472256478872,23.03782941575864,23.17003991527433,19809000
2019-02-13,23.39205551147461,23.461902095388616,23.113500229632635,23.282296140758152,19190000
2019-02-14,23.407020568847656,23.51844362440831,23.194986086361425,23.332184495974765,16015000
2019-02-15,23.442777633666992,23.62238358287226,23.18168241970963,23.62238358287226,17352000
2019-02-19,23.42032814025879,23.517615363744014,23.294769226156248,23.37792060433281,15152000
2019-02-20,23.566675186157227,23.83359099307264,23.47188428704601,23.55254092546791,16150000
2019-02-21,23.360456466674805,23.560849855189158,23.19332267429615,23.55170350590135,13254000
2019-02-22,22.99126625061035,23.282295258538177,22.838268297652114,23.27813840364486,27225000
2019-02-25,23.16588592529297,23.351312434647983,23.155906935275674,23.34715399348057,19245000
2019-02-26,22.866544723510742,23.11682994421955,22.820811380306786,23.110176754639145,27211000
2019-02-27,22.574684143066406,22.874859556640125,22.415865611989528,22.71853577335765,29146000
2019-02-28,22.89647102355957,22.925573762248113,22.336865801076804,22.448287261775707,31460000
2019-03-01,22.67945098876953,23.129298521748105,22.544747313808305,23.09354417545185,19035000
2019-03-04,22.857393264770508,22.997919064782828,22.522294622109218,22.866539614171455,17382000
2019-03-05,23.03367042541504,23.31887884332667,22.827454926805,22.90811153940969,21699000
2019-03-06,22.56304168701172,23.02702509934593,22.490700349247962,23.004573956527352,19973000
2019-03-07,22.077434539794922,22.47822287009502,21.958528836796628,22.465749134829238,25411000
2019-03-08,21.967676162719727,22.015071600897432,21.552751971311224,21.748988497766987,22167000
2019-03-11,22.372621536254883,22.496516739817576,21.9560352342105,22.025881811418362,27161000
2019-03-12,22.42001724243164,22.4532784239641,21.9743281945636,22.430827285027732,23324000
2019-03-13,22.551401138305664,22.70689386208836,22.369300415635735,22.493195645120856,32089000
2019-03-14,22.301115036010742,22.638708468905516,22.27533809206686,22.624572623131083,43094000
2019-03-15,24.13791847229004,24.907897713276476,23.573323701268535,23.819450423348744,144066000
2019-03-18,24.433103561401367,24.694197155971217,24.1312645466786,24.132928240024146,56746000
2019-03-19,24.887937545776367,25.026799630134693,24.45555175772517,24.459710197868482,51556000
2019-03-20,24.415618896484375,25.08425178213038,24.35353636897546,25.00035764236119,41263000
2019-03-21,24.899686813354492,25.115293911917696,24.413102706091806,24.486928719557618,27379000
2019-03-22,24.551523208618164,24.86948050819883,24.446655945160682,24.82585568819698,23307000
2019-03-25,24.51041603088379,24.679881251224913,24.245311595063193,24.51377154017557,23878000
2019-03-26,24.91897964477539,25.12368172253632,24.684077981988768,24.6958230651281,28009000
2019-03-27,24.83005714416504,25.05740934827546,24.535589939583033,24.964287145108205,21862000
2019-03-28,25.090126037597656,25.44499720096058,24.804886902988788,24.92569485654319,33030000
2019-03-29,25.22771453857422,25.392147339320083,25.023852492850402,25.270500893895242,24493000
2019-04-01,25.653892517089844,25.734429550227315,25.14717374965739,25.42905736600775,27040000
2019-04-02,25.424020767211914,25.784764425968103,25.387106963944376,25.684929621699826,22857000
2019-04-03,25.5205020904541,25.788962079284616,25.32083405367645,25.689967338392282,22266000
2019-04-04,25.3359317779541,25.671506704784147,25.308246026415045,25.56663944014054,15228000
2019-04-05,25.527210235595703,25.54063387358474,25.319154247724878,25.50372006922557,18875000
2019-04-08,25.543996810913086,25.61279037537138,25.33594076254222,25.515472571984134,13899000
2019-04-09,25.457584381103516,25.51295430098226,25.192479867740207,25.384596832179174,11621000
2019-04-10,25.798189163208008,25.82000237655944,25.41982784059949,25.47016528672693,14992000
2019-04-11,25.957584381103516,26.023020812053026,25.690801393045934,25.851878638732387,16669000
2019-04-12,26.59685707092285,26.63125384442723,26.05490306933197,26.12034110675575,30087000
2019-04-15,26.544004440307617,26.63796671029483,26.273027437004128,26.596857317092375,16216000
2019-04-16,26.720182418823242,26.846861308184085,26.51883743960986,26.846022830813148,21116000
2019-04-17,26.890487670898438,26.92488444479826,26.664812447127144,26.866155825721627,18138000
2019-04-18,26.730247497558594,27.051560329438267,26.69165673866953,26.933271020647155,26548000
2019-04-22,26.42655372619629,26.669006498672214,26.35943873311979,26.62118768616243,13504000
2019-04-23,26.480241775512695,26.685782316238335,26.358596965845944,26.57420403421018,19777000
2019-04-24,26.370342254638672,26.595177375135556,26.27470304065965,26.39131538749388,23335000
2019-04-25,26.159770965576172,26.254571714303538,25.719328719176364,26.254571714303538,26732000
2019-04-26,26.04147720336914,26.086778976329253,25.596839445686793,25.93577146631482,16404000
2019-04-29,26.235279083251953,26.39887180260805,26.044002205306125,26.11111720812267,13404000
2019-04-30,26.711793899536133,26.713470854344234,26.219337238394253,26.285613756711744,18953000
2019-05-01,26.753740310668945,27.114484014600013,26.736122684206137,26.88797030280873,18158000
2019-05-02,26.495346069335938,27.029750557533852,26.36195456661968,26.844343057375145,20428000
2019-05-03,26.48611831665039,26.564979995726077,26.064972244105782,26.42236043168223,19214000
2019-05-06,26.138795852661133,26.168998637653345,25.616976535815805,25.73778447548956,14371000
2019-05-07,25.779733657836914,25.975206104405373,25.481070884445977,25.893828991440422,21734000
2019-05-08,25.45254898071289,25.810775663479255,25.42905881136085,25.6127861788562,15099000
2019-05-09,25.508756637573242,25.658925701588377,24.903881593869244,25.168147591622645,22282000
2019-05-10,25.500370025634766,25.621177992987917,24.887945413789804,25.43912756445027,21025000
2019-05-13,24.61276626586914,24.805723251554944,24.178196609691135,24.649680068375098,37864000
2019-05-14,25.3359317779541,25.554054280283026,24.788943767140022,24.806561390793068,34277000
2019-05-15,25.53476333618164,25.820002464619204,25.051534732714416,25.190798787209463,18166000
2019-05-16,24.940793991088867,25.42821656369403,24.723508342978235,25.1471730328889,34233000
2019-05-17,24.319978713989258,24.628707984057467,24.195815264015987,24.562431472240434,39094000
2019-05-20,22.86861801147461,23.486076603929572,22.5372370244584,23.32248230390361,65162000
2019-05-21,23.098485946655273,23.471813184659805,23.04143748415361,23.246137966987323,25060000
2019-05-22,22.585891723632812,23.075831254938052,22.564916991522875,22.69159746083013,31809000
2019-05-23,21.819942474365234,22.27296823245397,21.658865226913687,22.196625195460474,46607000
2019-05-24,21.471778869628906,22.293937718427156,21.454999725739825,22.03890145193148,27963000
2019-05-28,21.34929656982422,21.6219520903325,20.981003437957916,21.52463432417716,61965000
2019-05-29,21.3190975189209,21.507857328756625,21.10600746503994,21.203323640778123,28132000
2019-05-30,21.528831481933594,21.589233851379035,21.31909694320432,21.364398720288396,17310000
2019-05-31,21.111042022705078,21.455006581607705,21.057350665279817,21.228494467312917,22192000
2019-06-03,21.2402400970459,21.672292800385407,21.074130355553162,21.18738561553421,28911000
2019-06-04,22.290590286254883,22.31575901120792,21.456686054614213,21.557357754130738,36805000
2019-06-05,22.292268753051758,22.77801282158408,22.013740625206342,22.568278248249246,23651000
2019-06-06,22.885395050048828,23.07080095919103,22.255352910151263,22.401327980640154,32687000
2019-06-07,23.059890747070312,23.311573132814974,22.926499258641858,23.052341251587894,25963000
2019-06-10,23.50788688659668,23.890442175434863,23.215098278291944,23.215936755637344,23280000
2019-06-11,23.782222747802734,24.476024445464745,23.440775202781428,24.370318679716885,37105000
2019-06-12,23.467622756958008,23.755378964620466,23.272988759932893,23.6303770061907,27057000
2019-06-13,23.62533950805664,23.73272382185246,23.272985378474132,23.61779001108174,37735000
2019-06-14,22.309885025024414,22.49109535254599,21.6001427087259,21.653835665121594,100797000
2019-06-17,22.31324005126953,22.542270788129734,21.92481220391899,22.218439302268386,35785000
2019-06-18,23.326677322387695,23.743629397592034,22.3543475984433,22.496128681616334,54920000
2019-06-19,23.279693603515625,23.412245015735415,22.962574786741357,23.387916374290292,28920000
2019-06-20,23.410568237304688,23.947488108816046,23.25200802765131,23.700839782770483,57291000
2019-06-21,23.206453323364258,23.800187716497412,23.20391215838437,23.42836180723737,45399000
2019-06-24,23.647724151611328,23.668898366557027,23.2919918478608,23.336034925763038,20506000
2019-06-25,23.419885635375977,23.959413751984354,23.37838372109673,23.64433684067827,24436000
2019-06-26,23.837446212768555,24.056815077068464,23.554554706223303,23.59521010193415,24774000
2019-06-27,24.19911003112793,24.43118312652445,23.904360802759367,23.963649254961187,21813000
2019-06-28,24.381210327148438,24.503176523443482,24.12372882745185,24.381210327148438,49265000
2019-07-01,25.4390926361084,25.896463482902895,25.098605665559948,25.551740699612335,44832000
2019-07-02,25.0139102935791,25.466197222857247,24.892790597342376,25.31458839669447,19011000
2019-07-03,24.129657745361328,24.459133517926624,23.9712719622507,24.02886737992333,49411000
2019-07-05,23.940780639648438,24.176241402378015,23.882338707102022,24.024630984266114,24565000
2019-07-08,23.288604736328125,23.81627355229733,23.240325844963742,23.715483188160675,34291000
2019-07-09,23.336881637573242,23.374995870990496,23.072623167945487,23.16070932448807,26131000
2019-07-10,23.249645233154297,23.613845958926348,23.207295184467423,23.53422980598204,30134000
2019-07-11,23.381771087646484,23.49950145959765,23.118359154113836,23.312317987161766,20712000
2019-07-12,24.172006607055664,24.217744335490824,23.408877002245504,23.408877002245504,21971000
2019-07-15,24.421865463256836,24.942758917544776,24.331238141044746,24.655633195896954,30334000
2019-07-16,24.065288543701172,24.37528315343328,23.91791392469007,24.30752468934209,14617000
2019-07-17,24.145753860473633,24.33293738519787,23.98567501674694,24.186409266480556,15453000
2019-07-18,24.543834686279297,24.587877770653247,24.037338408234255,24.238920776692076,19357000
2019-07-19,24.562467575073242,24.830113760553576,24.52265868838179,24.717465693473184,22047000
2019-07-22,25.083358764648438,25.408600343574406,24.75218995612545,24.81655912028279,33905000
2019-07-23,25.475513458251953,25.609337360965547,25.34253768742137,25.36710120224259,19692000
2019-07-24,25.728759765625,25.822774771330366,25.45179546183875,25.51108552858548,19006000
2019-07-25,25.44247817993164,25.589852787389358,25.35862783435598,25.589852787389358,15741000
2019-07-26,25.487369537353516,25.665236513627278,25.454337629706266,25.544118441927903,14996000
2019-07-29,25.556821823120117,25.625426800707313,25.151964088099344,25.513625258830103,12068000
2019-07-30,25.37217903137207,25.48821638368899,25.163821322469207,25.332371764032853,11164000
2019-07-31,24.561620712280273,25.479748487480627,24.280422191245812,25.41199002181427,20819000
2019-08-01,24.167774200439453,25.224806591198977,23.911985709047887,24.488779993106657,21911000
2019-08-02,23.590978622436523,24.040725960246185,23.36906856840977,23.8908101809763,20080000
2019-08-05,22.670307159423828,23.058224836328662,22.367087954485324,23.033661326319923,27765000
2019-08-06,22.566972732543945,23.053141190726073,22.407740454400052,22.879510060086425,22199000
2019-08-07,22.872737884521484,23.09888214455069,22.275615908418505,22.36285555788164,22244000
2019-08-08,22.951507568359375,23.085331465552294,22.233267516735932,22.90068912351525,29163000
