Date,Close QCOM,High QCOM,Low QCOM,Open QCOM,Volume QCOM
2019-02-08,42.91851806640625,43.25135154315701,42.59421736228513,42.87584769217631,12461200
2019-02-11,43.379364013671875,43.78046942044275,42.995324151409775,43.140404068519494,9971800
2019-02-12,44.087703704833984,44.53148276360243,43.54151509574694,43.780471798337295,16637600
2019-02-13,44.0279655456543,44.796045329628576,44.002363971368815,44.377867834900144,11004000
2019-02-14,44.010887145996094,44.181571866937155,43.60124576906173,43.95114798199777,17895000
2019-02-15,44.36079025268555,44.68509090345333,44.036489601917765,44.44613424264567,12239500
2019-02-19,44.38640213012695,44.78751083724149,44.164514215780436,44.37786935691947,8258400
2019-02-20,44.761905670166016,45.16301108955282,44.497344144388514,44.59122091984314,12863700
2019-02-21,44.67656707763672,44.88138945393665,44.292530412328844,44.80458146976683,7826200
2019-02-22,45.33370590209961,45.35931073643281,44.924064363725584,44.966734746892165,13394500
2019-02-25,45.22276306152344,46.05911493348354,45.14595507044845,45.89696292146884,15341700
2019-02-26,45.256893157958984,45.419045154723335,44.616827711045936,45.29956679218616,11366700
2019-02-27,45.26542282104492,45.34223079409412,44.60828866396637,45.188614847995716,10426200
2019-02-28,45.56412124633789,45.879885928603116,44.983795029690974,45.231287762931174,19000200
2019-03-01,46.25538635253906,46.426071083726235,45.83720892390751,46.08470162135189,12659000
2019-03-04,45.896949768066406,46.682098257991996,45.453170752985095,46.57968871775495,14021700
2019-03-05,46.03350067138672,46.28099339811105,45.8286815741631,45.99936632554335,10092800
2019-03-06,47.311248779296875,47.881055666339584,46.38747099717303,46.5256059002926,20521300
2019-03-07,46.646480560302734,47.52709193545613,46.283877619978824,47.33715847340872,13667300
2019-03-08,46.21480178833008,46.30113816160695,45.783129802133395,46.14573598310447,10117100
2019-03-11,46.92274475097656,47.268083665894,46.318406589965015,46.37884040606617,10738800
2019-03-12,47.345787048339844,47.75155979899546,47.086784496315545,47.19038485844604,9575300
2019-03-13,47.82062530517578,48.29546386310002,47.4839216603458,47.509820927364686,9198900
2019-03-14,47.82925796508789,48.23502739749983,47.699755050307864,47.94149031160825,7306100
2019-03-15,48.86527633666992,49.504152440605026,47.41485793788428,47.48392704896764,27985600
2019-03-18,49.063846588134766,49.374647696442146,48.727139624024794,48.88254182487667,13089300
2019-03-19,49.184715270996094,49.79768880205098,49.02067778142054,49.35738145922825,9363700
2019-03-20,49.348751068115234,49.80632240988827,48.99478010132172,49.23651540740611,8804800
2019-03-21,49.87538146972656,50.31568544469339,49.3832756710124,49.40917493618813,19542700
2019-03-22,49.05521011352539,50.15165748477635,48.99477629170336,49.79768654550606,10243500
2019-03-25,48.89981460571289,49.15881720515143,48.40770867876065,48.84801606186323,6929600
2019-03-26,50.07395935058594,50.41066303306886,48.92571008119909,49.34011816022043,16051800
2019-03-27,49.132911682128906,49.78905173678672,48.62353854090122,49.5127818934154,11934400
2019-03-28,48.82210922241211,49.54731841338965,48.64080774801684,49.23651400391407,11064300
2019-03-29,49.236507415771484,49.6940819766716,49.15880632379947,49.21060814957948,8529100
2019-04-01,49.9099235534668,50.203460678890025,49.30558202543117,49.763153344056995,12066500
2019-04-02,50.15165710449219,50.53152730926397,49.780418891316835,50.056688729950174,7614500
2019-04-03,49.79768371582031,50.32432409896918,49.36601170253712,50.24662300484236,11563400
2019-04-04,49.95307922363281,50.60058715696356,49.80630904617877,49.85811086646766,9905100
2019-04-05,50.06531524658203,50.2379813954402,49.80630943650342,50.056679963101715,12332600
2019-04-08,49.86675262451172,50.49699670126232,49.65091660445629,49.89265518642786,8942400
2019-04-09,49.59046936035156,49.780406060479635,49.23649851500086,49.702704982554096,11713400
2019-04-10,48.63217544555664,49.95309088400125,48.433603401461745,49.823587949747434,15976500
2019-04-11,48.26093292236328,49.124276958230986,48.16596455147445,48.727136198750785,13903800
2019-04-12,49.16743850708008,49.357371936168796,48.40769491053781,48.58899634923896,13483500
2019-04-15,49.366024017333984,49.789060851580025,49.23652106368492,49.33148945724131,10712500
2019-04-16,60.82258224487305,61.32332334635837,49.46097861513757,49.60774551449954,86755900
2019-04-17,68.27324676513672,71.24314571851582,66.03718232549602,68.048775475363,156019300
2019-04-18,68.97254943847656,69.24018396218749,67.35809383860047,67.96243857144651,41621200
2019-04-22,70.768310546875,71.22588182471064,68.49771155315845,68.92075486648648,33292500
2019-04-23,74.86918640136719,75.93973102651756,71.89064590122028,72.43455679076256,56973700
2019-04-24,74.96415710449219,76.51817226957247,73.64324190879687,75.14545854441197,40290400
2019-04-25,73.44467163085938,74.52385159874363,72.96982981027358,74.39434868523915,20732200
2019-04-26,74.80014038085938,74.90374405530142,72.70221372766048,72.96121962036887,18860600
2019-04-29,75.3267822265625,75.957026397249,74.10946373035198,74.59294096635585,17930000
2019-04-30,74.35983276367188,75.50808211797775,74.29077023438825,75.09368059510221,17582400
2019-05-01,74.5670166015625,76.16420153320374,74.3770798856327,75.25768778419017,28211500
2019-05-02,75.2318115234375,77.99451027225491,74.37710262720859,75.54261595602864,40342000
2019-05-03,77.0879898071289,77.54556109257307,75.16272970760453,75.76707448521131,21068400
2019-05-06,76.19010925292969,76.57861142460172,74.36845285602958,74.53249032650058,15682100
2019-05-07,73.556884765625,76.10375277674841,73.1942819719459,75.28357226328558,21579500
2019-05-08,72.98711395263672,74.0058602952594,72.61587571116931,73.2547485266738,15500700
2019-05-09,72.3309555053711,73.24609799001615,71.01867559178964,71.97698790890695,14516000
2019-05-10,74.10943603515625,74.53247928191473,71.95971160266289,71.98561086536421,15955600
2019-05-13,72.4259262084961,73.25473564177902,71.64891530642088,71.86475130217556,16689000
2019-05-14,74.35983276367188,74.62747394177217,72.52091200897563,72.75401204224394,14353700
2019-05-15,74.47203826904297,75.11091083877257,73.28925488803841,73.85906495950923,11784800
2019-05-16,71.4935073852539,73.21156651599537,70.90643326047011,72.33958731886253,22498800
2019-05-17,70.36253356933594,71.76115317226594,69.06751761407209,69.49055431515659,19523400
2019-05-20,66.14940643310547,67.62572358768905,65.67456469327273,67.29764871769892,32679300
2019-05-21,67.12500762939453,68.23872237276044,66.66743628400711,68.12649000456132,17282200
2019-05-22,59.8383674621582,61.93629353799365,58.68148972317315,59.68296528665959,66150700
2019-05-23,58.9318733215332,58.940502020512604,56.894380607565644,57.86132183670746,31820700
2019-05-24,57.16200637817383,59.700239887180516,56.95480565910964,59.5103031502083,21420000
2019-05-28,56.43680953979492,58.45703169210707,56.324570584582155,57.53325371371941,22667300
2019-05-29,56.773502349853516,57.110205977368274,55.9101583640635,56.42816343817913,16312600
2019-05-30,57.490074157714844,57.904482178493815,56.92027053928479,56.95480508991571,11554600
2019-05-31,57.68864059448242,58.569248496580244,56.57492614488216,56.79076212534443,15060300
2019-06-03,57.55052947998047,58.81963996399437,57.22245445733735,57.9217611752135,13620700
2019-06-04,59.09589767456055,59.139067511840885,57.585045584841986,58.37069183315598,15866700
2019-06-05,58.39017868041992,59.53150128307968,57.35341333899215,59.2788422839259,11779200
2019-06-06,58.88679504394531,59.217868736241606,57.73676462970177,58.30306894552587,10781700
2019-06-07,59.84517288208008,59.92358089210181,58.63415598263456,58.97393732006173,10495600
2019-06-10,61.45695114135742,62.2584861822588,60.11524771358816,60.11524771358816,15229200
2019-06-11,62.066802978515625,62.92061652563836,61.22170364584258,62.36302644682279,11839500
2019-06-12,60.62926483154297,61.30883398819635,60.28948357671539,60.576992837568945,9396200
2019-06-13,60.92548370361328,61.41337333583514,60.44630163839702,60.960333912628805,6790500
2019-06-14,59.87129211425781,60.219787570844474,59.15687941940424,59.5489326536905,12119500
2019-06-17,60.21108627319336,60.96906355534838,60.02812761481099,60.19365784077633,9411100
2019-06-18,62.694091796875,63.068723244184056,60.69896214929864,60.71639057773043,14508000
2019-06-19,62.554718017578125,63.26913093546133,61.683482427623,63.05132203797255,11999300
2019-06-20,63.3736572265625,64.18390636447407,62.9293319858032,63.765717120583176,9871800
2019-06-21,63.356239318847656,63.74829258984604,62.99902961447253,62.99902961447253,15244500
2019-06-24,63.73958969116211,63.99224212618202,62.90319779696177,63.57405282608093,8893000
2019-06-25,63.208133697509766,64.59339485362912,63.18199105088581,63.80057406134041,8953400
2019-06-26,65.29911041259766,65.94382959033716,64.16650803665104,64.26234449153121,13808000
2019-06-27,65.71728515625,66.12676684947245,65.49076209568044,65.63887051539965,11151900
2019-06-28,66.2748794555664,66.59723896031636,65.17712094330875,65.9176763826803,29217500
2019-07-01,67.53815460205078,70.3609616374582,67.15481560663551,70.28254700742035,17693000
2019-07-02,67.09385681152344,67.50333861555343,66.75407545222203,67.32908750373201,7075600
2019-07-03,66.76276397705078,67.28551051639008,66.2574525144203,67.14610966670003,5290400
2019-07-05,66.78892517089844,66.84119718055052,64.55855748540651,64.64567971716005,9220800
2019-07-08,66.76276397705078,67.11125945427753,66.15290187715276,66.19646630443049,7924900
2019-07-09,66.69307708740234,66.94572952131287,66.07449406176221,66.59724065509185,7506500
2019-07-10,64.78507995605469,67.00673340199772,64.54113505079039,66.93703295849359,15075700
2019-07-11,64.21875762939453,66.0222145598782,63.86155458800317,64.9244561444104,14298400
2019-07-12,65.25553131103516,65.32523173673576,64.17520130066964,64.68922698446507,8028100
2019-07-15,65.71728515625,66.12676684947245,65.15969504330835,65.47334031271284,8898200
2019-07-16,65.92639923095703,66.64952640686059,64.95061956901529,65.43850939998616,9909600
2019-07-17,66.00479888916016,69.17609536349741,65.96123445829882,68.45296835199223,20602300
2019-07-18,64.79377746582031,65.64758441408668,64.51498241069274,65.3165173633097,12580800
2019-07-19,65.34265899658203,65.96123537077646,64.83734083839536,64.83734083839536,14477400
2019-07-22,66.17034149169922,66.75407439833486,65.39494233558636,65.39494233558636,9645800
2019-07-23,64.57596588134766,65.85667624940712,63.87026073503129,65.63886741411156,14420400
2019-07-24,66.10063171386719,66.57980719220978,64.19262407459784,64.48013334980253,14012700
2019-07-25,65.64761352539062,66.33589057698282,65.42980458426658,66.0745171888334,7299500
2019-07-26,65.53431701660156,66.08319283493535,65.21195757897839,65.4384806066865,8262500
2019-07-29,65.3165054321289,66.4926716483827,65.0551322076293,65.48204225077846,8237500
2019-07-30,65.17711639404297,65.40363945311032,64.78506313338656,64.97673597975135,7397900
2019-07-31,63.73958969116211,65.58660461944024,63.39109417641182,65.19455131972057,14052800
2019-08-01,62.03196334838867,64.21876625839737,59.46182134818265,60.01069730616925,29729800
2019-08-02,61.9884033203125,62.319470396915676,60.99519544350403,61.36982695121242,12649400
2019-08-05,59.941009521484375,61.71832422444828,59.73190820007697,60.96035353709599,13071800
2019-08-06,59.39211654663086,60.92549273564384,58.70383977228412,60.56828302552772,13189900
2019-08-07,60.4637451171875,60.63798955864075,58.47732923782331,58.59930167624046,8934900
2019-08-08,62.084232330322266,62.16264032054094,60.42016963659025,60.603128260765295,8367900
2019-08-09,62.293338775634766,62.89449340274714,61.15202238804407,61.43081748451658,8702200
2019-08-12,60.8122444152832,62.275920413984,60.75125819229566,61.85772442278386,7364300
2019-08-13,62.885772705078125,63.13843177380924,60.38532466377262,60.89064280123485,10134800
2019-08-14,61.75316619873047,62.633115862903246,61.46566355243551,61.54407155224351,10336900
2019-08-15,61.99712371826172,62.89449525372341,61.50051308333673,62.24106860397951,9107000
2019-08-16,63.84413528442383,63.95740015156601,62.49372427072227,62.598268274854455,10090600
2019-08-19,65.2293930053711,65.80440487956136,64.59338827560185,64.97673395639417,9688400
2019-08-20,66.2748794555664,66.59723896031636,64.75893165568604,64.9680262994974,9387300
2019-08-21,66.82374572753906,67.25065581597607,66.20516945406668,66.64950132405312,11004100
2019-08-22,67.21581268310547,67.91279701743338,66.73663055256866,67.00671804750695,7198800
2019-08-23,64.05323028564453,68.91472591402568,63.79186362690317,66.31844787673204,16479400
2019-08-26,63.52178192138672,65.42106888319992,63.18199396956781,65.2555386622616,11153800
2019-08-27,64.44530487060547,64.80250804605508,63.774449668881815,64.19264572357976,7303100
2019-08-28,64.77635192871094,65.2381056362308,63.52177744810949,64.28846222219919,5678500
2019-08-29,66.60594940185547,67.1112675726118,65.5343334899748,65.5343334899748,7348400
2019-08-30,67.75598907470703,67.99994062398146,67.08514059345254,67.24196326591463,8465300
2019-09-03,65.44721221923828,67.07641832691615,65.08128826273911,66.88474545613069,7580700
2019-09-04,67.16353607177734,67.1896787181422,65.89153314230587,66.20517842869597,4923700
2019-09-05,68.81888580322266,70.08218118417243,67.86052814501869,67.86052814501869,13480300
2019-09-06,68.68821716308594,68.89731851012473,68.33972821202262,68.79276783660534,5128000
2019-09-09,68.13932800292969,69.21965816724878,67.93023334302909,68.86245506687688,6885100
2019-09-10,68.57493591308594,68.72304433230032,67.38134105042066,67.98249558922997,9373900
2019-09-11,70.1644058227539,70.17318922616025,68.60129500511341,68.64519862259759,6575700
2019-09-12,69.4443130493164,70.29612219030044,69.0052367250791,70.29612219030044,5847100
2019-09-13,68.85596466064453,69.8482749184436,68.82083774446923,69.53213937264006,5343700
2019-09-16,68.53103637695312,68.92620240549897,67.53872625430633,68.1270869456162,3756500
2019-09-17,69.1018295288086,69.18964344795292,68.06560920345132,68.15342312259564,4400800
2019-09-18,69.28622436523438,69.43550866241351,68.17975048661341,69.10181316875938,5147500
2019-09-19,68.69789123535156,70.25221862451863,68.68032442882219,69.58482067164908,5180900
2019-09-20,67.12598419189453,69.1106041643484,66.88887924754488,68.67152788198337,9122000
2019-09-23,67.82850646972656,68.4168738167532,66.79228611048912,67.32795974448821,5815700
2019-09-24,66.06341552734375,68.75934343453423,65.5365186674908,68.56614881255773,10177800
2019-09-25,67.84606170654297,68.0480330227661,65.7560545401382,65.88777875058943,5571600
2019-09-26,67.92511749267578,68.22369292747099,66.6869255330676,67.75827301712982,3760300
2019-09-27,67.29283142089844,68.67153073685014,66.9240089363242,67.62653369722312,5013200
2019-09-30,66.9854965209961,67.5738573066958,66.75717491021175,67.52117028104341,4775800
2019-10-01,66.274169921875,68.54858166982804,65.83509367402877,67.67042917413556,7043700
2019-10-02,64.97450256347656,66.48492595785919,64.78130793864548,66.08976000690252,5997500
2019-10-03,66.50249481201172,66.59030872607038,64.24564305186624,64.92181755986725,5419400
2019-10-04,68.04804229736328,68.10951271064907,66.59908918445814,67.02060537539825,4893600
2019-10-07,67.03816986083984,68.1007404595854,66.9766994435364,67.62653722619902,4215500
2019-10-08,63.973411560058594,66.58152569054018,63.9382846542877,66.31807724714461,8489600
2019-10-09,65.2906494140625,65.68582213384983,64.59690800355746,64.90426679664976,5137500
2019-10-10,65.83509063720703,66.71324309239235,65.13256599315015,65.29063370307438,5580600
2019-10-11,67.35429382324219,68.33782703155548,66.74837315630772,66.90644087371929,7280800
2019-10-14,67.00305938720703,67.94268258811265,66.98549257984021,67.31041151838663,4545300
2019-10-15,68.33783721923828,68.47834485556047,66.98548136861515,67.51237160527762,5222500
2019-10-16,68.69789123535156,68.7769217654128,67.86364211932121,68.04805338923774,6218000
2019-10-17,69.34770965576172,70.21707882576642,68.8471629579078,69.11060470954162,5916700
2019-10-18,68.21488952636719,69.56724524097191,68.20610612503725,69.04035505730347,6107000
2019-10-21,69.35650634765625,69.45309698525685,68.50469711795931,68.82960934387863,5119800
2019-10-22,68.90863800048828,69.43552823893455,68.70665994753456,69.31258740662285,4944500
2019-10-23,67.82850646972656,68.61006176527815,67.50359428829198,67.80216296309919,5785700
2019-10-24,69.36527252197266,69.391616028208,68.13585753273247,68.54859032981344,5271200
2019-10-25,70.40150451660156,70.45419823756528,69.29503687297044,69.37406740475532,6712300
2019-10-28,72.9305648803711,73.00081198572754,70.72640031782264,70.73518371840655,9949800
2019-10-29,71.7099380493164,72.75493499300335,71.51674342281757,72.66712108089624,4993600
2019-10-30,71.51676177978516,72.22806336013365,70.99864817575109,72.09633910827591,3971000
2019-10-31,70.63860321044922,71.54309939232088,70.1117062464547,71.51675588407579,5693700
2019-11-01,73.3959732055664,73.45744360055517,71.34987667272965,71.64844524845489,8620300
2019-11-04,74.72200012207031,75.40696476508207,74.03704217883107,74.23902022095746,8389200
2019-11-05,75.04693603515625,75.29281774244535,74.40588825540598,74.81861443562751,7280000
2019-11-06,74.31805419921875,75.17864671912535,73.95801510705707,74.94154175863851,9755300
2019-11-07,79.01618957519531,81.22913161841261,77.55845275404364,78.88446531910256,30254000
2019-11-08,82.57270812988281,82.64296196303494,78.68249089109337,79.0161932486788,16371300
2019-11-11,80.64952087402344,81.24666483083337,79.81527869455259,80.53536346307881,11297700
2019-11-12,79.88555908203125,81.00959356302867,79.18303418152087,80.94812313671707,9332100
2019-11-13,79.44645690917969,80.70221523892826,78.70002863200536,79.6484282301776,9353200
2019-11-14,79.45526123046875,79.54307516270963,78.53319819250564,79.30597017590833,8793600
2019-11-15,79.74504089355469,82.49366300661946,79.54306953367097,81.31693495859004,25490200
2019-11-18,79.45526123046875,80.77249031340257,78.40147394425755,79.74504653688628,10360500
2019-11-19,77.24230194091797,80.25436562881536,76.11826768417014,80.13142480071937,18091300
2019-11-20,75.18742370605469,77.59355981593876,74.91519185984302,77.11935663519859,13045100
2019-11-21,74.73957061767578,75.78457438770127,74.24780729049807,74.45856204503525,10180400
2019-11-22,74.5463638305664,75.36304590867495,74.23022840034557,74.89762616411976,6166700
2019-11-25,74.89762878417969,75.77578129889662,74.71321756006176,75.31036153806016,8964100
2019-11-26,74.31805419921875,75.12595970558286,73.88776128915187,74.86251123832479,11584500
2019-11-27,74.46733856201172,74.91519153652327,74.17754661395915,74.78347401447412,5215000
2019-11-29,73.36965942382812,74.73079206408474,73.25549528705989,74.21268519644615,3882400
2019-12-02,72.40369415283203,74.01949875463139,72.28075329940724,73.74727353630134,7668800
2019-12-03,70.76154327392578,71.47284478784702,70.08536197076461,71.46406138527044,11126100
2019-12-04,72.63763427734375,72.95622092562576,71.19514285547803,71.61107579916398,8477400
2019-12-05,73.0889892578125,73.84121216280889,72.37217238550382,73.14209155512155,6358300
2019-12-06,74.17749786376953,74.55803170813515,73.82351179314898,73.85005956689405,6860400
2019-12-09,75.15093231201172,75.48722201811441,74.1951722289631,74.33676931610545,8382900
2019-12-10,74.44298553466797,75.5137884519446,74.06245170855128,75.25714873184522,8082200
2019-12-11,76.98282623291016,77.08017257249128,75.00936517061518,75.08015698435553,9571500
2019-12-12,78.80583190917969,78.96512526467839,76.43413458937748,76.85006086322083,12164600
2019-12-13,77.72618865966797,79.38106273732946,77.48724521685007,78.68194892749553,12269100
2019-12-16,78.25714111328125,80.05361177236736,78.18634257703155,79.0093569937043,8719100
2019-12-17,78.15982818603516,78.79700178089863,77.59345315765049,78.76160249765921,7485900
2019-12-18,77.85894775390625,78.45187058228456,77.51380641541219,78.35452423712117,5860600
2019-12-19,78.31026458740234,78.49610574759181,77.54035217400636,78.19522198872957,7471400
2019-12-20,78.62884521484375,79.5138069094435,78.03592249987518,78.60229744428126,17538000
2019-12-23,78.27487182617188,79.05364256427445,78.0978821593611,78.77045504634343,7274700
2019-12-24,78.55806732177734,78.59346660907894,77.85895334067277,78.42532843405095,2435200
2019-12-26,78.2306137084961,78.72619008777052,77.87662768684788,78.69079081043351,5070000
2019-12-27,78.58460235595703,78.71734121075386,77.95627360188264,78.67309717639559,5808900
2019-12-30,78.25714111328125,78.56687626972368,77.26598186094546,78.5049292384352,6543100
2019-12-31,78.0801773071289,78.55805070531228,77.77043529668694,77.86778162824488,5173400
2020-01-02,78.48726654052734,79.47841946494924,77.94743928630918,78.80585333815522,8413900
2020-01-03,77.00938415527344,77.55806298233318,76.49611136733387,77.22177987965226,8340300
2020-01-06,76.55804443359375,76.5934437145174,75.69963043843181,76.0270687231838,8381400
2020-01-07,78.73503112792969,79.19520816869077,76.91201247361954,77.02705504587959,8377400
2020-01-08,78.50495910644531,79.17753195326465,77.80583848636198,78.67310400608079,7619900
2020-01-09,79.56690979003906,80.28372660740887,78.61114953239802,79.34566936475485,9155500
2020-01-10,79.87663269042969,81.76159839191617,79.53149822046345,80.09787308152194,9668300
2020-01-13,80.5049819946289,82.06251676858136,80.13329963148715,80.57578056429111,10367800
2020-01-14,80.14212799072266,81.07134046017065,79.90319130665647,80.64655588083738,7800100
2020-01-15,79.35450744628906,80.69080139309669,78.9828251834858,80.31026762354438,7259100
2020-01-16,81.23063659667969,81.62002191167076,79.4872609385705,79.84124697476946,9295500
2020-01-17,84.8766860961914,85.10677129378135,82.25719333107145,82.30144411999699,23694400
2020-01-21,83.6642837524414,84.70853887624244,82.67312417251631,84.36340433760434,10868500
2020-01-22,82.27490234375,84.41650835007209,82.04481037766789,84.3014657428925,8342300
2020-01-23,81.4164810180664,82.25719198006404,80.93860086275369,82.16869715538886,11282000
2020-01-24,79.33682250976562,82.52268347034047,78.61115414234735,82.01825554118047,9471700
2020-01-27,77.03593444824219,78.07133822868599,76.5049519182187,77.25717491851087,9240200
2020-01-28,78.89434051513672,79.23947505379051,77.33680596138994,78.0093787746455,9187000
2020-01-29,78.0801773071289,78.77929114035811,77.30140665466537,78.4607111254766,8158500
2020-01-30,77.68194580078125,77.75274436526493,76.27485977821239,77.26601267409303,8379400
2020-01-31,75.49607849121094,77.14210775028289,75.25714180922,77.03591667016326,9503600
2020-02-03,76.53150177001953,76.6199966023753,75.36335242844385,75.70848700083737,7792700
2020-02-04,78.69964599609375,78.71734225972848,77.3191078740338,78.0978717566816,9236400
2020-02-05,80.4518814086914,80.65541884407918,79.00053782833184,80.52267322220035,14220900
2020-02-06,80.18637084960938,80.33681270069624,76.27484221102384,77.9297160764217,21059000
2020-02-07,77.36336517333984,79.67311619771125,77.3279658882789,79.31028534135227,10725100
2020-02-10,78.40760803222656,78.44300731168043,76.54918974709246,76.79697795154738,7481300
2020-02-11,79.64656066894531,80.94745557348037,78.67310405555828,79.08903717488283,9452800
2020-02-12,81.168701171875,81.80587477794606,80.78816731001162,81.10675411304715,9824200
2020-02-13,79.67311096191406,80.8678080593864,79.45187050861463,80.55807277511177,8428300
2020-02-14,79.29257202148438,80.35453018017623,78.57575515936611,80.13328974108073,6256500
2020-02-18,77.90318298339844,78.76159697451992,77.46070210151912,77.72619333133568,7248100
2020-02-19,80.14212799072266,80.19523028296547,78.45185468416072,78.69079136822691,7820900
2020-02-20,79.17752838134766,81.31028267525349,78.47840779280358,80.36337387846034,9754900
2020-02-21,77.01821899414062,78.78814247051466,76.39874847809861,78.3722093732912,12257600
2020-02-24,73.73501586914062,75.07131005883332,73.19518863859334,74.24829532633684,12158500
2020-02-25,70.99161529541016,74.69075477539252,70.47833598558336,74.28367328020182,14725000
2020-02-26,70.49605560302734,72.59341061030088,69.99162092847345,71.6819010963878,13125000
2020-02-27,67.20399475097656,69.19515860834366,66.66416756506372,68.25709459992416,17898300
2020-02-28,69.29251098632812,70.62879843046859,64.9030945582634,65.27478364206264,20843300
2020-03-02,71.29253387451172,71.42527951985726,68.2571140587592,69.92969163563059,15043400
2020-03-03,69.5225830078125,73.14207956018682,68.87656480337799,71.5225981681583,16356200
2020-03-04,72.96571350097656,73.06383419438004,69.62070842248613,70.57514959933152,9894900
2020-03-05,70.6197509765625,72.5821581890581,70.20050921917473,70.87843220570454,9396200
2020-03-06,69.10337829589844,69.64749992070342,67.64049593573098,68.0864968212804,11536500
2020-03-09,64.79498291015625,67.88130702127002,64.07246393428426,64.58090447386654,13898500
2020-03-10,70.37001037597656,70.50381198599275,66.15084633743655,66.72172685510186,13615600
2020-03-11,66.5611572265625,69.38880046918821,65.75835448114293,68.05079816196614,13376500
2020-03-12,59.781944274902344,64.69687499948931,59.76410723728135,62.01194827629344,19386200
2020-03-13,67.62262725830078,68.38974904419408,59.99601899914896,63.492663024588076,15971400
2020-03-16,57.51626205444336,63.48374770453764,57.498418212675816,60.90586380909075,16134700
2020-03-17,61.42323303222656,62.270631861947344,55.48250228874336,58.791830935361084,16864500
2020-03-18,54.581565856933594,58.47961112329327,51.736082542095865,56.69561167972949,18381200
2020-03-19,57.9801025390625,60.25470928392158,52.66377395367106,54.519135465508754,17127400
2020-03-20,54.331809997558594,60.63826359013259,54.22477077274483,58.00685514150991,16591500
2020-03-23,55.7768440246582,57.855208829471444,52.72620100278377,54.90268309904421,14920300
2020-03-24,58.39040756225586,60.31713374512329,55.47356273903503,58.87208910797272,18966800
2020-03-25,56.2674446105957,59.728407264507354,55.71440134507463,58.78288804788968,15969800
2020-03-26,61.53025817871094,62.13681938924852,56.4190872775926,57.088088312504766,15820300
2020-03-27,59.39836883544922,61.65513805130802,58.80965146141292,59.318091977574916,9739100
2020-03-30,61.57484436035156,61.99408603101272,58.92559959504966,59.93356534930207,9880800
2020-03-31,60.34390640258789,62.76122979380702,59.46082677091608,61.81571032566209,13213900
2020-04-01,58.78290939331055,61.28050990019111,57.980106556821916,57.980106556821916,14167900
2020-04-02,60.673927307128906,60.888012525656066,58.25660452605757,58.75612989719091,15432900
2020-04-03,58.18526077270508,61.27158514251615,57.578699481182994,60.3706617230279,8600700
2020-04-06,63.28750991821289,63.662155757134215,60.3439087623844,61.10210875075998,12153100
2020-04-07,64.87527465820312,66.81091635654361,63.2072293371996,65.70483635826785,11285600
2020-04-08,65.41047668457031,66.34707424871102,64.59875199021648,65.74051290960622,10695600
2020-04-09,63.84946823120117,66.75738818612645,62.440104244940436,66.56115357506177,15459400
2020-04-13,65.38371276855469,65.57103226717905,63.72458943167446,63.96542684263968,7896500
2020-04-14,69.17472839355469,69.28176423254051,66.87336257930748,66.90012153905394,11314100
2020-04-15,67.7831802368164,68.09537934618461,66.03485841892427,67.66722251203112,9951700
