Date,Close NVDA,High NVDA,Low NVDA,Open NVDA,Volume NVDA
2022-01-03,30.06613540649414,30.65506088396236,29.730746983010228,29.760693023921544,391547000
2022-01-04,29.236650466918945,30.412504289099896,28.297364472268455,30.221852202431464,527154000
2022-01-05,27.5537166595459,29.362416195459534,27.482846846044094,28.89626592286061,498064000
2022-01-06,28.126672744750977,28.38619937836592,27.015701130720288,27.589652615169747,454186000
2022-01-07,27.197368621826172,28.37022947108677,27.00771417868362,28.089741182817168,409939000
2022-01-10,27.35009002685547,27.41896458581148,25.59728809455643,26.53258160637673,594681000
2022-01-11,27.766326904296875,28.013876234455545,26.79010973141458,27.2732273118183,404089000
2022-01-12,27.947998046875,28.542911149717273,27.557709539495665,28.015873067370816,383413000
2022-01-13,26.52659797668457,28.42812705716365,26.449736653025802,28.327311182607588,540171000
2022-01-14,26.892927169799805,27.14746377794876,26.1622600872172,26.25209631316688,395832000
2022-01-18,25.855817794799805,26.589479608098458,25.72306063189079,26.212167872798418,424270000
2022-01-19,25.021339416503906,26.494650686731937,25.006367348530603,26.031497074855327,488315000
2022-01-20,24.10601043701172,25.532408368979212,24.034141082261314,25.257909661766874,435181000
2022-01-21,23.331422805786133,24.77778273419863,23.220624940867154,23.464179956119494,718958000
2022-01-24,23.329423904418945,23.33740875236152,20.84994965408557,22.289322256872257,913982000
2022-01-25,22.28333282470703,22.90120660752836,21.959923634283577,22.504928539591834,664616000
2022-01-26,22.73052215576172,24.013181488440807,22.25938174059481,23.1976701459674,755959000
2022-01-27,21.904027938842773,23.95129251401935,21.635516933141698,23.525070274294848,573353000
2022-01-28,22.798397064208984,22.81636392687395,21.257208837637826,21.97190424675103,543774000
2022-01-31,24.44139862060547,24.46435744178253,23.010010647578866,23.1397730138584,564680000
2022-02-01,24.593120574951172,25.09919700704266,23.84648201482847,25.05827132598659,518925000
2022-02-02,25.196022033691406,25.769973523352174,24.508275972398696,25.74701660609037,543419000
2022-02-03,23.904380798339844,25.0313241356802,23.736687526513133,24.41345210708109,410178000
