Date,Close ASML,High ASML,Low ASML,Open ASML,Volume ASML
2020-01-02,288.8886413574219,289.35610308692566,286.7708420479149,287.40046120616233,573600
2020-01-03,284.2333068847656,286.90439182192443,283.95664944435345,284.3191600671055,410800
2020-01-06,281.9724426269531,282.1060114550775,278.96746423328057,279.67341682987774,617600
2020-01-07,285.03472900390625,287.35285305094465,283.7182548697406,284.92025805530966,477700
2020-01-08,287.9919738769531,289.2321144326088,286.1317339308222,286.8185886218777,536900
2020-01-09,287.5054626464844,289.9189886195151,286.4465482499361,289.3179870853457,579700
2020-01-10,282.54486083984375,286.6755384897122,281.9534082149567,286.2366943832174,447700
2020-01-13,287.5721740722656,287.7343314882527,283.80400836654377,284.9296777824426,405700
2020-01-14,288.6215515136719,291.8173340229694,284.72939450770946,285.37808248992883,609600
2020-01-15,286.2652893066406,289.0031883849445,285.9504942326473,287.71533212967387,505300
2020-01-16,287.21929931640625,288.99368645098167,285.75973641969034,288.621626735812,547500
2020-01-17,286.2271423339844,287.19062542207996,285.49257199771523,287.0475367567834,743900
2020-01-21,284.6626281738281,287.38142926073317,283.7754493377517,284.38597067959586,573000
2020-01-22,282.61163330078125,287.77257835094815,282.3826914202312,286.7232128773435,1108600
2020-01-23,280.7704772949219,283.4224940274529,278.1375293472836,283.26030746159387,713000
2020-01-24,282.2109069824219,285.5497780207613,280.93259984983223,283.2221347090953,977800
2020-01-27,271.1926574707031,275.33285426731084,270.7061269224065,273.9400761461369,889100
2020-01-28,276.8210144042969,276.89734775786815,272.0321299665758,273.0528775039196,1636100
2020-01-29,282.5067138671875,284.557729199416,280.18856085503216,282.43992944720577,965500
2020-01-30,280.8276062011719,281.1328813195107,277.1643921190185,277.4028828466012,794100
2020-01-31,267.7393798828125,274.9799588263879,267.27194711794255,274.7414679687761,1272600
2020-02-03,274.89410400390625,275.55234109607846,270.2769245210564,270.57265085375366,823200
2020-02-04,285.45440673828125,285.4830244685645,280.68459094010376,281.33327890162104,795300
2020-02-05,292.218017578125,293.20059852026844,289.098539248222,293.20059852026844,1042000
2020-02-06,295.29931640625,295.35655187301614,292.5042110327935,293.3723210956109,698000
2020-02-07,290.93011474609375,291.5597338574219,289.24161061524245,290.6439374739638,1775900
2020-02-10,295.42333984375,295.4424377413342,290.00483543192604,290.0430021144456,373000
2020-02-11,301.4619445800781,301.7099552355786,298.6000547481358,298.6286724819493,789900
