Date,Close AVGO,High AVGO,Low AVGO,Open AVGO,Volume AVGO
2010-03-08,1.3651999235153198,1.3800467574021678,1.3496461497119023,1.3772187448961466,2220000
2010-03-09,1.3680285215377808,1.4139830098110173,1.3538887049244634,1.3743914895817466,9227000
2010-03-10,1.3956013917922974,1.4125692244517642,1.368735719958116,1.3758056291629024,5449000
2010-03-11,1.4040840864181519,1.4118610137220462,1.3991351709883533,1.3991351709883533,3947000
2010-03-12,1.3892379999160767,1.4139826730968905,1.3743911622956144,1.4069127664738008,4984000
2010-03-15,1.3729768991470337,1.3828747325541921,1.3454042187472353,1.3828747325541921,1792000
2010-03-16,1.3786331415176392,1.3913589903093677,1.3545954084043883,1.372977199356878,1623000
2010-03-17,1.406205654144287,1.413275560325169,1.3828749468913915,1.384995935601642,3094000
2010-03-18,1.4125686883926392,1.4139826528410144,1.3772190715036534,1.4097406752159547,2112000
2010-03-19,1.4217594861984253,1.433778478877385,1.3920658959395074,1.4217594861984253,6365000
2010-03-22,1.4097408056259155,1.4245877286870592,1.3927730621159204,1.4047918874588288,4734000
2010-03-23,1.42953622341156,1.435192080052944,1.4104474122671808,1.412568400647658,2819000
2010-03-24,1.38711678981781,1.4281222585470426,1.3835818370701163,1.4281222585470426,1535000
2010-03-25,1.3892379999160767,1.3963079065391664,1.3652002668296108,1.3963079065391664,5835000
2010-03-26,1.407619595527649,1.4281222881776938,1.389944747142541,1.389944747142541,5250000
2010-03-29,1.42953622341156,1.4422619851345908,1.4097403880470494,1.420345329949436,2961000
2010-03-30,1.4408482313156128,1.4500391255818588,1.4111545599508304,1.4337783256154122,3539000
2010-03-31,1.4535737037658691,1.4620576563351766,1.4260010264754346,1.44155488333256,6620000
2010-04-01,1.449332356452942,1.4705420785208518,1.4203457868614313,1.4627652309972512,3246000
2010-04-05,1.432364583015442,1.4634721410291676,1.3991359517026696,1.462765200876094,6120000
2010-04-06,1.462058186531067,1.4726629625285674,1.4139827188040888,1.4175177565098391,2358000
2010-04-07,1.4479182958602905,1.4662999178494978,1.4422622695437244,1.4549882023360983,1446000
2010-04-08,1.4210522174835205,1.4479179569389125,1.4196381690954056,1.4479179569389125,1402000
2010-04-09,1.4146897792816162,1.4238806758266687,1.4019640132899458,1.4210527465573963,1983000
2010-04-12,1.4153966903686523,1.424587585630261,1.3906519334581988,1.4083266996228563,2867000
2010-04-13,1.424587607383728,1.4309504053082585,1.3963078968085114,1.4040847434717534,2367000
2010-04-14,1.5235658884048462,1.5242728283035565,1.4493318051259247,1.4585226980484511,4783000
2010-04-15,1.5525528192520142,1.5553807477777526,1.5271011254006772,1.5271011254006772,6148000
2010-04-16,1.5468968152999878,1.553966720993248,1.5320500639120962,1.5532597809918762,3439000
2010-04-19,1.5483108758926392,1.558208710228138,1.5058914414034885,1.5327570158226778,4867000
2010-04-20,1.5815393924713135,1.6175960292413567,1.568106521182088,1.5886092981140882,8506000
2010-04-21,1.5440691709518433,1.6140613007665405,1.5172034232363618,1.590730590828308,5402000
2010-04-22,1.522152066230774,1.5454827693696638,1.4825603963273786,1.544068720958889,6441000
2010-04-23,1.5193241834640503,1.5285150780294003,1.4903376197178566,1.5150822061939113,1886000
2010-04-26,1.540534257888794,1.5575021708974242,1.50589182880259,1.5094266983061262,2550000
2010-04-27,1.4846819639205933,1.5454833723486405,1.4719561974979105,1.5454833723486405,2506000
2010-04-28,1.4853887557983398,1.5051844256905178,1.4620580485340675,1.4974075794557136,3139000
2010-04-29,1.5129613876342773,1.5412410113837276,1.5080123017742553,1.5080123017742553,3185000
2010-04-30,1.450039029121399,1.5334638434101882,1.448624980651486,1.52498005827022,3603000
2010-05-03,1.4931654930114746,1.5179102471298482,1.4415551647781513,1.459936953227255,4239000
2010-05-04,1.4175177812576294,1.4825608242922146,1.40832680105413,1.4825608242922146,5540000
2010-05-05,1.3849960565567017,1.4182246859327263,1.3574233694753155,1.4097407303508003,6266000
2010-05-06,1.3574235439300537,1.384289210072383,1.3114691438349995,1.3835822698696585,9155000
2010-05-07,1.3637864589691162,1.3786332982944904,1.2994502675990873,1.3602515052516408,6025000
2010-05-10,1.4662995338439941,1.4783185234091243,1.4139822733362257,1.4139822733362257,8944000
2010-05-11,1.4606437683105469,1.470541601687486,1.4260011829314276,1.4373130647450005,2174000
2010-05-12,1.4648863077163696,1.4790261232744124,1.4493324431785635,1.4535744215579558,3533000
2010-05-13,1.4465043544769287,1.4726629935224946,1.4366065183883165,1.4726629935224946,2919000
2010-05-14,1.4302438497543335,1.448625645500372,1.3941872828217028,1.4429696175847142,5049000
2010-05-17,1.4507468938827515,1.4507468938827515,1.4083273511823344,1.4316581544495457,2929000
2010-05-18,1.4196381568908691,1.4761975635318179,1.4097403239386377,1.4564017290675295,3384000
2010-05-19,1.4153966903686523,1.4337784808918694,1.3383345750428526,1.4026707575941793,5790000
2010-05-20,1.4210522174835205,1.4351920271253604,1.3743908119534836,1.397721514718502,11123000
2010-05-21,1.4005500078201294,1.4316577364267495,1.3814612739605503,1.4069129752932874,8233000
2010-05-24,1.3708561658859253,1.4139826286428996,1.3652002239092829,1.3963078626408498,4802000
2010-05-25,1.359543800354004,1.3673207283521294,1.309347448976799,1.343283004536043,6804000
2010-05-26,1.4153966903686523,1.4436763162321045,1.3772190606050991,1.3828750026337762,9462000
2010-05-27,1.5087193250656128,1.5235660761267686,1.4344852326401456,1.4401410896463447,10657000
2010-05-28,1.4599372148513794,1.519324399394011,1.435192456298688,1.5150824215209922,7955000
2010-06-01,1.441555380821228,1.483974821187318,1.438020343177451,1.4606441121299814,4561000
2010-06-02,1.4924588203430176,1.4924588203430176,1.4380203852435094,1.4380203852435094,8618000
2010-06-03,1.5313429832458496,1.5553807978886853,1.488923548313576,1.488923548313576,6463000
2010-06-04,1.4712488651275635,1.5157892885743138,1.454988064913045,1.5129613599630607,3157000
2010-06-07,1.4684209823608398,1.4917516917899367,1.4528672884480252,1.4761979978771222,7353000
2010-06-08,1.491044521331787,1.4917514613386476,1.4578159811714624,1.4804397469894852,11924000
2010-06-09,1.4896305799484253,1.5483108120965614,1.4818535659539616,1.5023563423468829,8025000
2010-06-10,1.5412405729293823,1.5532593927477822,1.5193237527665895,1.520030861151064,10099000
2010-06-11,1.5504318475723267,1.5539667161279656,1.5150821506568544,1.5200312363305044,7929000
2010-06-14,1.520737886428833,1.5666923488106925,1.5065980777820787,1.5659852403864842,13409000
2010-06-15,1.573055386543274,1.6048700451694002,1.5249800971773881,1.537705859491934,12082000
2010-06-16,1.6175963878631592,1.6607227712772676,1.5589159726028259,1.5709347980041366,26923000
2010-06-17,1.6508245468139648,1.6748621919657414,1.628200781635914,1.6465825697730998,20536000
2010-06-18,1.6289079189300537,1.6635505108802002,1.612647117343653,1.646582769221306,12720000
2010-06-21,1.6253726482391357,1.6543592067646835,1.5822461118398654,1.6536522668669356,7111000
2010-06-22,1.5737627744674683,1.6289079790335914,1.562450890090864,1.618303203315436,12008000
2010-06-23,1.5935579538345337,1.604869834719581,1.5207379208018272,1.5907300257532266,11441000
2010-06-24,1.5016494989395142,1.6034561103538358,1.465592860798722,1.601335290284239,17771000
2010-06-25,1.5179105997085571,1.5603300435704732,1.4938727800055622,1.5157896106594726,95883000
2010-06-28,1.5377064943313599,1.5454835114852712,1.4507466050278421,1.522859737408292,9663000
2010-06-29,1.4825609922409058,1.50518476454792,1.439434605375551,1.5044778243382937,13274000
2010-06-30,1.4889237880706787,1.5065986397518485,1.4613511003567954,1.4769049630938296,13444000
2010-07-01,1.513667345046997,1.5235651732220548,1.462057048351631,1.507304383265998,11503000
2010-07-02,1.5249807834625244,1.53346457263689,1.503771057686735,1.5186178151618124,5534000
2010-07-06,1.475490689277649,1.5702275629495581,1.467006903354692,1.5419479394199977,10588000
2010-07-07,1.5320501327514648,1.533464012817738,1.449332080719702,1.4670069300269573,9493000
2010-07-08,1.540534257888794,1.5553811817713454,1.5094266983061262,1.5384134373226077,2914000
2010-07-09,1.5560877323150635,1.5560877323150635,1.520031263320064,1.5369990035200725,3255000
2010-07-12,1.562450647354126,1.582246315517896,1.516496176888453,1.5447757991566073,4995000
2010-07-13,1.5893163681030273,1.5907304167711782,1.565278720663487,1.5772975443832573,6589000
2010-07-14,1.5758836269378662,1.6161820745869853,1.5709345409965265,1.5907303790823164,5384000
2010-07-15,1.619716763496399,1.6260797288060491,1.549017710810855,1.5730553550119724,8355000
2010-07-16,1.5546735525131226,1.6225448447043356,1.5539666125610796,1.6041630574725283,6599000
2010-07-19,1.574469804763794,1.5815397118342065,1.5398272095508088,1.5589159417849343,5262000
2010-07-20,1.5553804636001587,1.5617434280404014,1.5271008463899436,1.5575014517469061,7122000
2010-07-21,1.539119839668274,1.5808323303049698,1.5355848028401584,1.5673994600538643,5036000
2010-07-22,1.6154752969741821,1.6218380950701914,1.547603989764515,1.5575019940825123,8397000
2010-07-23,1.6175963878631592,1.6352710716086571,1.5907306393285598,1.619010268169264,6317000
2010-07-26,1.6119402647018433,1.6225452091637735,1.549018043720721,1.6183032313790016,6892000
2010-07-27,1.585074782371521,1.6303221548442681,1.5716419080924657,1.6154754002578708,9720000
2010-07-28,1.5412405729293823,1.594264936655081,1.5391195848955699,1.5822459482768756,3550000
2010-07-29,1.539119839668274,1.5546735297444485,1.5101331107811604,1.549017673091264,5103000
2010-07-30,1.538413405418396,1.5490181822689715,1.4910448739981739,1.5256874709258388,2775000
2010-08-02,1.5433621406555176,1.6119402176409365,1.5271013386618777,1.5539669162479655,10105000
2010-08-03,1.5271012783050537,1.54831099721153,1.5108404769541024,1.535585064731727,4176000
2010-08-04,1.5794180631637573,1.5871949071250049,1.5023560577156534,1.5334636021204535,6168000
2010-08-05,1.6076984405517578,1.6084055492900418,1.563158006675031,1.563158006675031,4639000
2010-08-06,1.5970932245254517,1.6069910585411786,1.5829534134858863,1.5949722360135326,2716000
2010-08-09,1.6190099716186523,1.6211309602491966,1.5893162993508863,1.603456111181279,2267000
2010-08-10,1.5765904188156128,1.6133539942630495,1.569520513426478,1.5963860864812538,3722000
2010-08-11,1.4302438497543335,1.4670074412464105,1.3630796349653267,1.4521605154577335,23300000
2010-08-12,1.4429690837860107,1.4769047330463743,1.4281223320495184,1.4457971809775965,18324000
2010-08-13,1.4132754802703857,1.4528670706325653,1.4104475516701924,1.4408482476618567,39578000
2010-08-16,1.4330711364746094,1.4351921249213953,1.393479633067671,1.4132753847711401,14858000
2010-08-17,1.4401406049728394,1.4641784105589695,1.4344847498700954,1.441554653028419,7749000
2010-08-18,1.467006802558899,1.4719557194805544,1.4203453932291878,1.4366061924974158,8339000
2010-08-19,1.450039029121399,1.474076673191064,1.4408481354665559,1.4613507426413566,5891000
2010-08-20,1.4443835020065308,1.4528674586326702,1.4344856649826316,1.4344856649826316,4158000
2010-08-23,1.442261815071106,1.4542806354367295,1.4295360548486258,1.4450897430583445,5772000
2010-08-24,1.4309500455856323,1.447917951945181,1.4104473553876418,1.41398230778591,10926000
2010-08-25,1.4344853162765503,1.443676210867374,1.3934797606313594,1.4316573876085708,11221000
2010-08-26,1.456402063369751,1.4860957376021506,1.432364415379642,1.4507462056873244,7769000
2010-08-27,1.4358991384506226,1.4599369525591368,1.414689421455943,1.4578159640036843,10518000
2010-08-30,1.413982629776001,1.4394343265513214,1.4090337121474477,1.428829382661661,5904000
2010-08-31,1.424587607383728,1.4316575139575485,1.392772943521601,1.3998428500954216,6339000
2010-09-01,1.4846819639205933,1.510133665325854,1.425294773014915,1.4351926100725454,11095000
2010-09-02,1.4882168769836426,1.5016497510386702,1.4726630139430903,1.4995287620531457,3047000
2010-09-03,1.483267903327942,1.4995287059014697,1.4655930519637217,1.4967007768799594,5240000
2010-09-07,1.4549885988235474,1.4839751727053019,1.447211581588999,1.4698353559005564,4393000
2010-09-08,1.4196381568908691,1.4627646939196035,1.399135466798427,1.4535738008754384,10604000
2010-09-09,1.390652060508728,1.4351924921688834,1.3779262108515493,1.4231736669348583,15500000
2010-09-10,1.3185384273529053,1.3892375552335792,1.3015706063207766,1.3814606267255316,25537000
2010-09-13,1.3397483825683594,1.3482322524777752,1.3263155955684442,1.3270225355642737,11641000
2010-09-14,1.406912088394165,1.4267077499740908,1.3157102020643516,1.3312640565627136,12115000
2010-09-15,1.3510606288909912,1.4217597042954824,1.336920813810093,1.3998430414880576,11064000
2010-09-16,1.3609585762023926,1.3892382929395526,1.343283805916638,1.3439908304400494,8576000
2010-09-17,1.4168099164962769,1.4366057465984363,1.3644925822317262,1.3715625697138656,15408000
2010-09-20,1.4585227966308594,1.4832675489162865,1.3991355428496852,1.4238802108551951,12498000
2010-09-21,1.4684209823608398,1.5497249953046435,1.4443833328156717,1.4670071021286977,9719000
2010-09-22,1.4677139520645142,1.5164963568334755,1.4634719745089757,1.4705418809149182,14238000
2010-09-23,1.5080125331878662,1.5306363030831218,1.4295366158084952,1.4599372328602975,10337000
2010-09-24,1.525687575340271,1.5398273911486595,1.5073057810773858,1.5115477595318825,7934000
2010-09-27,1.551845908164978,1.5631577922671553,1.5362922150143676,1.553966896969128,6663000
2010-09-28,1.5765904188156128,1.5850743727065106,1.5419478318409003,1.5624506080373433,6547000
2010-09-29,1.5787115097045898,1.5907303327898357,1.5638645894323495,1.5765905210942697,3880000
2010-09-30,1.591437578201294,1.6260801740712516,1.5794187528096524,1.582246681979471,10464000
2010-10-01,1.5999208688735962,1.6020418570088253,1.5801250357980614,1.5992139290151244,6330000
2010-10-04,1.5772974491119385,1.5999212150766764,1.5497247659473863,1.5978002264824915,7856000
2010-10-05,1.5871952772140503,1.5992142687200264,1.5730554656821543,1.5864883372054104,4099000
2010-10-06,1.5751762390136719,1.604162966684799,1.5440686916064437,1.5850742405812766,10263000
2010-10-07,1.6175963878631592,1.6239591863603988,1.5737628957361143,1.5794187540803015,8158000
2010-10-08,1.5695210695266724,1.6055775492185518,1.55891612340559,1.6013357393300192,11144000
2010-10-11,1.5794180631637573,1.5879020155286165,1.5603293389026343,1.5737622072937247,3876000
2010-10-12,1.5567947626113892,1.5829535672799393,1.5369990926566595,1.5829535672799393,8550000
2010-10-13,1.5553804636001587,1.5723482002143248,1.5228588700964485,1.570227212067577,9490000
2010-10-14,1.585074782371521,1.5907306407206578,1.5405341814925608,1.5575020936597395,8488000
2010-10-15,1.604163408279419,1.6062843971592131,1.5490180345245166,1.5942655725469614,8650000
2010-10-18,1.6076984405517578,1.6105265383851135,1.5843677290658587,1.6091124894684357,4626000
2010-10-19,1.5829532146453857,1.6062839167859986,1.5624504406454907,1.5815391662951155,5217000
2010-10-20,1.562450647354126,1.6013352122527604,1.5610365988167805,1.5935581981371267,3061000
2010-10-21,1.551845908164978,1.5702276987610329,1.5483110391979726,1.5695207586796052,3467000
2010-10-22,1.5893163681030273,1.590023476717033,1.5518458482755662,1.555380885666013,5244000
2010-10-25,1.6161822080612183,1.6345639990304413,1.584367543912968,1.5907305104545921,6475000
2010-10-26,1.6557737588882446,1.6600157366849984,1.6006283846501923,1.6119402692549112,14787000
2010-10-27,1.675568699836731,1.6791037359790755,1.639512241407741,1.6550660970264155,11251000
2010-10-28,1.6564804315567017,1.7003139141129708,1.6324427860025545,1.6939509484451623,13518000
2010-10-29,1.7448545694351196,1.763943300425174,1.6515317347638585,1.6621366789582608,13607000
2010-11-01,1.6847599744796753,1.7483892910263639,1.6805181661284232,1.732128491907074,8575000
2010-11-02,1.7024348974227905,1.727886591455747,1.6875881461368352,1.703848945975673,4040000
2010-11-03,1.7448545694351196,1.751217535951761,1.6939511744217282,1.705263058709134,5849000
2010-11-04,1.7879812717437744,1.7936371300946787,1.7441477795646716,1.7646505610664969,9831000
2010-11-05,1.793636441230774,1.8169671429476635,1.7780827524593938,1.7929295013483892,6295000
2010-11-08,1.7851529121398926,1.8084836171917704,1.7625291470714528,1.7780830066259856,3744000
2010-11-09,1.7554595470428467,1.7992930362809174,1.7519245093908036,1.7908090807639125,4079000
2010-11-10,1.7399057149887085,1.7625294843869186,1.7236449123387219,1.7568734577574283,2680000
2010-11-11,1.756873607635498,1.7745484605906598,1.6861745329346312,1.7250591083000528,12118000
2010-11-12,1.8183809518814087,1.8247439156646417,1.7363700367278847,1.7540447113793578,10075000
2010-11-15,1.7794971466064453,1.8353494588951988,1.7731341801462426,1.8346425188084658,4987000
2010-11-16,1.76040780544281,1.7724266255496242,1.726472164647267,1.768891757781648,5697000
2010-11-17,1.7391986846923828,1.7816181236946684,1.7321287781920018,1.7582874153874246,6378000
2010-11-18,1.7724274396896362,1.7787904068665057,1.7448547504830887,1.7512177176599584,6640000
2010-11-19,1.7865676879882812,1.7908096671357516,1.7561670621779812,1.7625300308991867,3454000
2010-11-22,1.8388839960098267,1.8388839960098269,1.7908085434381236,1.7908085434381236,9078000
2010-11-23,1.8367629051208496,1.8424187610791778,1.8141391441679102,1.8311068806027082,6454000
2010-11-24,1.8593872785568237,1.866457185113471,1.8431264766205477,1.8466613456189374,8239000
2010-11-26,1.909583330154419,1.9124112587179978,1.8501961560798723,1.85585201320703,6268000
2010-11-29,1.903220772743225,1.9159467068490543,1.8636292586804517,1.913825717831416,10205000
2010-11-30,1.8459547758102417,1.926551693010938,1.8445407267913216,1.9032209798381203,54355000
2010-12-01,1.8989791870117188,1.9088770245536364,1.858680559488362,1.8721134353294808,16522000
2010-12-02,2.0085625648498535,2.0135114829283585,1.8968579323353678,1.9060488283554142,19060000
2010-12-03,1.8770616054534912,1.9795753154051252,1.8699917002347524,1.9795753154051252,26279000
2010-12-06,1.8982715606689453,1.9010994894013544,1.8586800527356462,1.8982715606689453,8971000
2010-12-07,1.7575799226760864,1.787980527924963,1.7307141852860117,1.750510018398669,117381000
2010-12-08,1.7957571744918823,1.8197948126785033,1.7575797293060964,1.7667706207115332,49077000
2010-12-09,1.8671640157699585,1.8742339219122512,1.807776669326814,1.8197954929127256,34051000
2010-12-10,1.8664568662643433,1.8876665823110037,1.8494889585791434,1.8876665823110037,14052000
2010-12-13,1.884178876876831,1.89268538730347,1.8678748445644373,1.8855966849506027,12177000
2010-12-14,1.8636218309402466,1.8962298997921552,1.8409379128672618,1.8891411965203497,9460000
2010-12-15,1.8714189529418945,1.9047358312725944,1.8366842667853913,1.86433025182881,18005000
2010-12-16,1.9593188762664795,1.960027864706278,1.872836652288614,1.8855964161093326,24425000
2010-12-17,1.996889591217041,2.013193625948046,1.951521923230255,1.9649905104010894,36401000
2010-12-20,1.9713695049285889,2.0160285059693956,1.963571984734904,1.9770405669850535,14602000
2010-12-21,1.976332426071167,1.9912186521898314,1.9614460309444859,1.981294501444055,14950000
2010-12-22,1.9947623014450073,1.9983067364752138,1.9415971280556263,1.9812938877509303,9600000
2010-12-23,1.9940543174743652,2.017447057648902,1.9784591010219958,1.9940543174743652,5885000
2010-12-27,2.038712978363037,2.051472745810449,1.9720792006088401,1.9919275024052325,13311000
2010-12-28,2.006103992462158,2.041547662059761,2.0004330999709894,2.039421035123587,5836000
2010-12-29,2.029496908187866,2.0323325237046754,1.995471212065734,2.016737314394056,6296000
2010-12-30,2.0472183227539062,2.0507625879076006,2.0096481994819624,2.030205478198743,6815000
2010-12-31,2.0139026641845703,2.048637362424022,2.005396152286574,2.048637362424022,6177000
2011-01-03,1.9706614017486572,2.034459732266441,1.9621548900764112,2.034459732266441,14436000
2011-01-04,1.9848384857177734,2.0061045924316647,1.9118248357659475,1.970661081241846,16262000
2011-01-05,1.9841283559799194,1.9968879439792804,1.9671155156448108,1.9742042132017628,9537000
2011-01-06,2.0216994285583496,2.02240824794778,1.9685340871679493,1.9876735627462643,9598000
2011-01-07,2.0046870708465576,2.0209911038499517,1.9692435575800489,2.018155487582229,8774000
2011-01-10,2.0486366748809814,2.0628140772808803,1.9798761211343014,2.0032688519949313,15385000
2011-01-11,2.072739362716675,2.0741571713379714,2.044384542355231,2.065650657626314,13549000
2011-01-12,1.996889591217041,2.0791187535181233,1.9862566206143975,2.075574317311895,15599000
2011-01-13,2.009648323059082,2.031623241585451,1.9862555969792977,2.01319258843072,9645000
2011-01-14,2.056434392929077,2.0599786593653393,1.9848383856303473,2.0089401072304653,9776000
2011-01-18,1.9671164751052856,1.9770406227239423,1.9302551622268886,1.9600277740908219,100182000
2011-01-19,1.967825174331665,2.0202815248336594,1.9501033383737747,1.9848380219258317,29795000
2011-01-20,1.9635719060897827,1.9720784143297967,1.933799296257686,1.962863086739099,20963000
2011-01-21,1.968534231185913,1.9968890369331078,1.9607367103078264,1.9841294419500595,12490000
2011-01-24,1.9912189245224,2.0004342569061193,1.955066414706872,2.0004342569061193,21495000
2011-01-25,1.9862565994262695,1.9954719306545352,1.9423065711843894,1.9954719306545352,14548000
2011-01-26,2.0025603771209717,2.0117757071672147,1.9706611317289007,1.9940538666142869,15209000
2011-01-27,2.071320056915283,2.08691526444486,2.014610457182914,2.014610457182914,37302000
2011-01-28,1.9883835315704346,2.0812456776925035,1.9756237622213646,2.0769924212428137,13722000
2011-01-31,2.035168409347534,2.047219186366351,1.9812942380229455,1.9876739517924402,13104000
2011-02-01,2.060688018798828,2.0911694592727113,2.038712920707973,2.0500548795600246,15835000
2011-02-02,2.041548252105713,2.0840804651059175,2.0344593809310214,2.05714329546766,11300000
2011-02-03,2.084789276123047,2.0968400528565225,2.0273706705012025,2.0401304357540524,12326000
2011-02-04,2.211677312850952,2.2130951210213055,2.106764409477007,2.11172665356924,25500000
2011-02-07,2.1826133728027344,2.2315254661443995,2.1663093416888457,2.209550541168282,9762000
2011-02-08,2.2620062828063965,2.286107828646862,2.197498995458876,2.2258539640456982,34684000
2011-02-09,2.322969675064087,2.3357294392419887,2.2506648517465715,2.2634246159244733,42916000
2011-02-10,2.302412509918213,2.339273827454201,2.2790197767139104,2.338565007965581,35043000
2011-02-11,2.3598313331604004,2.364084588503642,2.291070935137999,2.3059571598313435,27725000
2011-02-14,2.412996530532837,2.434971456371245,2.3803884670255284,2.3803884670255284,25997000
2011-02-15,2.389603614807129,2.4285915579485784,2.369046329550438,2.4023632100307437,19788000
2011-02-16,2.437098503112793,2.452693718040399,2.396692911036744,2.4037816143660162,12605000
2011-02-17,2.38393235206604,2.439933140474904,2.3612486103492074,2.4335534279025253,34387000
2011-02-18,2.3995273113250732,2.415122519446358,2.3839321032037883,2.3938564187398486,15639000
2011-02-22,2.310918092727661,2.3562857329506124,2.2776012240166854,2.3562857329506124,20118000
2011-02-23,2.2216014862060547,2.3392739793573716,2.191828868646904,2.3378563402880763,33272000
2011-02-24,2.408742904663086,2.418667052287675,2.2442848044180614,2.2577533870559834,35331000
2011-02-25,2.4356794357299805,2.4519834607285036,2.395982686560009,2.427172929119301,19132000
2011-02-28,2.409451723098755,2.447730843790802,2.374008218019425,2.434262261158268,16263000
2011-03-01,2.273348569869995,2.30170337360766,2.2570445408200417,2.28610816394876,101318000
2011-03-02,2.300994634628296,2.3066655279708224,2.271222022060115,2.276184095986817,26617000
2011-03-03,2.339273691177368,2.3449447537799077,2.2931970469416263,2.3243874687356554,32848000
2011-03-04,2.324387788772583,2.3499071514777454,2.30453932044279,2.3435272685494555,20498000
2011-03-07,2.2669684886932373,2.339273299460174,2.237904868123915,2.339273299460174,16709000
2011-03-08,2.296032667160034,2.307374623378938,2.2393228860655148,2.262715617952012,19603000
2011-03-09,2.1974997520446777,2.260589253531411,2.1932466658498826,2.249956284532431,43929000
2011-03-10,2.1982083320617676,2.2060058524791035,2.1372454695059617,2.184030930025904,36191000
2011-03-11,2.213804244995117,2.2343615367477794,2.1769430865856885,2.196082569973052,13135000
2011-03-14,2.1974997520446777,2.2095506981219146,2.177651453108984,2.203879634848863,16414000
2011-03-15,2.2024621963500977,2.217348421907457,2.115979783372644,2.14362577570032,19796000
