Date,Close INTC,High INTC,Low INTC,Open INTC,Volume INTC
2019-03-08,45.45168685913086,45.520974553585354,44.77614835729506,45.00998937035032,16793900
2019-03-11,46.20517349243164,46.46499904915499,45.52963497411698,45.79811984094882,18963000
2019-03-12,46.395721435546875,46.73349076810691,46.05795210298684,46.196524221570954,20782100
2019-03-13,47.088565826416016,47.26178174100168,46.464993159253915,46.768118531914745,25522300
2019-03-14,46.28312301635742,47.1578620567618,46.1878573847051,47.02794927133323,26647100
2019-03-15,47.053932189941406,47.3657169173557,46.490981210900905,46.490981210900905,46512500
2019-03-18,46.854732513427734,47.20982370978387,46.65553533535667,47.131876700641335,16274000
2019-03-19,46.91535186767578,47.33107140153974,46.768120481622276,47.17517740229548,18274800
2019-03-20,46.61222839355469,47.11455425700877,46.430353154918855,46.82008816900925,24325300
2019-03-21,47.32241439819336,47.62554312324448,46.629553932649685,46.6988383272944,19127200
2019-03-22,46.127220153808594,47.30508439601675,46.083917001572445,47.114549865413956,21438400
2019-03-25,45.711517333984375,46.37839664596432,45.36508871081044,45.87607398602522,16971400
2019-03-26,46.28312301635742,46.56892982277253,45.93669442824686,46.17919477030619,17724300
2019-03-27,46.04062271118164,46.64687687063502,45.85008484008559,46.413035838967886,19656000
2019-03-28,45.997318267822266,46.28312176267637,45.7028521588039,46.1185684355676,13607900
2019-03-29,46.508296966552734,46.80276303434735,46.317759127444795,46.59490327315516,18736100
2019-04-01,47.20981979370117,47.26178556342537,46.85472862680006,47.062588401877825,17830400
2019-04-02,47.07990264892578,47.460974986647116,46.96731181812369,47.227134016743626,13704500
2019-04-03,48.0499153137207,48.49161610063284,47.538930137065314,47.660180296980315,24552800
2019-04-04,48.43098831176758,48.6215261675854,47.86804066184444,47.86804066184444,16520500
2019-04-05,48.153846740722656,48.45697546441329,47.52161136226294,48.28375952284997,19268400
2019-04-08,48.2231330871582,48.27509885931636,47.807416821350536,47.876701213742216,11758800
2019-04-09,47.911346435546875,48.00661536865876,47.547595931468024,47.93732767046128,13339700
2019-04-10,48.28375244140625,48.37902136048461,47.91133937800111,47.91133937800111,13084000
2019-04-11,48.327056884765625,48.56089788225065,48.17982549958185,48.29241303984513,10845800
2019-04-12,48.86402130126953,48.9246496793524,48.36169878539284,48.68214607847722,12910200
2019-04-15,48.74277877807617,48.9852824168887,48.430990745188126,48.898672794520195,11676900
2019-04-16,49.11518859863281,49.77340846918371,48.56090026794935,49.07188544226424,30301900
2019-04-17,50.71743392944336,51.60949154234196,50.33635820834556,50.61350238524258,38788400
2019-04-18,50.656803131103516,50.99457235209406,50.336352528373,50.84733766633323,20464200
2019-04-22,50.942604064941406,50.95126667746157,50.12849359043493,50.36233457119947,12327500
2019-04-23,50.90796661376953,51.08118254391405,50.665466293858636,51.003235540539976,17739900
2019-04-24,50.85600662231445,51.34966989976815,50.35368073083147,50.68279068374034,17723700
2019-04-25,49.894657135009766,50.561536295344574,49.56554720958581,50.49224860417365,27949900
2019-04-26,45.408382415771484,45.979992663553254,44.620253084681174,45.676867268448916,72364500
2019-04-29,44.26516342163086,45.40838395597111,44.169894493132645,45.18320225155368,42142300
2019-04-30,44.20454025268555,44.54230952010326,44.05730554668697,44.16989640376597,27130900
2019-05-01,43.962039947509766,44.689544310887925,43.94472132555606,44.256506078015676,20467600
2019-05-02,43.7801628112793,44.45570467228189,43.40774968262204,43.99668191846052,22655400
2019-05-03,44.819454193115234,44.88007927747671,43.93605585893754,44.239184584564214,25656600
2019-05-06,44.632110595703125,44.68439129868651,43.73458641387187,43.78687044090809,26245200
2019-05-07,43.98727798461914,44.335831440892164,43.50801947528281,44.0918426918802,29713400
2019-05-08,42.90677261352539,44.25741157674009,42.75863621613793,43.743297004723246,36812400
2019-05-09,40.62374496459961,42.07895166190119,40.12705850464772,41.73911390762377,59642200
2019-05-10,40.257781982421875,40.78060898160083,39.299261385189816,40.46691145247226,42522800
2019-05-13,39.00297546386719,39.76979095437098,38.950694780366845,39.49966522548162,39091900
2019-05-14,39.36024475097656,39.63908949232075,39.09883133777152,39.36896041504614,24706500
2019-05-15,39.752376556396484,39.86565694950142,39.0029888119454,39.142409555746575,23407900
2019-05-16,39.67394256591797,40.03992400723934,39.57809020452304,39.62166187719487,19954700
2019-05-17,39.11627197265625,39.84823176041418,39.002991571536356,39.368973127441805,22500400
2019-05-20,37.95732879638672,38.793853124779,37.86147642716532,38.34073494922013,28675000
2019-05-21,38.7415771484375,39.020418649107675,38.49759166636432,38.637012416699406,25543400
2019-05-22,38.34073257446289,38.74156670815071,38.210024201974605,38.471440946951176,16932500
2019-05-23,38.80256652832031,38.985558930960345,37.347362916619325,37.791765439482724,35783900
2019-05-24,38.83742904663086,39.255691292349105,38.767720334370914,38.85485705570906,27168100
2019-05-28,37.96604537963867,38.94199053848464,37.73077226272845,38.91585018906769,34779900
2019-05-29,38.541160583496094,38.802574078638365,37.756920098069294,37.774344783566235,28450300
2019-05-30,38.97685241699219,39.238265922643535,38.54116213288892,38.60215850673913,21618900
2019-05-31,38.3755989074707,39.18598305718283,38.27974651840002,38.49759164845052,25532500
2019-06-03,37.87018966674805,38.85485040477464,37.64363223561786,38.558580949264524,31155700
2019-06-04,39.02912902832031,39.09012539057514,38.140320618825434,38.48015844397444,28094900
2019-06-05,38.820003509521484,39.36897419625699,38.50630597424405,39.30797782262561,20802000
2019-06-06,39.29926300048828,39.36025937543116,38.78514832307461,38.994281125773874,19076200
2019-06-07,40.10963821411133,40.18806258202895,39.299254186980065,39.42996257486023,24370300
2019-06-10,40.78060531616211,41.120443167488446,40.257778363975845,40.28391871436935,20806100
2019-06-11,40.82416915893555,41.23371899807779,40.53661536425762,41.18143497902165,18415500
2019-06-12,40.36234664916992,40.6673285108329,40.301350276837326,40.6673285108329,15900600
2019-06-13,40.69346618652344,40.92002363262653,40.54532978695209,40.606326150289554,12267600
2019-06-14,40.24906539916992,40.44948252176096,39.69138239299435,39.935371201235846,15381100
2019-06-17,40.19678497314453,40.545335192390716,39.90922780131481,40.20549731590319,12643300
2019-06-18,41.27728271484375,41.8262532190787,40.60631950390146,40.73702787483186,25732300
2019-06-19,41.015869140625,41.46027494085211,40.95487278750394,41.373134919213484,17436400
2019-06-20,41.120445251464844,41.86983302521596,40.841603752960175,41.712984266800476,20126800
2019-06-21,41.35572052001953,41.590993669765645,40.780609484213365,40.91131789764555,31096300
2019-06-24,41.50385284423828,41.695554287870905,41.10301530052779,41.30343573440938,14479900
2019-06-25,40.82416915893555,41.54741646430995,40.7806008050816,41.44285175025001,16665600
2019-06-26,41.991817474365234,42.24451857125785,41.44285025235298,41.521274616076475,21886300
2019-06-27,41.35572052001953,42.192245058637035,41.16401905745283,41.956975232943954,23062900
2019-06-28,41.71298599243164,42.00054316944031,41.54742488461189,41.625849267063984,26646200
2019-07-01,41.869834899902344,43.089769003521425,41.60842139885626,42.95034824802665,27423300
2019-07-02,41.93082046508789,42.01796049234508,41.55612665801235,41.74783139392602,15381600
2019-07-03,42.27937698364258,42.31423299706623,41.82625878129229,41.983107517646324,10739100
2019-07-05,41.895973205566406,41.98310992005939,41.338286931032506,41.85240152426733,14339200
2019-07-08,41.6694221496582,41.782702564166165,41.01588666635233,41.49514535596597,16564300
2019-07-09,41.608421325683594,41.65198968843915,41.06816631459804,41.26858344251602,17853200
2019-07-10,42.00925827026367,42.357811842722846,41.73913240945837,41.75655709643343,16032300
2019-07-11,42.349090576171875,42.50593933063607,42.09639275980425,42.31423788277644,16615100
2019-07-12,43.499305725097656,43.50802139011673,42.53207632327284,42.69763739406038,20148700
2019-07-15,43.673580169677734,43.7868605406169,43.368598391055464,43.569015463300396,14345100
2019-07-16,42.84577560424805,43.569022981282615,42.6627865054993,43.4905986069542,17131400
2019-07-17,43.037471771240234,43.307600856418034,42.90676672283961,43.13332413449855,11928600
2019-07-18,43.5167350769043,43.560306755242664,42.60178634068871,42.94162415779287,15671600
2019-07-19,43.804290771484375,44.14412857751772,43.490593312360595,43.53416166522729,29141100
2019-07-22,44.74538040161133,44.89351679213039,43.47316586681136,43.5777305798498,21688000
2019-07-23,45.093936920166016,45.311782026060534,44.70181506474537,45.311782026060534,18413500
2019-07-24,46.11344909667969,46.157020775850036,45.13750398101807,45.29435271868453,20896400
2019-07-25,45.45120620727539,45.83461242606318,45.207220733869775,45.75618804903241,27765400
2019-07-26,44.95452117919922,46.618857840156714,44.90223715131757,45.9130384219925,36401500
2019-07-29,45.75618362426758,45.799755303778866,44.24869592183504,44.902231225875,21897500
2019-07-30,45.05037307739258,45.58191572087885,44.9283803377176,45.05908541991814,16487700
2019-07-31,44.04828643798828,45.06780341694639,43.612596160017965,44.88481097391856,24169800
2019-08-01,43.133338928222656,45.215937993110565,43.107198574387404,44.02214752320574,34020800
2019-08-02,42.41879653930664,43.01133545490009,42.26194780729353,42.77606235688043,27881600
2019-08-05,40.92874526977539,41.79141014801229,40.58019172209094,41.617133374170066,38936600
2019-08-06,41.19630432128906,41.72266457183268,41.02962541585615,41.362986573217555,26119600
2019-08-07,40.994537353515625,41.12612826333725,40.3278183317758,40.6173136482892,29440400
2019-08-08,41.380531311035156,41.55598473809286,40.27518040961446,40.49449635681264,30643700
2019-08-09,40.33658981323242,41.231399306136595,40.16113638092841,41.17876227249663,24975500
2019-08-12,40.003231048583984,40.41554613748851,39.86286896354143,40.14359313362654,18494300
2019-08-13,41.091026306152344,41.275250855175045,39.79267660664308,39.90672180929784,28959500
2019-08-14,40.240081787109375,40.906804020212235,40.04708606404922,40.40676401863268,25650200
2019-08-15,40.0909538269043,40.512040023041465,39.86286337910357,40.44185731710413,21896000
2019-08-16,40.79275894165039,40.950666663337685,40.406764147801,40.652396894205594,22701800
2019-08-19,41.43315887451172,41.75774546516946,41.26647999747018,41.63492909824464,21403600
2019-08-20,40.8804931640625,41.3366707575172,40.757676763227764,41.25771687890973,23113300
2019-08-21,41.36299133300781,41.48580773498558,41.134900860909696,41.327899976301026,15915000
2019-08-22,41.038394927978516,41.60861767314483,40.959441060901575,41.47702677918477,19783000
2019-08-23,39.4417724609375,40.90680448027517,39.3014104123628,40.66116838539804,32814000
2019-08-26,39.96813201904297,40.196219089423536,39.69617909015119,40.196219089423536,22080500
2019-08-27,40.1699104309082,40.459405746357305,39.91550312431948,40.240089795124774,16925500
2019-08-28,40.1699104309082,40.27518115048098,39.80145789265973,40.09095655460467,14888800
2019-08-29,41.117347717285156,41.42439201297854,40.70503606357572,40.75766974258375,17803800
2019-08-30,41.591068267822266,41.924429381863455,41.37175236188637,41.44193505810353,16922600
2019-09-03,41.21384811401367,41.42439287390764,40.792761940721164,41.33666449624539,15003800
2019-09-04,42.915740966796875,42.94206115486675,41.7051194034426,41.72266507999064,23450700
2019-09-05,43.95090866088867,44.8895805228986,43.74913841775989,43.80177544285687,30014200
2019-09-06,44.670265197753906,44.73167673442999,43.92459240470514,44.08250013559706,17067900
2019-09-09,45.25802993774414,45.64402472280449,44.75798994595194,44.79308129363791,20749700
2019-09-10,45.45980453491211,45.47735021044086,44.59131534845928,45.02994719719174,18532000
2019-09-11,46.310760498046875,46.310760498046875,45.07381857527115,45.266814351043756,18968900
2019-09-12,46.503753662109375,46.78448116350514,45.67912687540301,46.49498249636071,23308700
2019-09-13,46.0914306640625,46.49497111967825,45.819477741454456,46.28442638177282,18010800
2019-09-16,45.79316711425781,45.87212098336756,45.35453525175821,45.52998866605716,13354600
2019-09-17,45.573848724365234,45.74052761838461,45.047488509864756,45.661573753534306,19641100
2019-09-18,45.38962173461914,45.73175401522636,44.88080722238624,45.73175401522636,14906800
2019-09-19,45.2404899597168,45.60894246381775,45.17908176678256,45.354535180807034,11428400
2019-09-20,44.494808197021484,45.51243377819178,44.354446163290916,45.26679770929215,37067900
2019-09-23,44.6527214050293,44.94221667117636,44.20531506667211,44.591313216861884,18916600
2019-09-24,43.70528030395508,44.89835955431766,43.54737255926028,44.8281768471219,28197400
2019-09-25,44.757991790771484,44.9246706794073,43.35436794393456,43.64386655453361,19486700
2019-09-26,44.670265197753906,44.87203879005665,44.16145400104302,44.72290222354967,11351800
2019-09-27,44.547454833984375,44.933453048962264,44.16145996550232,44.41586727146578,14845700
2019-09-30,45.205406188964844,45.26681439219779,44.6878203713614,44.907136339049366,13652100
2019-10-01,44.529911041259766,45.82826446923971,44.24041571426811,45.591402830885094,18413100
2019-10-02,43.32805252075195,44.187770523607966,42.96837454663366,44.13513684468527,20078700
2019-10-03,43.88949966430664,43.924591013725895,42.573604179541945,43.42455099723493,16320100
2019-10-04,44.670265197753906,44.71413105916473,43.88950105417463,44.17022516542796,12644900
2019-10-07,44.40708923339844,44.942220646039516,44.354455551168535,44.47727193836572,12081400
2019-10-08,43.626319885253906,44.28426760725522,43.52104918675234,44.0035435135876,17409100
2019-10-09,44.28426742553711,44.5562203542533,43.99477216922195,44.27549626173762,11834900
2019-10-10,44.836952209472656,45.424717334158466,44.21409573052317,44.22286689584122,13907900
2019-10-11,45.69667434692383,46.310759714805194,45.459812704462614,45.61772046610342,24072500
2019-10-14,45.30189895629883,45.57385192018594,45.12644553916184,45.529989402525594,15016800
2019-10-15,46.18793869018555,46.556387866159476,45.4685826686687,45.556307706806585,18878100
2019-10-16,46.01248550415039,46.10898505449597,45.72298685311365,45.92475711906545,14769300
2019-10-17,45.494903564453125,46.35462173148975,45.073817320179835,46.17916829308522,16533900
2019-10-18,45.05625915527344,45.45979960922373,44.766760560160144,45.39839142477456,16974100
2019-10-21,45.73176193237305,45.76684994034674,45.038722740832526,45.19663048944925,12189000
2019-10-22,45.626487731933594,45.89844070851135,45.52121701533719,45.52999152717607,13114300
2019-10-23,45.3720817565918,45.5826231803998,44.91590420968033,45.065037439336365,15887500
2019-10-24,45.819488525390625,45.994941957190164,45.11767814468834,45.69667212707971,23413000
2019-10-25,49.530303955078125,49.661894838729964,47.3020535223422,47.5389151050184,59767700
2019-10-28,49.79348373413086,49.83734959420815,49.17940185099212,49.46012595371134,32307500
2019-10-29,49.4250373840332,50.21457605889614,49.33731235193531,49.451354224363484,18155800
2019-10-30,49.65312576293945,49.6794459504477,48.79340770940395,49.40749298949947,15248000
2019-10-31,49.59172058105469,49.65312877814372,48.79341067240153,49.41627050165503,19249700
2019-11-01,49.574180603027344,49.697000357820926,48.79341628185405,49.07414045696139,17953500
2019-11-04,50.53915786743164,50.70583675109955,49.87243563976974,49.94261833594263,19068000
2019-11-05,50.486534118652344,51.188344532417624,50.188264274490095,50.41635475052383,20865400
2019-11-06,50.8084831237793,50.90551375403467,50.26158718450976,50.711455858436885,17721000
2019-11-07,51.2054328918457,51.64647883124991,51.03783664624096,51.16132897088798,16962800
2019-11-08,51.39949417114258,51.42595585072895,50.552686775243885,51.029013832365976,11888900
2019-11-11,51.470054626464844,51.60236974099676,51.07311601269538,51.134862168833436,11228900
2019-11-12,51.337745666503906,51.866999423564565,51.187788304224945,51.5141647071619,11952500
2019-11-13,51.064292907714844,51.13486186569035,50.587962536119555,51.04665066822097,15332700
2019-11-14,50.99373245239258,51.19661317964319,50.78202892204955,50.8173134045923,12119000
2019-11-15,51.12603759765625,51.77878698056225,50.82612626468533,51.31127605966131,16112100
2019-11-18,51.3818473815918,51.584728091926955,50.78202468802995,50.896697564276145,16097500
2019-11-19,51.470054626464844,51.73468485552867,50.94080089816347,51.58472750139829,17061900
2019-11-20,51.0731201171875,51.478881565821794,50.605609142539514,51.39067036074037,18542300
2019-11-21,51.35538101196289,51.42594659980379,50.6408855074389,50.71145446019268,16139000
2019-11-22,50.81730651855469,51.73468275087561,50.7114564501832,51.461233095593514,15690200
2019-11-25,51.87582015991211,51.90228183723709,51.161324587918976,51.161324587918976,15011700
2019-11-26,51.95521926879883,52.15810002158389,51.558277202517665,51.999323195071426,22338700
2019-11-27,51.61119842529297,51.681767396330365,51.08194460216749,51.62884066805231,18184200
2019-11-29,51.2054328918457,51.425955861547806,50.976090483917446,51.29364409867463,9481100
2019-12-02,50.861412048339844,51.76996550761386,50.69381582102043,51.646473196440276,19154500
2019-12-03,49.458885192871094,50.1557384975972,49.17661609613119,50.1557384975972,25737400
2019-12-04,49.41478729248047,49.97932555467914,49.2736527269308,49.97932555467914,18881400
2019-12-05,49.467708587646484,49.75879712499797,49.185436122611236,49.75879712499797,17673700
2019-12-06,50.111637115478516,50.27041391103559,49.76761848182937,49.97932199754321,16476800
2019-12-09,49.86465072631836,50.24395048737997,49.83818904784398,49.87347352908537,14298600
2019-12-10,49.91757583618164,50.129279351880065,49.78526071825598,50.02342591157424,16157900
2019-12-11,50.340972900390625,50.4291807241637,49.908749853024666,50.19983836340604,20051100
2019-12-12,50.76438903808594,51.205434995610425,49.9352238493088,50.058716179029474,27883300
2019-12-13,50.97608947753906,51.46123932832308,50.614431948964054,50.7643859502426,22795200
2019-12-16,50.89670181274414,51.66412080109857,50.8525978920182,51.34656718801027,19131200
2019-12-17,50.54385757446289,51.24953031505718,50.39390358923607,51.16132248432529,21653100
2019-12-18,50.42918395996094,50.68499137619468,50.22630326033477,50.623245222609015,28261000
2019-12-19,51.12603759765625,51.15250263859485,50.252768639682095,50.42918429973661,18865100
2019-12-20,51.99931335449219,52.087521190344546,51.064294815856236,51.44359456686523,49953000
2019-12-23,52.246307373046875,52.73145728722028,52.07871110885282,52.096353352175434,23593000
2019-12-24,52.40507888793945,52.46682505085507,52.18455591612269,52.263944320573266,6313200
2019-12-26,52.7667236328125,52.79318530624205,52.35213946954859,52.40506618132037,11480300
2019-12-27,52.99607849121094,53.34891320246306,52.83730169342784,52.846121131121,14085800
2019-12-30,52.5903205871582,52.96962039103117,52.37862040564205,52.91669702810899,12750500
2019-12-31,52.793190002441406,52.86375895774789,52.36096692838468,52.59030930330476,14432900
2020-01-02,53.66646957397461,53.78114245939691,53.11957355605152,53.13721579726368,18056000
2020-01-03,53.01371383666992,53.54297091567734,52.75790978164171,52.75790978164171,15293900
2020-01-06,52.86376953125,53.101934755676304,52.33451572024509,52.56385814103691,17755200
2020-01-07,51.98167419433594,52.74909317944465,51.946389711939034,52.7314509382462,21876100
2020-01-08,52.016963958740234,52.32569479877928,51.62002190375162,51.946394986780575,23133500
2020-01-09,52.30804443359375,52.49328290885404,51.893463564903556,52.08752147783247,18813300
2020-01-10,51.99049758911133,52.996085224470654,51.928751422674395,52.54621645195738,15200600
2020-01-13,52.56385803222656,52.731454286884656,52.11399263029501,52.19337767335911,16453300
2020-01-14,52.42271041870117,52.69616005925282,52.21100692844944,52.47563713249231,17051200
2020-01-15,51.99049758911133,52.6167854221217,51.82290133234162,52.308051225023355,18498800
2020-01-16,52.62559509277344,52.78437188125791,52.10516081161057,52.272757037271695,21365500
2020-01-17,52.57267379760742,52.925511889502815,52.255123552797684,52.9078696484167,21803400
2020-01-21,53.41066360473633,54.02812860462908,52.74027524465309,52.75791748635443,28358500
2020-01-22,55.3336181640625,55.439468237798536,53.78113807791906,53.84288423467451,29475100
2020-01-23,55.854061126708984,56.198076443414415,55.4041957198435,55.448299643667376,42778700
2020-01-24,60.396827697753906,61.12014271743488,58.623821263845414,58.72085190195854,84711000
2020-01-27,57.944618225097656,59.470633421287,57.865226455737705,58.853171792163046,30764000
2020-01-28,59.373600006103516,59.611768573248085,58.165138484062936,58.65910776432322,30915400
2020-01-29,58.50916290283203,60.03517826616037,58.368024955101355,59.65587844391888,18055800
2020-01-30,58.63264465332031,58.659106331283986,57.27422243596403,57.90050682380156,18522400
2020-01-31,56.39213562011719,58.20042671294582,56.162789841017585,58.04164990123488,25268400
2020-02-03,56.82435989379883,57.37125930715375,56.718513170446265,56.85964437819211,16646600
2020-02-04,57.74173355102539,58.27098733208663,57.2654031291222,58.015179879777854,20970800
2020-02-05,59.40005111694336,59.629396840473106,58.33272098065274,58.82669690285724,23401400
2020-02-06,59.47098159790039,59.74578132716633,59.18732237892564,59.65713908929345,17408000
2020-02-07,58.52248764038086,59.657131127826695,58.51362815185437,59.267097217674426,18134600
2020-02-10,58.85047149658203,58.85933774810406,58.00836020213481,58.114728168525744,22299300
2020-02-11,59.75464630126953,60.0205730091981,59.01003664053751,59.24051186445088,17975600
2020-02-12,59.798954010009766,60.35740608968441,59.66598729685828,59.923054472159684,15586600
2020-02-13,59.78123474121094,59.967385454583265,59.16072560033449,59.382334558582784,11602700
2020-02-14,59.630531311035156,60.15353193241929,59.23163791946262,59.85214025367951,13405500
2020-02-18,58.628868103027344,59.11641053839692,58.398392882400906,59.08981854428021,12758400
2020-02-19,59.488712310791016,59.568488293582085,58.66432667377143,58.85047739658629,13551200
2020-02-20,58.01721954345703,59.64826490798523,57.22829223420736,59.42665596127536,26452600
2020-02-21,57.03327941894531,57.839939289747676,56.76735272137145,57.77788905068356,20775900
2020-02-24,54.746273040771484,55.6415750845631,54.35624250952103,54.613309700826285,26903100
2020-02-25,52.946807861328125,55.20721838679124,52.7074697988931,54.950154584754294,34495700
2020-02-26,52.87590026855469,53.91302859903267,52.53905369578657,53.28365995157247,26190100
2020-02-27,49.48971176147461,51.8653565668769,49.46311638837468,51.35122556722879,42226900
2020-02-28,49.21492385864258,49.97725930907249,47.51296509325502,48.1334709283597,60721700
2020-03-02,51.57284164428711,51.60829989233278,48.32848634077042,49.45426035508563,43140300
2020-03-03,49.61381149291992,52.31743993495573,49.10854337083223,51.439867028365235,49740300
2020-03-04,52.016056060791016,52.0426480542734,49.78223730819138,50.53570642972391,29223100
2020-03-05,50.49138641357422,51.99832807095823,50.18113521123832,50.580032029587684,29099200
2020-03-06,49.436527252197266,49.64926996037955,48.346211573681046,48.91352997081297,36259200
2020-03-09,45.07526397705078,46.724035285308354,44.32179481774299,46.023750115631714,56197000
2020-03-10,47.84980392456055,47.86753304628172,44.70295752096294,46.76835116995849,36569000
2020-03-11,45.79327392578125,47.45977419963433,45.21708929522246,46.44037166294854,38563500
2020-03-12,40.36829376220703,44.4015766371938,40.217597893127646,42.540062504579836,50661700
2020-03-13,48.24869918823242,48.75396730615934,42.31844510959932,42.77938873387881,48805100
2020-03-16,39.54391098022461,46.316281561253554,38.67520409547595,42.11457338248451,53878900
2020-03-17,44.3927116394043,45.76668661257327,40.06690348652823,40.563305427991565,52085200
2020-03-18,42.20321273803711,44.36611506535042,40.066902405017366,41.405419094384705,49309900
2020-03-19,40.722862243652344,43.63923703837462,40.031443354034515,42.40709173242102,44538000
2020-03-20,40.6253547668457,43.807656076283095,40.306237334432616,41.22812800625633,52344000
2020-03-23,43.949485778808594,44.756142170005134,40.69626484231256,40.793773315119395,46698500
2020-03-24,46.4492301940918,48.434844189868485,45.518470040745036,47.105190692497345,50019800
2020-03-25,45.43870162963867,47.68138670094152,44.2420145466372,46.520154483140566,41106100
2020-03-26,49.232643127441406,49.596081655298946,45.793271417470756,45.864187901679095,41459800
2020-03-27,46.42264938354492,48.434859379735904,46.15671927696794,47.35340644730676,31633500
2020-03-30,49.188323974609375,49.72904697155534,46.83040488451694,46.97223447709828,31628600
2020-03-31,47.973915100097656,49.463127842139265,47.17612473352998,48.807167099504845,48074700
2020-04-01,45.98828887939453,48.479171238963794,45.58939210499322,46.5378781121896,29586600
2020-04-02,48.17778396606445,48.36393805240308,45.40324237042213,45.4652926053736,27810000
2020-04-03,47.98276901245117,48.869204779412854,46.741757586111184,47.734564698292715,23906100
2020-04-06,51.79444122314453,52.095829513870136,49.746773420142546,50.198857546972974,32323400
2020-04-07,51.767852783203125,54.50693957806153,51.59942781474128,53.13296136401376,41410000
2020-04-08,52.28199768066406,52.75180770380777,51.33351138026912,52.290863934771586,26719500
2020-04-09,50.650943756103516,52.93794986445621,49.693594799723705,52.61883241850147,40499700
2020-04-13,52.03378677368164,52.095837014692975,50.145677404592895,50.145677404592895,23251900
2020-04-14,53.77119827270508,53.98394436355708,52.7517956974084,53.22160899510696,25674000
2020-04-15,52.184478759765625,53.03545976554092,51.75898994762022,52.95568040192088,22841600
