Date,Close TXN,High TXN,Low TXN,Open TXN,Volume TXN
2019-04-08,96.72053527832031,96.8884211634364,95.12559375197347,95.52852884246248,4580800
2019-04-09,95.64602661132812,96.25881570459028,95.06680956324563,96.15808676018248,4648200
2019-04-10,96.46868133544922,96.69533428127464,95.31025358218679,95.59566081241466,3013300
2019-04-11,96.43509674072266,96.89679241248486,95.805515227102,96.58619656016899,2799300
2019-04-12,98.01325225830078,98.23989878623495,97.19059625898825,97.19059625898825,4881100
2019-04-15,96.61137390136719,98.5253069855329,95.71317124361822,97.88732929081098,4265100
2019-04-16,97.68585968017578,98.08878822001242,97.06466804090768,97.2409500776404,4133700
2019-04-17,97.03949737548828,98.92824194276201,96.46028672987308,98.1895352620469,6227500
2019-04-18,96.96395874023438,97.52638341003073,96.64496664347497,97.52638341003073,4195800
2019-04-22,96.4938735961914,96.66176587061946,95.4026026323685,96.14130942654565,3691200
2019-04-23,97.69425964355469,97.82017722700533,96.13289697940908,96.8716100532879,7547400
2019-04-24,99.41514587402344,100.1622489637954,96.40994108345976,96.5358587017841,14483900
2019-04-25,98.357421875,99.4067244205755,97.08147279753138,98.9198465023642,5315400
2019-04-26,98.39100646972656,98.42458492181416,96.7960652199573,97.3752823107074,3582600
2019-04-29,97.96287536621094,98.50011771481518,97.37526854881067,97.98806400504293,3407600
2019-04-30,98.91146850585938,99.36476802821618,97.9293227429706,98.11399463332167,4533200
2019-05-01,97.61871337890625,99.82644358827491,97.54316026671944,99.1045229379468,3335800
2019-05-02,98.60087585449219,99.5326571692611,97.6103338443971,97.71106920971431,4532200
2019-05-03,99.25997161865234,99.68246234218678,98.11079633490293,99.25151999910655,3689000
2019-05-06,97.89952850341797,98.0178253631206,95.90537223029472,96.42926292804586,3974300
2019-05-07,96.26872253417969,96.69121319632448,94.84915365150536,96.32787096901212,5928100
2019-05-08,95.11109924316406,96.96161047330986,95.04350563426215,95.33079620050965,4819300
2019-05-09,94.76465606689453,95.34768879233899,93.1169386294055,93.69152618329417,4817500
2019-05-10,95.14490509033203,95.59274420434217,92.40716713812344,94.51962065454599,4189900
2019-05-13,90.50594329833984,93.24368077639124,90.18485274026503,92.24660263145897,7867600
2019-05-14,92.13674926757812,92.82118196509175,91.1565679976968,91.43541333620043,4068200
2019-05-15,93.19300079345703,93.68309156009947,91.01294720117576,91.25799258449699,4803600
2019-05-16,92.2804183959961,93.4802904429729,91.34248852142642,92.04382463424815,4690600
2019-05-17,90.23556518554688,92.5085672322722,89.66097757118382,91.41008882499985,6944000
2019-05-20,88.49490356445312,89.4750786218375,87.10912815775707,87.10912815775707,7519900
2019-05-21,90.41300964355469,91.25799104209257,89.79617038607557,90.32851279304019,4977200
2019-05-22,90.22711181640625,91.1650416752881,89.90602120893269,90.06656328932127,3297000
2019-05-23,89.42438507080078,89.55957874548419,88.17380973482199,89.38213342119536,4828000
2019-05-24,88.77374267578125,90.82704770915929,88.65544579704313,90.01586634922796,2786400
2019-05-28,87.21052551269531,89.52577263722468,87.15982869396792,89.47507581849729,5707100
2019-05-29,88.00482177734375,88.63855788263423,85.82476802793722,86.74580118657518,4923400
2019-05-30,89.0948257446289,89.65251002161432,87.98789591490669,88.2836445120258,3365700
2019-05-31,88.14000701904297,89.66942772374749,87.87806485022074,88.14845863804587,4463100
2019-06-03,88.86668395996094,90.39610453433858,88.37659324669747,88.75683870906914,4504500
2019-06-04,92.20438385009766,92.31422912458363,89.86378147861909,90.54822087922368,4924700
2019-06-05,92.5085678100586,93.19300069074508,91.07209554183085,92.94795530769393,3977400
2019-06-06,93.10848999023438,93.51407739746482,91.92551490020365,92.53390245774492,4734100
2019-06-07,93.93656921386719,94.49425996414429,93.44647851453804,93.91122080643562,5408600
2019-06-10,95.17024993896484,95.91383767479988,93.7929326186192,94.43512026865048,4656800
2019-06-11,95.42374420166016,96.61516455398058,94.61256287851313,96.58981614492849,4775700
2019-06-12,93.23523712158203,95.30544525395696,92.93104977288164,95.04350310385853,4105400
2019-06-13,93.94503021240234,94.09712711887441,93.21834570889096,93.59013957953297,3392000
2019-06-14,90.67496490478516,92.14523739212386,90.24402897093861,90.27782255866599,7137800
2019-06-17,90.17639923095703,91.25797418988442,90.03275396693908,90.66648989881328,3655300
2019-06-18,93.82672119140625,94.27456023397528,90.90308676467112,91.5114743118198,5207900
2019-06-19,94.04640197753906,94.89138310421347,93.53096297453213,94.46889254087627,2745900
2019-06-20,95.23784637451172,96.62361526098444,94.39286503170172,96.21802782658541,2789900
2019-06-21,94.90830993652344,95.79554297909189,94.35062556864622,94.52807088782063,5124900
2019-06-24,95.25474548339844,95.55893282266692,94.48580940035114,94.78155156817866,3356200
2019-06-25,94.19851684570312,95.68567927132408,94.08021353439437,95.40684034570491,3426200
2019-06-26,96.69121551513672,97.18975141400924,95.28854338876363,95.8293373802383,5308200
2019-06-27,97.89952850341797,98.57551608460038,97.18974089850688,97.35874101715017,4163800
2019-06-28,96.97005462646484,98.71916563855412,96.75035768603313,98.37272021530814,6129800
2019-07-01,99.02335357666016,100.53587076983483,98.22061753065826,99.36979253277204,6123700
2019-07-02,98.06852722167969,98.86281170343624,97.26579756857792,98.85436008539534,3818600
2019-07-03,97.96714782714844,98.35583850646475,97.1052631692194,98.17839318199621,2321700
2019-07-05,97.80659484863281,98.0769886326791,96.64052286368873,97.02076190645197,2915400
2019-07-08,97.11370086669922,97.86573370641348,96.90245554213463,97.33339780932118,2974500
2019-07-09,97.83193969726562,97.95023657056106,96.65741613619232,96.83486144613548,2754000
2019-07-10,98.5586166381836,100.08803070220083,98.1783776383359,98.5417198490174,3531800
2019-07-11,98.626220703125,98.84591765140263,97.92488466030908,98.5248206239132,3044700
2019-07-12,99.97819519042969,100.04579524706769,98.5755294720206,99.41205922115302,2292500
2019-07-15,101.26256561279297,101.39776572817811,100.12184203769023,100.13029365657589,4020600
2019-07-16,100.28240203857422,100.59504750615683,99.31912366966215,100.1303051147093,4588800
2019-07-17,99.01490783691406,100.1218312640598,98.66001724226064,100.07958606756999,4027700
2019-07-18,100.18944549560547,100.31619399640654,98.87127655934604,99.27686402587362,2913000
2019-07-19,99.08251190185547,100.55277760120156,98.89661497902057,100.34153227010658,5596300
2019-07-22,99.85990142822266,100.12184359749176,99.34446226200532,99.6909077280548,3862700
2019-07-23,101.45687866210938,101.693472334541,100.17251024889741,100.7217427970305,7146900
2019-07-24,109.00257873535156,109.67856629843492,106.43383502100806,106.89012565908506,16553300
2019-07-25,107.6083755493164,108.83360239665137,106.94929111605163,108.65615063689897,8504500
2019-07-26,108.29280090332031,108.94342718743897,107.57456167809907,108.00550392389273,5282300
2019-07-29,109.82220458984375,110.16019190323772,108.0984422154165,108.3265842966269,6070100
2019-07-30,109.26122283935547,109.6267370389493,108.36870852618166,108.96372455341515,3487300
2019-07-31,106.2606430053711,109.28670839144995,104.5861082253048,108.64918906022439,6601600
2019-08-01,104.93461608886719,109.42270566806336,104.74761776066426,106.76215428478282,7979300
2019-08-02,103.5490951538086,105.69963763445811,102.9115822531362,104.71362105367878,7368400
2019-08-05,99.39251708984375,101.39855831437308,98.78900562184542,101.3390573664047,8689800
2019-08-06,101.15206146240234,101.44956622850356,99.47752629805302,100.60805089435513,4783900
2019-08-07,102.61407470703125,102.84357649150864,99.49451322198516,99.69851552875578,7726600
2019-08-08,105.66564178466797,105.8951500727744,103.17509099425595,103.68510652999605,6226400
2019-08-09,102.52058410644531,105.67414742001576,102.51208211785837,105.37664267064443,5777500
2019-08-12,102.07006072998047,102.91157589101184,101.55154975067927,101.67055163263862,3728400
2019-08-13,104.84112548828125,105.78464516346537,101.39005749605786,102.30807769112086,6285300
2019-08-14,102.51206970214844,103.88059786862496,102.13806655614336,102.59707012237158,4531700
2019-08-15,101.87457275390625,103.37060502722461,100.92255752234516,103.08159577113115,3352600
2019-08-16,104.39910888671875,104.73061506524692,101.8745568462994,103.09008166260811,3675100
2019-08-19,105.91215515136719,107.40818742746625,105.41064805311157,106.71967548405857,3244500
2019-08-20,105.66564178466797,106.43916059145471,104.90063145129169,105.59764533367063,2706400
2019-08-21,107.13617706298828,107.17017853186714,105.9971505534567,106.67716696079948,3866100
2019-08-22,106.43065643310547,107.61217986225343,105.56364171323567,107.19567323600047,2997800
2019-08-23,102.24857330322266,106.32865211329182,101.86606165892077,105.50414084826805,6515900
2019-08-26,103.42159271240234,104.10160907660654,102.43557611793463,104.09310708864689,3294000
2019-08-27,103.85508728027344,105.04511249143323,103.30257488025829,104.49260009141808,3679700
2019-08-28,104.33111572265625,104.53512453247524,102.45257837344596,103.16659623757847,2470800
2019-08-29,105.03663635253906,106.51566462252626,104.88363298080816,105.55514741867616,3454600
2019-08-30,105.18964385986328,106.45616785696933,104.92614056462365,106.1076641263412,2747100
2019-09-03,103.48110961914062,104.96014446664823,102.57159132067264,104.59463674940683,3913200
2019-09-04,105.90364837646484,106.20115960855293,105.27463741356662,105.35963784339874,3858200
2019-09-05,107.79068756103516,109.66072295452716,107.22967953703439,107.73968860024884,5330400
2019-09-06,108.0286865234375,108.72570687694694,107.60367790892694,108.03718851156042,2457500
2019-09-09,108.03718566894531,108.75120349479694,106.83016279192188,108.75120349479694,3813700
2019-09-10,107.9861831665039,108.00318065662766,106.16714692279007,107.11066651001093,4725600
2019-09-11,109.29521179199219,109.35470625074129,107.44217405931384,107.9521830760356,4286100
2019-09-12,110.68922424316406,111.28423360000004,109.11668747059716,109.82220319735667,4472900
2019-09-13,110.1707534790039,111.25877469112694,110.12825001582618,110.9017689468587,3110800
2019-09-16,109.10820007324219,110.06021511489134,108.87869181490457,109.44820173947912,3065800
2019-09-17,110.12822723388672,110.2472291240252,108.47919826263218,109.05721022264046,2673600
2019-09-18,109.91572570800781,110.1282300150669,108.12218883761972,110.1282300150669,2328000
2019-09-19,109.50772094726562,110.72323935656784,109.22721370583429,110.07723093311704,2608100
2019-09-20,107.67169189453125,109.43972946878526,107.28918669626015,109.05722427051415,7471500
2019-09-23,108.60669708251953,109.09971511046845,107.36567272254368,107.67167943981079,3946200
2019-09-24,106.94065856933594,109.49071009094565,106.16714631337483,109.45671511089327,4694600
2019-09-25,108.58118438720703,109.08269785700757,105.85263022795611,106.5071470377668,3293400
2019-09-26,108.89570617675781,109.37171374298836,107.64617983028593,109.04020754720399,3297700
2019-09-27,108.07119750976562,110.19624073039986,106.98317641841965,110.09424280628446,5263500
2019-09-30,109.85623168945312,109.99222458914168,108.43669798388657,108.53870238632823,4233400
2019-10-01,109.30371856689453,112.03227973372454,108.45370128965874,110.50224604065323,5093900
2019-10-02,107.8161849975586,108.6152032886884,107.28917845244486,108.17319717164621,5334600
2019-10-03,109.39723205566406,109.86474419949627,106.98318585690305,108.18170696681811,5199700
2019-10-04,110.6212387084961,110.76574007713835,109.64372410934949,109.91572287084277,3893000
2019-10-07,109.52471923828125,110.91874689985463,109.43121682932433,110.53622879124623,2426200
2019-10-08,106.23515319824219,108.69170240336024,105.08762478270876,108.30919076981023,4769100
2019-10-09,108.32620239257812,108.95520686811,107.37418072055821,107.73968840413472,2884800
2019-10-10,108.57270050048828,109.96672171343496,108.03718551060527,108.68320040254962,2679300
2019-10-11,110.57875061035156,111.9982779855688,110.1282424660709,110.58725908454538,4717200
2019-10-14,110.28971862792969,110.45122395202459,109.71171322614958,110.14521727748466,2292900
2019-10-15,111.93878173828125,112.37228589751939,110.32374106556563,110.74025421715629,2955400
2019-10-16,110.07723999023438,111.73477112577012,109.81373670333312,111.20776455196763,4537600
2019-10-17,110.61273193359375,111.68374883509894,109.49070310991334,111.2672357771754,3003500
2019-10-18,110.04325866699219,110.85926811030043,109.26973971763248,110.32375299609197,4126000
2019-10-21,111.29275512695312,111.36926653876283,110.20473405709907,111.1312627403719,3355100
2019-10-22,109.28672790527344,111.43727058585714,108.99771217272186,110.73175468709383,5518900
2019-10-23,101.10955047607422,103.37910148880876,98.49150224414129,99.28201855529218,18450000
2019-10-24,100.65055084228516,102.24858101951969,99.72402862005308,100.99055257161191,6205400
2019-10-25,102.43557739257812,102.5885807521721,100.7355429460302,100.7355429460302,4788200
2019-10-28,102.00208282470703,103.78711797711586,101.35606781765091,102.90309914775426,6492900
2019-10-29,102.24857330322266,102.78408182310513,101.59405640491615,102.44407363432016,4622200
2019-10-30,100.87830352783203,102.83095152098335,100.69845505835802,102.53977015155048,5276200
2019-10-31,101.04959106445312,101.32364682246808,99.7649534736322,100.7584096801893,4778400
2019-11-01,101.09239196777344,102.41984658968535,100.9468013087127,102.07728187048434,4430100
2019-11-04,103.6017074584961,103.97853645540108,102.32563635625313,102.70245881915555,5175400
2019-11-05,102.6511001586914,104.25261724745273,102.4798177737348,103.71306532023152,3994500
2019-11-06,103.07930755615234,103.24203038761476,101.79467013051136,102.48837224947627,3904700
2019-11-07,102.70248413085938,104.36395071687164,101.98309026928965,103.5760412873417,4271200
2019-11-08,102.8652114868164,102.89090319242825,101.76042240747583,102.51407408610928,3804900
2019-11-11,101.12664031982422,102.51404429166772,101.03243307062466,101.97449902861776,5165300
2019-11-12,101.93168640136719,102.69391055628938,101.21229263807429,101.21229263807429,4761100
2019-11-13,101.4178237915039,101.88029397006338,100.72412179066609,101.10951033913094,4928800
2019-11-14,100.68989562988281,101.36647222202737,100.01331903773827,101.22088152769373,4568500
2019-11-15,101.05816650390625,101.70905143972406,100.68133735148457,101.5463285722683,4496800
2019-11-18,100.96395874023438,101.30653010136727,100.3473315969962,100.98965044886842,5337700
2019-11-19,100.92110443115234,101.46922236405098,100.18458504776439,101.46922236405098,3860600
2019-11-20,99.5422592163086,100.80119820698378,98.90850014812877,100.41580965347137,4368600
2019-11-21,99.43094635009766,99.64505261120209,98.13774270350561,99.51658754773851,5447700
2019-11-22,100.21028900146484,100.65562711726804,99.81633429371477,99.9704910518782,3008900
2019-11-25,101.9231185913086,102.31707322030634,100.8097637233564,100.8782792764002,3726400
2019-11-26,102.02589416503906,102.34277372462847,100.96392913750108,101.9488190617354,7099700
2019-11-27,104.25261688232422,104.32112591566442,102.34278628012656,102.69392366226322,4876200
2019-11-29,102.95084381103516,104.17553176702151,102.76242927411357,103.75588536551685,3498900
2019-12-02,101.73473358154297,102.9337299714018,100.98108188157683,102.87378047860909,4733500
2019-12-03,100.84402465820312,101.03243916797315,99.39666459133606,100.33017106228675,5307100
2019-12-04,103.01078796386719,104.0299357059046,102.26570246789338,102.75386440918793,4537600
2019-12-05,103.40473937988281,103.46468886081735,102.57400619121616,103.25914871675657,3260400
2019-12-06,104.80074310302734,105.0833584235916,104.3810900944832,104.44103959084592,3815900
2019-12-09,104.48383331298828,104.90347966644579,104.37250043301067,104.70650560694669,2801300
2019-12-10,103.94432067871094,105.33172521153011,103.77303173181613,104.64658902596656,4043400
2019-12-11,105.9569091796875,106.05967600484426,103.79871437533046,103.86722994810474,2959800
2019-12-12,107.96949005126953,108.74883986947034,105.36595749475795,106.0254083461592,5412700
2019-12-13,108.45765686035156,109.16849114825311,107.38712565592296,107.87528762378224,3451500
2019-12-16,108.82591247558594,110.19619101752305,108.82591247558594,109.2626910068921,4973100
2019-12-17,108.84304809570312,109.62239796757582,107.88385629524946,109.48536683379439,4354200
2019-12-18,108.20928955078125,109.09997226989839,107.90954212944466,109.09997226989839,5776200
2019-12-19,108.25212097167969,108.3206365396286,107.05312466859064,108.20073102871592,3961500
2019-12-20,110.43598937988281,110.51306448535573,107.78107346931398,108.98006964847512,9321400
2019-12-23,110.09344482421875,110.62442418326151,109.75943957127099,110.47883349023397,3095000
2019-12-24,110.0763168334961,110.350379137583,109.52820529333219,110.24759923954545,1403400
2019-12-26,110.03348541259766,110.2647238322982,109.6652289182681,110.23047258064321,2339900
2019-12-27,110.11056518554688,110.41030608565764,109.69947178903973,110.35892267809625,1800600
2019-12-30,109.33122253417969,110.02492471803008,108.80023666300755,109.79368630074366,2283700
2019-12-31,109.87076568603516,109.95641341961975,108.81736651659365,108.98008936959873,2813300
2020-01-02,110.96699523925781,111.00124648986396,109.42542106780441,110.59016614254708,4614000
2020-01-03,109.49392700195312,110.69292322179459,108.96294772222606,109.1599217988978,4057200
2020-01-06,108.73170471191406,109.04858427771484,107.8238964071922,108.8173458952646,4345400
2020-01-07,110.82994079589844,112.106005433787,109.9820755065853,110.60726197575238,7184100
2020-01-08,111.12967681884766,111.82339188069697,110.5301820752791,110.76997997270652,3546900
2020-01-09,112.47429656982422,112.82543395537095,111.54079645820737,111.93474463925283,3526600
2020-01-10,111.3352279663086,112.88535481865088,111.18107776945959,112.88535481865088,3234000
2020-01-13,111.29241943359375,111.96900246092993,111.1382692155218,111.82341178785943,4313200
2020-01-14,111.90904998779297,112.92819779958637,111.18965614464754,111.29242295995172,4626200
2020-01-15,110.62439727783203,111.70348789382629,110.3589076628815,111.70348789382629,3392300
2020-01-16,111.4722671508789,111.53221009799401,110.77856507879294,111.33523603174896,5475900
2020-01-17,112.79116821289062,113.08234957224828,111.71207743338437,111.98612663395386,5487100
2020-01-21,112.07176208496094,113.21080876146486,111.83196416022398,112.26873615142198,8631500
2020-01-22,114.19571685791016,116.21688056636917,112.89396014724882,113.06524254938746,8899700
2020-01-23,114.97505950927734,115.11209064948387,111.03549917039653,112.55137512241048,8598700
2020-01-24,111.78059387207031,115.9942032742441,111.1211429676707,115.44609180082333,5606800
2020-01-27,108.17503356933594,110.69292501847097,108.115084084071,110.17906482019569,5890900
2020-01-28,109.6566390991211,109.88787748254013,108.56042280003673,108.89442799030557,4397500
2020-01-29,107.47276306152344,110.05916348539802,107.4299457352562,109.23700286742827,4535000
2020-01-30,107.32611846923828,107.54177133864981,105.42837585089819,106.29098732854429,5521300
2020-01-31,104.0740737915039,106.6532802098614,103.4788697791125,106.41175005445712,5782500
2020-02-03,106.44627380371094,106.687804001095,104.42775921762183,104.42775921762183,5396400
2020-02-04,109.09449005126953,109.82770859466761,108.13699064924471,108.68906154647651,4434700
2020-02-05,114.2442855834961,114.64971409975088,110.98361469791291,110.98361469791291,7281800
2020-02-06,114.31328582763672,114.72733568448253,113.41616244832859,114.72733568448253,3686600
2020-02-07,111.01811218261719,113.2177744326475,110.85421386983406,113.2177744326475,4331700
2020-02-10,111.83758544921875,111.88071866045631,109.81045614513387,110.02610903891363,2882500
2020-02-11,112.7433090209961,113.84745057639272,112.25162736014875,112.54491208152476,2986800
2020-02-12,114.22699737548828,114.67555897862209,113.55416155199012,113.56278292732544,2839100
2020-02-13,114.56343078613281,115.06374703377485,113.14012708134935,113.76120841204933,4268700
2020-02-14,114.0458755493164,115.26214779653792,113.23501860956385,115.1413827094944,2605200
2020-02-18,113.2091293334961,113.6749337163846,112.64842400396805,113.08836425923566,3094400
2020-02-19,114.83946228027344,115.84871605975654,114.04586135527147,114.64105217721868,3931600
2020-02-20,113.40754699707031,114.95161595452599,112.43279168662238,114.39092368496699,2487800
2020-02-21,110.86282348632812,112.85545376238471,110.37975661546376,112.79506464497418,4121000
2020-02-24,104.75554656982422,108.0507223593747,104.59164827273125,106.9724579441919,7483800
2020-02-25,102.11595916748047,106.1271044366333,101.8054184639845,106.01496729750585,6347200
2020-02-26,102.46963500976562,104.06546518865936,101.46900237275719,102.90094081926146,5778000
2020-02-27,97.5872573852539,102.21085653531658,97.53550279022939,100.36486805912045,8687300
2020-02-28,98.45848846435547,100.16646234485745,93.68824732250489,94.41283791464227,11431100
2020-03-02,102.62488555908203,102.71114538809323,97.75112953611361,99.33833803097271,7207500
2020-03-03,98.17382049560547,103.61690396753833,96.79364330237834,102.11595510002509,9217300
2020-03-04,102.69388580322266,102.72838446642078,98.630980475988,99.86451499319796,5556500
2020-03-05,98.95879364013672,101.10669446077132,98.08755417089156,99.3469661877827,6162300
2020-03-06,97.61310577392578,98.22555905679206,95.00801575143274,95.82749392033212,6386200
2020-03-09,90.60871124267578,94.95627392010844,90.07388975233808,90.66909378342332,8454600
2020-03-10,96.71601867675781,96.73326801369062,90.35856857129112,93.87802561398657,9206200
2020-03-11,91.86811828613281,96.12942090229144,91.25566495396961,94.49045785136866,9636500
2020-03-12,84.1304931640625,90.34129951576593,83.28513763357482,85.76082826834893,15158500
2020-03-13,91.47134399414062,92.70487896865143,84.93274583327347,89.11641119509098,16040100
2020-03-16,80.65415954589844,90.14288419835708,80.3004857407843,82.70717214692489,12389200
2020-03-17,91.56620025634766,92.85148938318945,82.04296973227662,82.83657063064854,16243500
2020-03-18,86.2611312866211,91.28152886425435,81.21485642259417,86.30426448474522,16413900
2020-03-19,87.6154556274414,90.57421353275971,83.77683682924886,85.73496216894166,9298500
2020-03-20,84.19086456298828,91.00549539199416,83.75955889762338,90.14288406126435,10253200
2020-03-23,84.91545867919922,87.95184756666536,81.87906321053113,83.97520893774622,9680700
2020-03-24,90.88473510742188,91.16077048451068,85.79532667246971,88.11575338003661,9385700
2020-03-25,85.53657531738281,91.2901935069191,84.97587642245125,89.99627601763302,11862100
2020-03-26,92.95500946044922,93.88662480234237,85.40715945437105,85.74357738528859,10441400
2020-03-27,86.69245147705078,90.5742030357247,86.32152828708492,89.7115915782416,7579200
2020-03-30,88.00363159179688,89.22854505236606,86.51994518393165,86.60620502676505,6950800
2020-03-31,86.20076751708984,89.0128828517464,85.81259497430625,88.00362239434283,8968000
2020-04-01,83.57844543457031,86.58033698696792,82.87110411779916,82.89698141529489,8229700
2020-04-02,88.00363159179688,88.17615785866782,82.89697255409162,83.03499356758837,8353400
2020-04-03,86.24391174316406,89.40106681645301,85.26915641099326,88.36593551597893,6587300
2020-04-06,93.99014282226562,94.5077083761352,89.288913051246,90.21190703969437,7189500
2020-04-07,91.66110229492188,97.41471957498574,91.29017907671006,96.34508312899031,7762200
2020-04-08,95.03390502929688,95.46521076864872,91.62659232089861,93.32593798693742,5426500
2020-04-09,92.89461517333984,96.79361544470578,92.3684217415499,95.74985653706402,5902300
2020-04-13,92.87738037109375,93.5502163007468,90.8329952896408,91.00551496040184,5209400
2020-04-14,95.70671844482422,96.12077475305507,93.9987518037261,94.47318405683035,8142400
2020-04-15,93.1447982788086,94.14542425688238,92.09241113239723,94.09366966974865,5381300
