Date,Close LLY,High LLY,Low LLY,Open LLY,Volume LLY
2010-06-07,22.050813674926758,22.233552942407037,21.949289564668494,22.05758074407347,9650100
2010-06-08,22.267396926879883,22.280931065716153,21.91544993423081,22.04404490809922,7600900
2010-06-09,22.301239013671875,22.531358118132587,22.20648454392905,22.335079526884932,6512400
2010-06-10,22.646413803100586,22.95775062022708,22.43660109592921,22.571963133382212,7213400
2010-06-11,22.78854751586914,22.876534913521873,22.51105118345569,22.551661347418243,5601600
2010-06-14,22.92391014099121,23.160798870576027,22.896839282584253,23.011897530943592,6053200
2010-06-15,23.275856018066406,23.296159806377666,22.84945839047319,22.978055934751836,6373600
2010-06-16,23.086347579956055,23.255552704310038,22.957750033053234,23.19463875626799,7534700
2010-06-17,23.275856018066406,23.275856018066403,22.964519215255912,23.174334494644853,6494200
2010-06-18,23.424755096435547,23.512742473759186,23.255549991817393,23.45859560098618,8506400
2010-06-21,23.458599090576172,23.587194059743748,23.36384463099318,23.526280109745343,5373200
2010-06-22,23.316469192504883,23.675183269017616,23.296162819701777,23.45860089279873,5256400
2010-06-23,23.390918731689453,23.485673193947186,23.17433636599593,23.30969840815529,5625800
2010-06-24,23.336772918701172,23.424760315628994,23.14049433396433,23.377383082329146,16867500
2010-06-25,22.971290588378906,23.248786935378842,22.917146282115027,23.228483143263105,12710800
2010-06-28,23.025436401367188,23.18787189443986,22.856231256661548,23.1811048246725,8289300
2010-06-29,22.842697143554688,22.88330731239273,22.56520077782614,22.747942664798487,8854700
2010-06-30,22.673494338989258,23.05928194656605,22.62611709468096,22.80885900066989,7742600
2010-07-01,22.41629409790039,22.653182820548793,22.213248465534114,22.62610938106921,17132600
2010-07-02,22.78854751586914,22.923912147212054,22.395992925026853,22.524587904776542,6888200
2010-07-06,22.95098304748535,23.113421103476078,22.788544991494625,22.99159320694936,19358500
2010-07-07,23.458599090576172,23.465366159746935,22.849459590592115,23.02543437141657,6759500
2010-07-08,23.810550689697266,23.817317760180867,23.51951760345062,23.573664494782964,7511300
2010-07-09,23.803775787353516,23.810545438209935,23.607499804227736,23.78347199851489,5367200
2010-07-12,23.776714324951172,23.817321918674615,23.64811672651671,23.756407946223117,4361700
2010-07-13,23.830854415893555,24.094814055730577,23.803780970303638,23.871464584278435,7524300
2010-07-14,23.553356170654297,23.82408544118249,23.485675143955085,23.790244927832884,11570800
2010-07-15,23.803775787353516,23.851155597752502,23.43152502807526,23.593963084380214,7380700
2010-07-16,23.445064544677734,23.769938114176394,23.404456962156416,23.74286725311739,7637500
2010-07-19,23.681957244873047,23.74287121067403,23.52628621304138,23.52628621304138,4951300
2010-07-20,23.86469841003418,23.898541512886876,23.31647525720156,23.53305768975429,6926100
2010-07-21,23.65487289428711,23.979746368194334,23.499204516073117,23.979746368194334,6809100
2010-07-22,23.790245056152344,24.2640174093336,23.688720933690252,24.2640174093336,8888000
2010-07-23,23.803775787353516,23.851155597752502,23.397684519389113,23.83761887790498,6328000
2010-07-26,23.98651123046875,24.040658095406975,23.803769434099177,23.824075799383323,4673400
2010-07-27,24.433229446411133,24.453535825747185,23.857932808595812,24.115125431299017,11840500
2010-07-28,24.142187118530273,24.500903755882184,24.0474326572218,24.379075853666883,10420300
2010-07-29,23.993284225463867,24.358767869170958,23.82407912173262,24.20309690169702,7269400
2010-07-30,24.09481430053711,24.243715670928648,23.722563456424172,23.86469517441651,7662800
2010-08-02,24.59566307067871,24.629503587557316,24.1963387750329,24.25725273816077,6991400
2010-08-03,24.758098602294922,24.81224290732018,24.555050358319612,24.656574480307267,5950300
2010-08-04,24.893455505371094,24.920528943215103,24.514437703015513,24.683642816742864,6623300
2010-08-05,24.940837860107422,24.961144233599295,24.676878241504085,24.76486564166042,3620200
2010-08-06,24.954368591308594,24.96790530976502,24.629495093949576,24.77162676494445,4711800
2010-08-09,25.01528549194336,25.04912600115415,24.954371542617793,25.028822212000748,5664200
2010-08-10,25.563518524169922,25.665040081540905,24.91377126227762,24.91377126227762,11213900
2010-08-11,25.17264747619629,25.549790958952684,25.076647602309247,25.241220683115873,9675700
2010-08-12,25.09722137451172,25.282365132495908,24.843507016889255,24.97379220252226,7401800
2010-08-13,24.480079650878906,24.576079542655545,24.15779205779944,24.267506593515726,13055600
2010-08-16,24.39093589782715,24.500650434104156,24.157792181263403,24.260650703435978,5217800
2010-08-17,23.82864761352539,24.102935251080524,23.622933193259428,24.05493530687849,14976600
2010-08-18,23.849214553833008,23.979502338476266,23.75321468039084,23.869787823713736,23704700
2010-08-19,23.506359100341797,23.787502740585303,23.437788501570473,23.718932141813976,10578400
2010-08-20,23.430927276611328,23.472071200796737,23.129213013319482,23.382927339628544,9187800
2010-08-23,23.52693748474121,23.684651988825305,23.48579354705792,23.554364160728834,13820500
2010-08-24,23.293800354003906,23.465229552686182,23.21151245525899,23.341800320370787,6426300
2010-08-25,23.52693748474121,23.657222697036445,23.177220553936326,23.20464984572519,7127500
2010-08-26,23.280080795288086,23.629795135904978,23.204651545244865,23.629795135904978,6380900
2010-08-27,23.451501846313477,23.485787143801257,23.122358281989843,23.389787264515263,5809800
2010-08-30,23.293800354003906,23.506370886256658,23.28008570421309,23.472085569680598,4576400
2010-08-31,23.033214569091797,23.341787480135412,22.99892927137596,23.28007289792669,9329300
2010-09-01,23.451501846313477,23.540645712422126,23.197787505943275,23.389787264515263,8004300
2010-09-02,23.52693748474121,23.602364113458723,23.39664965664474,23.4240789484336,4316400
2010-09-03,23.766937255859375,23.801222562705608,23.506364215385787,23.520078861284524,4450600
2010-09-07,23.68465232849121,23.849222849982038,23.60922308289072,23.801222896563775,4009800
2010-09-08,23.86979103088379,23.931505617217272,23.718932571890672,23.86979103088379,3587400
2010-09-09,24.116647720336914,24.301791486706676,23.842362693560126,23.931506569767972,5616000
2010-09-10,24.294937133789062,24.35665172679839,24.13722264405434,24.308651778435692,4600900
2010-09-13,24.363513946533203,24.50751644409929,24.21951406476878,24.500657812128605,3943200
2010-09-14,24.44580078125,24.5829420251301,24.308656921568346,24.390942191056716,6042800
2010-09-15,24.480079650878906,24.576079542655545,24.349791841352722,24.438935719059973,4535900
2010-09-16,24.45949935913086,24.521213931251634,24.260643618564032,24.397787402810206,4461200
2010-09-17,24.541797637939453,24.665226834681242,24.39779778034111,24.576082944634123,4899300
2010-09-20,24.925790786743164,24.95322007129795,24.55550590845573,24.63093251728057,5525700
2010-09-21,24.912080764770508,25.021795296017082,24.740651646210186,24.94636606532242,4736600
2010-09-22,24.72007179260254,25.172644440492125,24.67893048921262,24.836644922407466,6931300
2010-09-23,24.58978843688965,24.69264431868541,24.51435922075927,24.63778837155439,4437700
2010-09-24,24.754365921020508,24.877795106853046,24.692651328104237,24.829795158562725,6132600
2010-09-27,24.6446475982666,24.809220692724406,24.6446475982666,24.7886500368424,4638800
2010-09-28,24.95322608947754,24.953226089477536,24.617226427947447,24.7200823461337,5453300
2010-09-29,25.049219131469727,25.17950692093981,24.754360871659124,24.89836330295766,6778900
2010-09-30,25.049219131469727,25.302936081595433,24.912077944786112,25.09036305695509,6022100
2010-10-01,25.05607795715332,25.21379241571903,24.97379010553605,25.15207783490632,5212600
2010-10-04,24.891508102416992,25.069795854941763,24.774937554520722,25.05608121122441,4680800
2010-10-05,25.29608154296875,25.371510777321358,24.987508591435745,25.090367113880376,5468200
2010-10-06,25.488094329833984,25.488094329833984,25.172665203273738,25.248094476103844,4981700
2010-10-07,25.426368713378906,25.64579778098901,25.330366207473766,25.563509918784604,3782400
2010-10-08,25.419511795043945,25.53608496644828,25.309797253852157,25.460655728916237,4539400
2010-10-11,25.522371292114258,25.59780053251391,25.433227406569117,25.47437134200559,3152400
2010-10-12,25.61836814880371,25.714368037616016,25.37150979711447,25.460653672069093,3733900
2010-10-13,25.645795822143555,25.71436641960893,25.549793323571162,25.71436641960893,5772600
2010-10-14,25.659502029418945,25.769219145760687,25.584075435634038,25.645790005676254,4715900
2010-10-15,25.892662048339844,25.98866458586487,25.707520836902923,25.83094743926031,6742200
2010-10-18,26.098373413085938,26.112088058286012,25.83094175538618,25.995514881985947,10374700
2010-10-19,25.680086135864258,25.947515180325517,25.522371638253798,25.837800633474714,6696200
2010-10-20,24.69265365600586,24.788656177438146,24.3086540334817,24.36351000135605,18242000
2010-10-21,24.342945098876953,24.637803516381023,24.157801258876596,24.589803552210764,10773400
2010-10-22,24.274362564086914,24.500647624798948,24.17150405370835,24.3772184586649,6708900
2010-10-25,24.089229583740234,24.41837330197131,24.041229621652477,24.329229394179013,8500300
2010-10-26,23.931503295898438,24.130359062972538,23.876644728567328,24.02750317292741,7667800
2010-10-27,23.95893096923828,23.98636025405495,23.780645849531094,23.80807513434776,7163400
2010-10-28,24.10293960571289,24.178366234657005,23.90408116334808,23.986366423160632,6306900
2010-10-29,24.137222290039062,24.137222290039062,23.904078566067852,24.089222342380367,6326300
2010-11-01,24.02751350402832,24.246942636099682,23.91779893799264,24.178369397451387,6940900
2010-11-02,24.260652542114258,24.274367187163406,24.048079467554082,24.1646526425713,5843000
2010-11-03,24.39093589782715,24.397794527732458,24.109792235129767,24.28807737565457,4714800
2010-11-04,24.521223068237305,24.56922563404006,24.31550862311573,24.53493771335222,19563700
2010-11-05,24.49380111694336,24.63780099471582,24.349798623369303,24.562371739939312,19177000
2010-11-08,24.500652313232422,24.60351084329395,24.425223073294116,24.534937617985907,18223300
2010-11-09,24.528087615966797,24.596658242282594,24.4458023412275,24.562372929124695,6519300
2010-11-10,24.326459884643555,24.52112632492859,24.19436252690899,24.52112632492859,6763500
2010-11-11,24.298646926879883,24.521123591586804,24.22217007611231,24.243026434637635,5473000
2010-11-12,24.16655158996582,24.28474381972637,24.145695229709187,24.243028447081834,5527300
2010-11-15,24.076171875,24.256933182634164,23.964933535194852,24.16655120275147,5821300
2010-11-16,23.937131881713867,24.166559879629517,23.832844740395373,23.964942139683092,5934500
2010-11-17,23.916263580322266,24.110929984705848,23.860643092137902,23.9440711722836,4032200
2010-11-18,24.18741798400879,24.256940974169172,24.020559094638962,24.027512984934244,4699100
2010-11-19,23.98579216003418,24.201317624065585,23.957981909424035,24.194363735347313,5109800
2010-11-22,24.02055549621582,24.02750938546937,23.749412162224314,23.992745243464977,4272000
2010-11-23,23.69378662109375,23.888453022924207,23.68683273409648,23.88149913592694,5980400
2010-11-24,23.79113006591797,23.860653053040743,23.721604426663237,23.74941468236513,5834300
2010-11-26,23.68683433532715,23.763311184682042,23.63816773157967,23.763311184682042,2807800
2010-11-29,23.56169891357422,23.66598604408432,23.325317049598972,23.624270661453902,5126700
2010-11-30,23.40179443359375,23.56169942562093,23.304461190806073,23.429604689285075,6176200
2010-12-01,23.818937301635742,23.86065268454434,23.575604198332034,23.617319581240633,6252100
2010-12-02,23.81198501586914,23.985795125474027,23.749413270326112,23.867605523965967,8527100
2010-12-03,23.735506057739258,23.860649537829364,23.582552326044336,23.8050316867513,16305000
2010-12-06,23.617324829101562,23.770275962822264,23.61037093767232,23.679896591302192,4658500
2010-12-07,23.71464729309082,23.798075387323433,23.506075731443644,23.770265138535464,15330600
2010-12-08,23.853700637817383,23.971890240518924,23.672936636809133,23.756364747665035,4641600
2010-12-09,24.103981018066406,24.333411600465286,23.888458212683517,23.97884019836775,6603700
2010-12-10,24.319503784179688,24.38902940090842,24.187409090591746,24.284742301880872,5813300
2010-12-13,24.312549591064453,24.472454511892202,24.277785460863434,24.382072547204945,8563300
2010-12-14,24.395978927612305,24.472455774591268,24.284740600769517,24.402930162732705,10706900
2010-12-15,24.42380142211914,24.535039804753566,24.298657910138882,24.298657910138882,9004000
2010-12-16,24.458555221557617,24.507221832885033,24.263888776247956,24.402934721679767,4629000
2010-12-17,24.340356826782227,24.44464391160076,24.194357029740875,24.430738790149572,8493700
2010-12-20,24.36122703552246,24.514178137545972,24.319511651989526,24.36817827337864,4608400
2010-12-21,24.430744171142578,24.55588763963599,24.37512632521846,24.472459544684156,3793700
2010-12-22,24.47245979309082,24.500270042400828,24.305600949362134,24.430744419125812,2846700
2010-12-23,24.493310928344727,24.611503136630198,24.472454571877613,24.48635969356595,2913600
2010-12-27,24.382080078125,24.48636719667779,24.326462226460013,24.423795455972435,2002800
2010-12-28,24.36817741394043,24.472464543028696,24.340367159232642,24.46551065328582,2617900
2010-12-29,24.437700271606445,24.590651350841647,24.368174642743572,24.395984894288723,3177400
2010-12-30,24.347320556640625,24.53503579392454,24.312559065024747,24.40293841279967,3176500
2010-12-31,24.36122703552246,24.45160638831255,24.249988664899927,24.305606524145215,2979600
2011-01-03,24.333417892456055,24.52113314873942,24.326466654282036,24.45160750633887,7491700
2011-01-04,24.354259490966797,24.402926085070277,24.298641662904448,24.347308257007928,7729300
2011-01-05,24.180456161499023,24.36817135591201,24.180456161499023,24.32645863635215,11609100
2011-01-06,24.291696548461914,24.333411923669807,24.194363325108263,24.222173575246856,6037400
2011-01-07,24.263885498046875,24.361218707551387,24.201313770203825,24.291693092097415,8366900
2011-01-10,23.978839874267578,24.263888300220746,23.96493474957092,24.19436267673744,8807700
2011-01-11,24.27083969116211,24.291696052274325,23.992742499719505,23.999696388177824,11646800
2011-01-12,24.354259490966797,24.402926085070277,24.215213594745688,24.37511849710434,11675100
2011-01-13,24.263885498046875,24.389028953732975,24.18045475950211,24.382075066122052,4218000
2011-01-14,24.27083969116211,24.340362662957077,24.07617324843111,24.249983330049897,4993000
2011-01-18,24.18741798400879,24.402940844785224,24.166558965255014,24.284751231086155,6273000
2011-01-19,24.09008026123047,24.229126215717862,24.05531612047704,24.124841749852315,6668300
2011-01-20,24.15959930419922,24.16655053993898,23.985789237262534,24.055312203184748,6900400
2011-01-21,24.16655158996582,24.319505304197847,24.16655158996582,24.28474381972637,5620200
2011-01-24,24.180456161499023,24.23607665708711,24.097028070248097,24.097028070248097,12259000
2011-01-25,24.14569854736328,24.229126651984227,24.020555064366047,24.18741392573957,6893300
2011-01-26,24.298646926879883,24.347313531526332,24.131788102284176,24.236075199172873,6617200
2011-01-27,24.660175323486328,24.757508545225733,24.31255515891339,24.340362756459374,9754600
2011-01-28,24.173511505126953,24.736657241642092,24.159606377445254,24.6393213478702,17586000
2011-01-31,24.173511505126953,24.277795984541807,24.13875001198867,24.222178125946936,5704100
2011-02-01,24.479415893554688,24.48636978332964,24.159605919335565,24.215226429007693,6232300
2011-02-02,24.625408172607422,24.687979900660668,24.395980271166223,24.45855199921947,6754000
2011-02-03,24.771406173706055,24.78531129433675,24.535024427245382,24.555880782126135,20017900
2011-02-04,24.70189666748047,24.799229923191728,24.60456341176921,24.799229923191728,19844100
2011-02-07,24.889604568481445,24.93131994520227,24.68798422586141,24.750555964876884,21207700
2011-02-08,24.91741180419922,24.973029647631424,24.85484007275598,24.938268163969894,7706300
2011-02-09,24.87569808959961,24.88960321441674,24.72969825721681,24.88960321441674,6415500
2011-02-10,24.764461517333984,24.91741524914873,24.70188977723991,24.813128131614754,7107900
2011-02-11,24.334453582763672,24.672823409687318,24.320354503834643,24.672823409687318,9101700
2011-02-14,24.362642288208008,24.426086774210763,24.31329687566401,24.369690480375738,7215100
2011-02-15,24.29920196533203,24.369694655579867,24.278052006958674,24.362646462204587,6143500
2011-02-16,24.433141708374023,24.440189902486605,24.21461004314739,24.306252701355206,5705000
2011-02-17,24.57413673400879,24.616431288878985,24.327406844391852,24.341505925723517,4189000
2011-02-18,24.390840530395508,24.5741258171594,24.348545994314307,24.531828591954593,7277800
2011-02-22,24.27100944519043,24.390847584242568,24.108874068701102,24.18641765944043,7829700
2011-02-23,23.99608039855957,24.285104753356528,23.97493043856294,24.228708445530796,5926600
2011-02-24,24.045425415039062,24.137068069137747,23.93968368422336,23.989029108170975,5576500
2011-02-25,24.031320571899414,24.08771417611168,23.96787608645856,24.059518718567183,5821400
2011-02-28,24.362642288208008,24.362642288208008,24.07361800511175,24.137062491114506,5853300
2011-03-01,24.151172637939453,24.49659341170796,24.144124441755327,24.320358926731643,4837800
2011-03-02,24.165260314941406,24.179359389780608,24.003124987975905,24.094767629868947,4869400
2011-03-03,24.242807388305664,24.4401890863553,23.974930305864046,23.996080265743615,7070700
2011-03-04,24.390840530395508,24.461335905736853,24.249855157960027,24.278050618972962,6903800
2011-03-07,24.433141708374023,24.51773348334522,24.320351778704413,24.397895359563027,7097800
2011-03-08,24.658716201782227,24.743307958345593,24.369691901827565,24.440184584109794,6907800
2011-03-09,24.736257553100586,24.799702037128846,24.574122247055755,24.609368585044074,4693100
2011-03-10,24.51068878173828,24.8138122651279,24.489541507263237,24.743316868337047,5660700
2011-03-11,24.57413673400879,24.672827614205644,24.46134677248027,24.595284011443887,5137800
2011-03-14,24.482494354248047,24.595284317178617,24.362656195126434,24.4542961912342,11484600
2011-03-15,24.038379669189453,24.214614132128155,23.96788695966377,24.08067690837956,7572000
2011-03-16,23.707059860229492,24.038378810108966,23.587219031369294,24.038378810108966,8771200
2011-03-17,24.05951690673828,24.165255915094722,23.869183464749003,23.869183464749003,16946300
2011-03-18,24.30624771118164,24.334445860090856,24.122965121518718,24.30624771118164,6271000
2011-03-21,24.235763549804688,24.496589796117863,24.22871266553641,24.496589796117863,4656600
2011-03-22,24.36969757080078,24.496586579724966,24.32035214389961,24.36264937658236,3995800
2011-03-23,24.221660614013672,24.334450542228705,24.087720725485564,24.306252387893945,3677300
2011-03-24,24.390840530395508,24.461335905736853,24.193458857686952,24.278050618972962,3466800
2011-03-25,24.30624771118164,24.468383033724397,24.285100444061474,24.383791276120238,4750700
2011-03-28,24.25691032409668,24.411997505307138,24.235763049976846,24.29215667733786,5009800
2011-03-29,24.44724464416504,24.468391918964446,24.200517474423755,24.235763828797587,4423200
2011-03-30,24.799713134765625,24.83495948852635,24.524787810657767,24.581181438850045,6180700
2011-03-31,24.79265785217285,24.968892278835863,24.78560965832087,24.856102353336496,5860800
2011-04-01,24.665775299072266,24.87020522143089,24.5882317092598,24.82085978957284,6385300
2011-04-04,24.69395637512207,24.7996980612578,24.651661851966004,24.75740084897895,5073200
2011-04-05,24.679859161376953,24.84904533409983,24.637564635038473,24.644612826387224,4158100
2011-04-06,25.180383682250977,25.236777318221275,24.736272034063937,24.736272034063937,10337600
2011-04-07,25.18742561340332,25.22972284670395,25.004142980682147,25.138080185781305,6786600
2011-04-08,25.159229278564453,25.272019219737608,25.081688378921413,25.272019219737608,6119100
2011-04-11,25.286117553710938,25.413006569933707,25.18742669423195,25.222673045599553,5675500
2011-04-12,25.264963150024414,25.40595120482712,25.180371392792182,25.20856685245394,3578300
2011-04-13,25.152172088623047,25.33545466906091,25.123973941133112,25.307259210694326,5063400
2011-04-14,25.201528549194336,25.30727030407154,24.990047728564466,25.102837678842032,9595100
