Date,Close MU,High MU,Low MU,Open MU,Volume MU
2019-02-27,40.35734176635742,41.763791842601236,40.05456268934032,41.62705410647218,29522200
2019-02-28,39.92759323120117,40.19130331359239,38.872752901636275,39.26343533313967,25777900
2019-03-01,40.61128616333008,41.56845403483237,40.15223485908426,40.66988592075799,26755800
2019-03-04,40.1033935546875,41.16799909857178,39.693176694472676,40.90428905825293,27047800
2019-03-05,39.05833053588867,39.72248473877923,38.58951010611751,39.31227152000942,28798800
2019-03-06,37.04631805419922,38.53090597794773,36.645870265451656,38.46253711590475,44890400
2019-03-07,36.94865036010742,37.417467024148465,36.2747233783167,36.66540579459607,31567800
2019-03-08,37.74955368041992,37.91559131950972,35.71801066161314,36.03055516822582,34080900
2019-03-11,38.120689392089844,38.62857503272861,37.92535191369488,38.003486159888155,25164700
2019-03-12,38.3355712890625,38.48207814737585,37.925358047103806,38.257433304408934,18623500
2019-03-13,37.925350189208984,38.79461459634081,37.739774377018996,38.48207017413214,22786300
2019-03-14,37.515132904052734,38.70671082958267,37.44676404529184,37.837446431774126,19757300
2019-03-15,38.618812561035156,38.91182252654442,37.53467233540942,37.681179181075976,30702000
2019-03-18,38.68717575073242,39.46853678601917,38.23789362117045,38.677406642015725,22296600
2019-03-19,39.42946243286133,40.093620153858595,38.96064587553787,38.99971485343719,32407300
2019-03-20,39.19506072998047,39.80061505694146,38.69694051642644,39.55643950444489,41714400
2019-03-21,42.96513748168945,43.18000946245784,40.67965386207125,40.728488233799354,84985400
2019-03-22,40.65034866333008,42.46701553659311,40.58197980042866,42.45725015296016,46605600
2019-03-25,39.60527801513672,41.00196261966946,39.12669596861281,40.376873735983914,34516000
2019-03-26,39.380638122558594,40.679654025523206,39.165762415103096,40.21083362274325,24689600
2019-03-27,38.31603240966797,39.89828915965583,38.10115670227593,39.43924159271432,26856700
2019-03-28,38.4234619140625,39.00948170128842,38.11091753076561,38.48206538311427,24584500
2019-03-29,40.36711502075195,40.55268714943218,39.28297467896521,39.312274560908335,35716900
2019-04-01,41.265682220458984,41.763798875355,40.74803106770878,41.28521671831317,28073000
2019-04-02,41.45124816894531,41.79309624158824,40.777324859863356,41.09963843757034,21438100
2019-04-03,42.877235412597656,43.805099680825926,42.5353873485659,42.5353873485659,39097200
2019-04-04,41.89075469970703,42.320506031078466,41.26566591861006,41.37310375145292,37038400
2019-04-05,42.31074905395508,42.52562478124752,41.72472908511545,42.29121455821721,21119400
2019-04-08,41.90053939819336,42.13494591541204,41.1387089026716,41.19731239488848,24546800
2019-04-09,40.748023986816406,41.607519388096826,40.30850717603445,41.5489196305418,29055900
2019-04-10,41.187538146972656,41.45124824032596,40.542914716272556,40.71872144517476,23252200
2019-04-11,41.294979095458984,41.734495950592496,41.148475960963964,41.21684483555982,18163900
2019-04-12,41.0312614440918,42.19353955033537,40.83592396731929,41.851691514336395,21740400
2019-04-15,40.84568786621094,41.24613564035719,40.240133513414435,41.187532163961365,16932300
2019-04-16,41.7637825012207,41.92982380496999,41.099628463692675,41.275431423805095,19337500
2019-04-17,42.144710540771484,43.02374047550645,41.763793470646576,42.349817152960576,22092000
2019-04-18,42.38888168334961,42.51585030087394,41.79309267897492,42.1935404764659,16193600
2019-04-22,42.38888168334961,42.55491928741541,41.539147992279005,42.1349369966537,19447900
2019-04-23,41.773555755615234,42.45724807702405,41.72472138819105,42.35957561635227,21489400
2019-04-24,42.027503967285156,42.388886545510196,41.39264962937251,41.82239735315141,19637000
2019-04-25,41.754032135009766,43.6097683868955,41.69542864334806,42.60376227207036,28346200
2019-04-26,41.119163513183594,41.29497021744026,39.820151449313144,40.52337826633981,26092400
2019-04-29,41.12893295288086,41.61728408511488,40.75778504915244,41.148467445269034,13452800
2019-04-30,41.08009338378906,41.37310328086764,40.61127680329874,40.88475221046235,16342700
2019-05-01,40.923831939697266,41.929834216714,40.91406282926225,41.44148301803419,17673300
2019-05-02,41.56845474243164,42.193543671128914,40.66012122859845,41.021500066909574,17046800
2019-05-03,42.32051086425781,42.369345232266284,41.42194284444343,41.500080813915744,16577000
2019-05-06,41.14847183227539,41.304744062218155,40.04479711252868,40.43547955029752,25776000
2019-05-07,39.32202911376953,40.95312373271103,38.80437813764847,40.70894818158626,35094100
2019-05-08,38.823917388916016,39.54667874822304,38.65787978218898,38.93135524071524,26190100
2019-05-09,38.3551025390625,38.706715988596585,37.31003130062724,38.189061198638576,27844400
2019-05-10,38.03278350830078,38.37463152441519,36.77284046278269,38.101152366358995,30368100
2019-05-13,36.50914001464844,37.09516001663682,36.1965955168114,36.489605517805586,33092100
2019-05-14,37.61280059814453,37.710473054977115,36.528664270977266,37.13421860004627,24004000
2019-05-15,37.515132904052734,37.79837744796122,36.88027495747487,37.017016400820026,17532300
2019-05-16,36.44076919555664,37.10492714950294,36.235658852555495,36.80214805331963,29479200
2019-05-17,35.21988296508789,36.411457125400126,34.965938304523,35.75706843437375,31096300
2019-05-20,33.81343078613281,34.37991987842841,33.530189965808404,33.940403121616896,34489500
2019-05-21,34.80966567993164,35.044075846405384,34.331083690206576,34.46782140155659,32501300
2019-05-22,33.92087173461914,34.62409860988985,33.82320299119765,34.379923025512376,20902400
2019-05-23,33.03207015991211,33.110208129165976,32.19210561955029,33.10043902009752,32186700
2019-05-24,33.20787811279297,33.559491536001374,32.807430319877525,33.36415033134964,19706000
2019-05-28,32.17258071899414,33.510665897720145,32.11398095040657,33.3543936384457,26758400
2019-05-29,32.514408111572266,32.64137667975407,31.420499268467836,31.567006048151054,28796100
2019-05-30,32.543724060058594,33.52042647176702,32.26047946646539,32.65116192147836,20957600
2019-05-31,31.850265502929688,32.71953003304901,31.76236213888257,31.840496392577823,18607300
2019-06-03,31.928394317626953,32.44604902919932,31.713522362200468,32.182338981980934,21174500
2019-06-04,33.686458587646484,33.75482743966415,32.32883947772567,32.58278412163955,25076000
2019-06-05,32.56325912475586,34.575267469351544,32.2702491412849,34.37992623842954,27070300
2019-06-06,32.690223693847656,33.03206797213369,32.1725689963847,32.48511340105284,21088100
2019-06-07,33.198116302490234,33.23718156696654,32.44605500541759,32.768364860835014,21430400
2019-06-10,34.12598419189453,34.71200793053497,33.71577092808816,33.79390519107893,21728000
2019-06-11,34.0283088684082,35.15151802312577,33.94040551085793,34.965942198395375,19208600
2019-06-12,32.192108154296875,33.30554822307053,31.967467063739356,33.21764486365031,28746500
2019-06-13,32.60232925415039,32.85627025513642,32.24094666029152,32.30931926045137,16586700
2019-06-14,31.899093627929688,32.074900321581985,31.488880493289788,31.69398706060974,19715000
2019-06-17,31.674455642700195,32.08466881714011,31.39121108368774,31.781893491003096,20050000
2019-06-18,33.491119384765625,34.07713921535616,32.13350392076641,32.13350392076641,33727300
2019-06-19,33.149269104003906,33.88179570488709,32.924628060165155,33.88179570488709,20436400
2019-06-20,33.3543815612793,34.438517871668466,33.22740923227359,34.02830473678984,21691500
2019-06-21,32.4753532409668,33.10044215082653,31.967467570249813,32.914870045031854,38858200
2019-06-24,32.416744232177734,33.28601230794909,32.25070664884972,32.42651334050477,27306000
2019-06-25,31.918628692626953,33.09067209609862,31.850259835624904,32.5730173884532,39590500
2019-06-26,36.17705535888672,36.733775391405935,34.86827408181156,35.034311690257354,100271600
2019-06-27,37.18305969238281,37.43700440026572,35.65940262255717,35.99148158421825,51612400
2019-06-28,37.690940856933594,38.482071039209565,37.16352073541628,38.44300205409936,61402700
2019-07-01,39.1755256652832,40.73824768805895,38.81414689610816,40.20106222559374,60928000
2019-07-02,38.677406311035156,39.097388562499674,38.1206863452935,38.696940802478075,29774500
2019-07-03,38.66763687133789,38.843443550055774,38.25742004572186,38.69693674251658,13479700
2019-07-05,38.50160598754883,38.638347450285856,37.89605155586614,38.04255840302958,18408000
2019-07-08,39.46854019165039,39.66388139878336,38.03278660392025,38.1206899608389,28148500
2019-07-09,40.38664627075195,40.44524976115789,39.14623739333287,39.19507177242566,28254700
2019-07-10,41.90053939819336,42.97491067473189,41.06057463887351,41.24614677549034,51625500
2019-07-11,42.467018127441406,42.525621610285185,41.451246779758826,42.21307715343267,30392400
2019-07-12,43.473018646240234,43.658594471663015,42.34981321315562,42.73072652202013,33257800
2019-07-15,43.36558151245117,44.21531142911354,42.69165457352635,43.64882233412302,26623300
2019-07-16,42.05680847167969,43.072576179198684,41.929836111055764,43.023741802289216,31238900
2019-07-17,42.35957717895508,42.730725091552294,41.60751597024493,41.998198375697115,19539300
2019-07-18,43.62929153442383,43.88323622809203,42.48655159038809,42.59398944341512,26456600
2019-07-19,44.4594841003418,44.92830070406808,43.59021974806871,44.07857084267815,39328400
2019-07-22,46.090579986572266,46.32499017687103,45.231084649065124,45.416656743926616,46042800
2019-07-23,45.85617446899414,46.04174656768756,45.15294760940028,45.69013313789063,29354400
2019-07-24,46.8719367980957,47.10634322253496,45.729193370029755,45.85616568999774,33169900
2019-07-25,46.65707778930664,47.56541139129247,46.481271045320725,47.27240139325736,28127800
2019-07-26,46.38359832763672,47.008687263627344,45.9929158797306,46.82311142425116,19676200
2019-07-29,45.72920227050781,45.875709108664836,44.78179982895939,45.7780366412856,21939500
2019-07-30,46.354286193847656,46.569161873244894,45.12364304326179,45.787800847013926,21301600
2019-07-31,43.84416198730469,45.69989769257116,43.40464524386544,45.621759726704944,34493900
2019-08-01,42.58422088623047,44.88923902384579,41.84192874104739,43.95160566388071,37906500
2019-08-02,43.053043365478516,43.375353218441106,41.23637631441532,41.64658953197206,31954100
2019-08-05,40.962890625,41.51961060401541,40.39640526294193,41.41217648725276,35172900
2019-08-06,41.627052307128906,42.183772337775,40.7187188411645,41.67588667851785,26857000
2019-08-07,40.77731704711914,41.94936043794949,39.7517804773263,41.03125798098449,35604600
2019-08-08,41.63682174682617,41.76379036827876,40.699184669939704,41.10940158966949,18567500
2019-08-09,40.55268096923828,41.255907835296185,39.91782296784449,41.060566625188585,22900300
2019-08-12,41.14847183227539,41.41218191889578,40.015497233734365,40.09363148579382,23969200
2019-08-13,43.14094161987305,44.02974434770591,41.51961584502722,41.6270537011751,33040200
2019-08-14,41.06056594848633,42.14470610718377,40.689418027980985,41.880996036758155,24657200
2019-08-15,41.25590133666992,41.56844573328065,40.53314009086818,41.35357006342711,16104000
2019-08-16,42.5353889465332,42.85770252822976,41.55868654259066,41.646589907978445,17914100
2019-08-19,43.961368560791016,44.31298198234059,43.30697981299209,43.629289632196816,22613400
2019-08-20,43.19953918457031,43.92230047411198,43.013967102171996,43.80509352392252,13191000
2019-08-21,43.14094161987305,43.95160637020788,42.87723526037677,43.7660342623858,14973800
2019-08-22,43.73672866821289,44.39112115960545,43.0237364221865,43.463253211058564,20599000
2019-08-23,41.95913314819336,43.92230700898448,41.666123180771606,42.86746665527751,27519900
2019-08-26,42.418190002441406,42.75026900248722,42.154479879538165,42.72096911966165,12282800
2019-08-27,41.45124816894531,42.779564017997245,41.363344804645585,42.69166065369752,19122100
2019-08-28,42.144710540771484,42.252144676329564,40.7870910592806,41.11917002817799,11545700
2019-08-29,43.62929153442383,44.16648079955898,42.88699939887374,42.96513737410203,18674100
2019-08-30,44.21531295776367,44.859936317832535,44.0004372624662,44.06880612445657,16391500
2019-09-03,43.94183349609375,44.27391239221022,43.40464430691769,43.560916509453484,17108100
2019-09-04,45.71944046020508,46.3933637715905,45.31899262720957,45.36782700180434,26978100
2019-09-05,47.88771438598633,48.48350340762766,46.77427431805113,46.78404342788143,33075500
2019-09-06,47.8291130065918,48.3467640353124,47.56540293748217,47.72167515704821,19565700
2019-09-09,47.98537826538086,48.835108103145124,47.721668234525104,48.38582600279373,19474400
2019-09-10,48.239322662353516,48.77650814501162,47.37005827164476,48.21978817060661,23111300
2019-09-11,49.303932189941406,50.19273114351754,48.67884330731515,48.854650021281735,31012900
2019-09-12,49.26486587524414,49.92902378051163,48.9327869226104,49.61647932224738,19671300
2019-09-13,49.32347106933594,49.762987893336394,48.89372335577102,49.33323645394752,14733000
2019-09-16,48.98162078857422,49.06952414272864,47.877946169929544,48.37606269292223,17495300
2019-09-17,49.655548095703125,49.723916962788024,48.766749097775616,49.01092468759992,13776500
2019-09-18,49.303932189941406,49.9778554429309,48.53233647040178,49.81181783853115,15247100
2019-09-19,48.65931701660156,50.1048362328047,48.59094814140322,49.977863867797375,16633600
2019-09-20,48.01469039916992,49.27463740417285,47.633777054825785,49.16719954277855,23195000
2019-09-23,48.444435119628906,49.02068965575612,48.3272318807387,48.385835363095694,16198500
2019-09-24,47.379825592041016,48.73744488029079,46.930543440960456,48.5811726657487,24959000
2019-09-25,48.31747055053711,48.54211166301782,46.744979037348045,47.34076811758232,23571800
2019-09-26,47.46772766113281,48.5811713511674,47.008680139112734,48.229557946506304,33341000
2019-09-27,42.203304290771484,44.85016655443699,41.91029435425392,44.830635787716176,75941400
2019-09-30,41.8516845703125,42.45724257046855,41.587978275259005,41.99819137940705,31423100
2019-10-01,41.31450653076172,42.33027781661336,40.77732101110942,42.09586762533083,28087300
2019-10-02,41.00196075439453,41.67588397786774,40.78708506321895,40.84568854058233,26408500
2019-10-03,42.44748306274414,42.47678666668415,40.78708832938792,41.02149853178917,23627100
2019-10-04,43.512081146240234,43.58045000041677,42.28143804523944,42.69165117029866,21860000
2019-10-07,43.131168365478516,43.68788831318421,43.03349963725137,43.26790607532579,14911600
2019-10-08,41.646583557128906,42.8186270082953,41.62704906493007,42.584216827732654,20664600
2019-10-09,41.88100051879883,42.36935172537029,41.83216614330649,42.1740104975769,12784000
2019-10-10,42.271671295166016,42.76979151860926,41.61728258987873,41.871223530154445,15572600
2019-10-11,44.049278259277344,44.75250520364121,43.24838256189587,43.355820425709695,27483700
2019-10-14,43.81486129760742,44.273912523970125,43.756257824298395,43.91253002729926,12443300
2019-10-15,45.377586364746094,45.46548971768142,43.990670936014794,44.156708532768484,17767700
2019-10-16,44.107879638671875,45.46549536018641,44.02974538515664,44.91854440810799,16646900
2019-10-17,44.439945220947266,45.045499475233086,44.22506956827499,44.70365523309338,11718700
2019-10-18,42.457252502441406,43.93207141698665,42.22284229821943,43.78556829944374,26215300
2019-10-21,44.16647720336914,44.24461144641173,42.896761290060304,42.93583027449331,15473700
2019-10-22,43.619529724121094,44.63530113036723,43.580460733306076,44.24461867386517,13802400
2019-10-23,43.619529724121094,43.77580196155711,42.92607190336276,43.02374065457626,13959200
2019-10-24,46.002689361572266,46.06129285682059,44.518104740194076,44.8306492632026,25760200
2019-10-25,46.911006927490234,47.145417102116724,45.826866855761445,46.17848025478952,19855300
2019-10-28,47.55562973022461,47.614233204696006,47.10634760341379,47.370057649800124,15240000
2019-10-29,46.98915100097656,48.02445311508028,46.94031662828137,47.66307428614731,12183600
2019-10-30,46.76450729370117,47.21378945871855,46.158949183470504,47.096586225632194,12932800
2019-10-31,46.442195892333984,46.76450945550068,45.377590184208,46.17848581133135,15445800
2019-11-01,47.25285339355469,47.40912559623842,46.1491788663253,46.37381992481921,18311700
2019-11-04,48.434661865234375,48.737440886144,48.10258297081914,48.239320681609556,16021500
2019-11-05,47.54586410522461,48.56163530261539,47.47749524826785,48.46396284566055,13682600
2019-11-06,46.56916427612305,47.174718636969565,46.01244428334386,47.028215532767575,21803600
2019-11-07,47.272396087646484,47.93655399575734,46.88171365023168,47.38959932854139,19253600
2019-11-08,46.090579986572266,46.891475570872394,45.85617352209707,46.45196251852552,18518800
2019-11-11,45.182247161865234,45.65106754877397,44.78179936432439,45.6315330555008,14635900
2019-11-12,45.807342529296875,46.56916918373675,45.59246681616815,45.709670057045706,15170700
2019-11-13,45.221317291259766,45.46549287460979,44.742735234355,45.41665850310453,15423600
2019-11-14,45.70966339111328,45.738966991427155,44.70366129148857,45.0455055799562,11797400
2019-11-15,46.59846878051758,47.38959903475734,46.2370899499347,46.49103092460336,17859200
2019-11-18,46.705894470214844,47.282148862520145,46.36405022300952,46.832866787386614,12631200
2019-11-19,45.49480056762695,47.05752295120824,45.20178686060942,46.989154079790566,18384000
2019-11-20,44.50831985473633,45.4166532171451,44.17624095099739,45.074808930571166,24660700
2019-11-21,44.488792419433594,45.10411595868397,43.99067584773254,44.24461682577498,14192900
2019-11-22,44.801334381103516,45.299454650830754,44.68413114591862,44.8599378616078,11253700
2019-11-25,46.412899017333984,46.44219889739999,44.86970741957458,45.02597965629999,18803600
2019-11-26,45.63153839111328,46.55940271222859,45.45573165692166,46.53987194249535,12849300
2019-11-27,47.03798294067383,47.145420790540406,46.0124462638246,46.24685273096656,15409400
2019-11-29,46.40312194824219,46.83287331989914,46.33475308926465,46.823104211003276,7343600
2019-12-02,45.30922317504883,46.83288024135173,45.27015418533811,46.461732290747705,16053800
2019-12-03,44.176239013671875,44.34228032117134,43.51208123532029,44.06880117808219,20321400
2019-12-04,45.221317291259766,45.51432724611505,44.6645972592876,45.104114054482395,16921700
2019-12-05,45.53385925292969,46.295689564932516,45.17248045253995,45.62176260716757,13003800
2019-12-06,46.8133430480957,47.20402547103549,46.21755402973319,46.33475726628564,20468100
2019-12-09,45.367828369140625,46.65707527158381,45.348293873549174,46.46173404149337,16540500
2019-12-10,46.354286193847656,46.80356831820255,45.63152864176774,45.94407305226012,19263100
2019-12-11,48.11235427856445,48.19049225196658,46.57893194587222,46.637535425923815,22081300
2019-12-12,49.78252410888672,50.134137580238985,48.170963607130204,48.2100325985747,36590800
2019-12-13,50.00715637207031,51.10106185817831,49.518805242901315,49.831349667503595,30039700
2019-12-16,51.70662307739258,53.03493892115224,51.46244748040217,51.53081634949357,38629600
2019-12-17,51.765220642089844,52.74192291835569,51.4233763357262,52.73215753495538,28344800
2019-12-18,51.804283142089844,52.46844090487226,51.149890761485246,51.765214161732516,39099100
2019-12-19,53.25957107543945,54.0018668520427,52.6442513569933,53.72838769579889,55792900
2019-12-20,53.7772331237793,54.626963131234426,53.357250812156046,53.62096089567463,44285000
2019-12-23,54.109310150146484,54.802767904838156,53.85536545986659,53.94326881791368,23693800
2019-12-24,54.12884521484375,54.34372093508852,53.757700985469654,54.15814882040147,8621900
2019-12-26,53.82606887817383,54.35348905874977,53.63072765657268,54.15814783714862,13537400
2019-12-27,52.77122116088867,54.236274529937866,52.63448344257582,53.95303371021413,17176700
2019-12-30,51.970333099365234,52.62472563584812,51.43314753187339,52.51728777718497,15271500
2019-12-31,52.527042388916016,52.64424933386908,51.55034020257947,51.67731253003371,13296400
2020-01-02,54.09953689575195,54.197209356001146,53.240037874675984,53.57211678787647,20173200
2020-01-03,53.25957107543945,54.021401343618926,52.74192008905111,52.89819229583759,16815800
2020-01-06,52.32194900512695,52.87866909352397,51.92150115687955,52.49775574102328,18768700
2020-01-07,56.912437438964844,57.03940976774438,54.07023419609233,54.08976868712173,49908200
2020-01-08,56.17991638183594,57.02964633414118,55.730634220922695,56.73663639119008,29730800
2020-01-09,55.974815368652344,57.117555377709415,55.16415059573922,56.961283144184755,22376100
2020-01-10,55.34971618652344,56.160380863910824,54.9590375116599,56.13108098789752,19122800
2020-01-13,56.111541748046875,56.43385153439517,55.535287304989566,55.68179039848491,16163000
2020-01-14,56.17991638183594,56.94174297867349,55.14461060919694,56.45339183181381,26454300
2020-01-15,54.861366271972656,55.789234199928,54.539056451168385,55.70133084410437,21638600
2020-01-16,56.336185455322266,56.49245766456189,55.437617457826924,55.47668644159267,22732700
2020-01-17,56.316650390625,56.7659325218912,55.68179245127074,56.66826378929362,20549200
2020-01-21,57.59614181518555,57.801248425325824,55.935746987284325,56.033415737115696,24821700
2020-01-22,57.791473388671875,58.846313662638146,57.478928950272305,58.133321429675135,22604400
2020-01-23,57.82078170776367,59.149097542225476,57.654740365544,58.9244564416656,26146100
2020-01-24,56.41432571411133,58.62167509660537,55.906443774280035,58.602140602638976,28555300
2020-01-27,54.11907196044922,54.68556105841854,53.347476282521384,53.86513101276108,27310100
2020-01-28,55.154380798339844,55.45715613079312,53.95303740064545,54.93950509725147,18544900
2020-01-29,54.01163864135742,55.85760546729663,54.001873257322664,54.68556564029149,19278300
2020-01-30,53.74793243408203,53.787001424682735,51.98010345637633,52.917736875849144,30783800
2020-01-31,51.85313034057617,53.91397299178723,51.47221700235687,53.86513861716342,28550800
2020-02-03,52.527042388916016,52.849355898802195,51.76521587583692,52.00939142242106,20471900
2020-02-04,54.206974029541016,54.714859638718394,53.660019436775364,54.00186745443765,19998600
2020-02-05,55.447383880615234,55.925965868179674,54.519516053156416,55.69155942858738,19795300
2020-02-06,57.31288528442383,57.79146727504728,56.072473045698004,56.7268654558742,23358700
2020-02-07,55.55482864379883,56.64873419185928,55.44739079316525,56.61943431471327,20891100
2020-02-10,55.994346618652344,56.004112002633754,54.89067193756735,54.988340680676295,15929000
2020-02-11,55.916202545166016,57.469159236501376,55.0176382839271,56.53152599195034,26776900
2020-02-12,57.8891487121582,59.764415435133024,57.52776988601022,57.664507618832495,47180800
2020-02-13,57.947750091552734,59.21746235488463,57.48869881160193,57.635201923241965,23679700
2020-02-14,57.1370849609375,59.14909305470462,56.90267476788921,58.75841064156534,20920200
2020-02-18,56.40456771850586,56.68781232938535,55.300892882687855,55.74040973994496,21513200
2020-02-19,58.592369079589844,58.84631002289899,57.1956845768311,57.215219068750784,23335500
2020-02-20,57.625431060791016,58.59236789930891,56.345949809500794,58.484930058826556,20797100
2020-02-21,55.662261962890625,57.36172176382979,54.58788726984475,57.264053030745316,27038900
2020-02-24,53.728389739990234,54.16790650261918,51.38430654900828,52.06799887689514,33321100
2020-02-25,50.88618850708008,54.15814345833858,50.34900298547752,53.56235445724673,41894200
2020-02-26,51.14990234375,53.005638346878165,50.67132026638436,51.42338154235425,28075600
2020-02-27,49.4015998840332,51.61871063609359,48.82534542743945,49.450434249678786,36349200
2020-02-28,51.33547592163086,51.68708563153027,47.262625258936275,47.51656995176908,40121300
2020-03-02,53.318180084228516,53.41584882642367,50.8861896550028,51.96056444826795,33272700
2020-03-03,50.593170166015625,54.10930010962233,49.909477922051295,53.32793541604996,36893200
2020-03-04,54.001869201660156,54.089772554666176,50.993624432852805,51.784754609906976,28222000
2020-03-05,52.46845245361328,54.31441933484466,52.09730451017201,52.204742366891104,26223000
2020-03-06,50.27086639404297,51.95079174365888,48.83511288301872,50.98385859503623,30313700
2020-03-09,44.89900207519531,47.467726221449865,43.873461767430356,44.420416349850115,31260800
2020-03-10,46.744972229003906,47.135650909789526,44.23484763997239,47.028216787504384,31652900
2020-03-11,42.70143127441406,45.240856092721,41.85169748085387,45.123652844783905,38483800
2020-03-12,37.90581512451172,41.54891401808267,37.114684971970675,38.4820695928463,40117200
2020-03-13,41.98843002319336,42.017729897492245,37.45652859852677,40.60151093514789,35264800
2020-03-16,33.66693115234375,38.22812933243033,33.64739665827067,36.47983123403931,36879100
2020-03-17,36.50914001464844,38.2183693672429,33.22741906153519,34.663172909978314,34869000
2020-03-18,33.88179016113281,35.70822553641853,30.40473165280713,33.46180801394496,36519000
2020-03-19,35.44453048706055,36.43099825769503,32.86603678379425,33.852504554428734,31015200
2020-03-20,35.26872634887695,37.69094799723105,35.00501623816018,36.890052279864946,37667400
2020-03-23,37.358863830566406,38.55044185611864,34.85850454400845,36.12822054374546,45286000
2020-03-24,42.26190948486328,43.385114908103304,40.181532517194526,40.84569038738151,45588000
2020-03-25,41.50984573364258,43.834398137957116,39.09738997756504,42.886995760714015,54091000
2020-03-26,43.74650192260742,44.684135343820984,42.320517295450465,43.85393978404681,62450700
2020-03-27,42.467018127441406,44.225081628692756,41.32427815566637,42.24237703194265,39791500
2020-03-30,43.4827880859375,44.508324785084994,42.14470693992265,43.140940035672536,33763900
2020-03-31,41.08009338378906,44.11763391201864,40.93358657233828,43.36557654231873,36723700
2020-04-01,38.960655212402344,41.3145076705032,38.41370429402705,39.60527859893301,37452800
2020-04-02,40.13270568847656,40.621056936218636,38.599283068632396,38.86299318951204,31457700
2020-04-03,40.25966262817383,40.884751389610884,39.60527026954116,40.015487097873546,28522400
2020-04-06,45.2896842956543,45.6022287314345,42.33027753931268,42.340042922883,37899100
2020-04-07,45.455718994140625,47.24308199274394,44.967367918722246,46.96960658277301,34646400
2020-04-08,47.16495132446289,47.555629978844784,45.709663370312995,45.983142526785954,27694400
2020-04-09,45.05527877807617,48.64954359086636,44.29344843976475,48.15142332437539,39799400
2020-04-13,45.094337463378906,45.30921313334189,43.355808790618305,43.85392898447376,30449900
2020-04-14,46.510555267333984,47.25285098663882,45.5338531188551,45.905000978507516,25738000
2020-04-15,45.34828567504883,45.572926745001624,44.57669000489135,45.3189857998708,22389400
