Date,Close ASML,High ASML,Low ASML,Open ASML,Volume ASML
2010-04-06,34.904075622558594,35.0306452705544,34.689881273614,34.81645092160981,941787
2010-04-07,34.94301986694336,35.14747940492177,34.59251821038237,34.767767608755896,714098
2010-04-08,34.53410339355469,34.573048342753545,33.82336522021087,34.095977004788736,955647
2010-04-09,35.01117706298828,35.05012201478057,34.738565260256614,34.79698268794505,1135750
2010-04-12,34.913822174072266,35.38115593793525,34.85540473863571,35.33247617164548,1082466
2010-04-13,35.04037857055664,35.12800326058581,34.39779274398669,34.62172187188042,1674827
2010-04-14,34.11545944213867,34.5146409982789,33.75522284657042,34.44648874718544,3483557
2010-04-15,34.00836181640625,34.3588635974715,33.94994437625955,34.12519669669965,1201970
2010-04-16,33.68706512451172,33.94993927595783,33.29761844185528,33.69679993316623,1826363
2010-04-19,33.81364059448242,33.83311307494523,33.424193845041216,33.49234609675354,2144835
2010-04-20,34.884613037109375,35.12801759523947,34.43675173874999,34.45622421779299,2453913
2010-04-21,34.58277893066406,35.10852991759608,34.31990200729127,35.050112505756175,1943018
2010-04-22,34.748294830322266,34.76776444186684,33.6286377365706,33.77467984185066,1942633
2010-04-23,34.69963073730469,34.7483133715836,34.310186821964635,34.310186821964635,1286054
2010-04-26,34.621734619140625,34.99170884638738,34.57305485338199,34.767776776231216,958265
2010-04-27,32.742652893066406,34.232284330930845,32.674500661867626,33.9986174955249,3087623
2010-04-28,32.148746490478516,32.84001212314552,31.83718978648318,32.73291495299304,2878183
2010-04-29,32.44083023071289,32.51871726067242,32.13900833774801,32.33373306218143,2059904
2010-04-30,31.798248291015625,32.55766623075338,31.730096058944998,32.55766623075338,1822205
2010-05-03,32.40188980102539,32.58687688510815,31.817721265949004,31.84692854877713,976283
2010-05-04,31.389324188232422,31.50615901876099,30.999880472764676,31.457479269280956,2002770
2010-05-05,30.41571617126465,30.990147016523505,30.07494929917517,30.104159440681936,2868019
2010-05-06,29.62709617614746,30.72728127000741,27.436463658186454,30.074957489683644,4525290
2010-05-07,28.828718185424805,29.821805655986946,28.20560767466781,29.704973686388506,3390079
2010-05-10,30.74674415588379,30.91225876720047,30.240465514121833,30.892786291762373,2148300
2010-05-11,30.016536712646484,30.69806770682882,29.773135033149973,29.821814797086358,1530683
2010-05-12,30.94146728515625,31.233551541572563,30.542285849362504,30.620172887209826,1328866
2010-05-13,29.802343368530273,30.532554152350915,29.724453455638823,30.15284511672712,1328019
2010-05-14,29.130542755126953,29.50051688928662,28.556109080520418,29.490779222696116,2045659
2010-05-17,29.3447322845459,29.607609201934856,28.575576862362578,29.257107598687412,2200044
2010-05-18,27.767480850219727,29.442099248142174,27.728538763592002,29.20843242930605,3942708
2010-05-19,28.0595645904541,28.23481684632964,27.455926510768965,28.030357311048466,3149762
2010-05-20,27.329360961914062,28.234824031490636,26.638095148471784,26.92044464710513,3533607
2010-05-21,28.137453079223633,28.244550244790418,26.87175384469901,27.037268425978702,4113956
2010-05-24,27.280683517456055,27.923269620881353,27.27094584780536,27.621447618747784,2865401
2010-05-25,27.0080623626709,27.085952253791074,25.96629507828716,26.06365744218738,3042039
2010-05-26,26.81334686279297,27.855114394594114,26.706249666974333,27.173583405058302,3631474
2010-05-27,28.166683197021484,28.19589049568925,27.543569373705584,27.738291371060882,2855083
2010-05-28,27.514339447021484,28.117980350922988,27.32935239552431,28.098507879196244,2103948
2010-06-01,27.358564376831055,28.380859202033676,27.33909190379198,27.504606494717144,1736581
2010-06-02,28.50742530822754,28.526897778849477,27.64090751508524,27.894046773356855,1560020
2010-06-03,28.955289840698242,29.111066748915853,28.61452302803672,29.05264933590414,1957340
2010-06-04,27.222265243530273,28.634007093808655,27.047015793345,28.44901997427154,3922996
2010-06-07,26.423892974853516,27.494867501048383,26.355740752413592,27.378035528267624,1730421
2010-06-08,27.085956573486328,27.085956573486328,26.27785597377254,26.677037439704463,3105795
2010-06-09,26.998332977294922,27.913530899224565,26.900973443346505,27.465669607543447,1560097
2010-06-10,28.410064697265625,28.63399669324297,27.942731093308666,28.517161862346857,2038575
2010-06-11,28.663211822509766,28.916354025458922,28.332185430589927,28.546379819424683,1426502
2010-06-14,29.25711441040039,29.841282931882507,29.218169460993025,29.743920558364096,2203509
2010-06-15,30.1138973236084,30.16257708467267,29.714715847363895,29.880230466759716,2416799
2010-06-16,29.763395309448242,30.026272308146368,29.50052117056451,29.62709083591173,1913450
2010-06-17,30.191789627075195,30.201524436135447,29.481051331978907,30.123634524394856,2475319
2010-06-18,30.094417572021484,30.34755684406341,29.948375464319316,30.055472628659075,1065372
2010-06-21,29.909435272216797,30.581231362215846,29.724448191766122,30.54228641266684,834526
2010-06-22,29.130542755126953,30.172310070914346,29.01370791492475,29.958115723690952,2302685
2010-06-23,29.305795669555664,29.763394558828825,28.935824350848208,29.52972771022035,2198196
2010-06-24,28.692424774169922,29.130551263169046,28.517172462681383,29.05266134695192,1179486
2010-06-25,28.857938766479492,28.95530115955876,28.312715084865083,28.721631416168517,1423884
2010-06-28,28.536645889282227,28.848202704681032,28.254299223342162,28.526911079339254,1877029
2010-06-29,27.017797470092773,27.59223113378159,26.76465818094649,27.58249632719008,2135287
2010-06-30,26.745197296142578,27.514353163247687,26.696517522465157,27.222268801552843,1579886
2010-07-01,27.202789306640625,27.31962416512203,26.511523543495056,27.134637069100354,2885113
2010-07-02,27.339080810546875,27.86483164964266,26.99831410054129,27.73826205615317,2062830
2010-07-06,27.923263549804688,28.624264079463103,27.61170680557397,28.44901466200206,3046967
2010-07-07,28.79952049255371,28.81899297060291,27.952474846950327,27.99141980304872,2204972
2010-07-08,29.25711441040039,29.276586885104074,28.672945888918274,29.111072280029862,2388232
2010-07-09,29.510255813598633,29.510255813598633,28.838462538236286,28.96503220287515,2027872
2010-07-12,29.490781784057617,29.578406491912745,28.877405969257488,28.91635091937404,2601137
2010-07-13,30.444929122924805,30.571498800188397,29.91917793584415,29.91917793584415,1649571
2010-07-14,31.097244262695312,31.59378807123699,30.8538426218955,31.37959371219263,7097783
2010-07-15,30.7564754486084,31.06803213122724,30.34755640897939,30.990142245619108,3716867
2010-07-16,30.104164123535156,30.45466585743977,30.006801736390937,30.405983233960377,3285359
2010-07-19,30.532548904418945,30.571493854170818,29.96785285264521,30.250202308439178,2584659
2010-07-20,30.1138973236084,30.143104608284077,29.578408512643747,29.666036086299624,2075073
2010-07-21,29.86075782775879,30.367036491476306,29.695243209264305,30.250204493595405,3409868
2010-07-22,30.814895629882812,31.048562447875973,30.347559134082545,30.347559134082545,2076767
2010-07-23,31.26276206970215,31.26276206970215,30.425454162335516,30.59096878214654,2091705
2010-07-26,31.389324188232422,31.389324188232422,30.75647600573703,30.86357317048135,1884575
2010-07-27,31.097244262695312,31.350386430437172,30.931729659848088,31.340648763309265,1285130
2010-07-28,31.175134658813477,31.39906668856542,30.921995346839182,31.0193548607898,2447214
2010-07-29,31.14592742919922,31.98323526554822,30.892785256983164,31.92481784119067,3189879
2010-07-30,31.340646743774414,31.399064163335147,30.668853568360884,30.844102967229126,2378068
2010-08-02,32.148746490478516,32.23637118789292,31.700882477316643,31.954024622911636,1694154
2010-08-03,32.139015197753906,32.31426748715122,31.876141053379612,32.26558486574474,2723413
2010-08-04,32.01244354248047,32.36294523970204,31.710624463643228,32.32400028892028,2400706
2010-08-05,31.700889587402344,31.94429412131374,31.476960390410966,31.827459258680783,813120
2010-08-06,31.214078903198242,31.749567657086754,30.892784506939492,31.29196880045056,1858703
2010-08-09,31.40880584716797,31.55484799813963,31.126459213857206,31.262763696196313,852313
2010-08-10,30.240467071533203,30.756483407496653,29.977592929302062,30.727276122742445,3200736
2010-08-11,28.07904624938965,28.497700263445243,28.01089400193788,28.487965453729924,4515049
2010-08-12,27.728544235229492,27.903793668984836,27.144372783144462,27.1735829286467,4305917
2010-08-13,27.31962013244629,27.67012179633818,27.25146790496603,27.270937518691245,3391157
2010-08-16,27.640913009643555,27.689595625782488,27.144369199799765,27.1930518159387,2696155
2010-08-17,27.932992935180664,28.215342341629718,27.864840714932644,28.147190121381694,2359126
2010-08-18,28.00115394592285,28.195875842079708,27.825901665548805,28.09851346409413,780087
2010-08-19,28.31270980834961,28.439279465857055,28.020622683546797,28.361389565909636,2304841
2010-08-20,27.47539710998535,27.631176898577127,27.261202760485673,27.378037601929503,2008622
2010-08-23,26.900970458984375,27.485139037126977,26.813345744225874,27.24173450962941,1407021
2010-08-24,25.800779342651367,25.99550120198202,25.53790240171329,25.65473723319994,3260642
2010-08-25,26.053918838500977,26.161016005031044,25.391860507427342,25.596320034354648,1968274
2010-08-26,25.625537872314453,26.151291975297998,25.537913141755517,26.005249804428118,1165549
2010-08-27,25.362651824951172,25.67420850115846,24.496134014927065,25.537901204149307,4711168
2010-08-30,24.77849006652832,25.21661649195593,24.77849006652832,25.012156921460168,1608684
2010-08-31,24.077489852905273,24.68113097687284,23.98986512809695,24.18458705653931,2987369
2010-09-01,25.30423927307129,25.576851059646625,24.759015699920624,24.94400278006356,2439899
2010-09-02,25.82025146484375,25.95655876639863,25.537902055815508,25.77156885581015,1674365
2010-09-03,26.199968338012695,26.423900400171977,25.859204270241968,26.219440815583702,1859935
2010-09-07,25.294509887695312,25.946830781850878,25.275037408779117,25.839733577719198,1366134
2010-09-08,25.42107582092285,25.54764548530065,25.080308920062784,25.167936492167264,1446984
2010-09-09,25.849470138549805,26.141554482266415,25.771580217608047,26.122082002030975,1082235
2010-09-10,25.781312942504883,26.073397230196637,25.615798322158593,25.966300039351587,1094786
2010-09-13,26.832820892333984,26.891235468112527,26.63809610702306,26.647833776195974,1291829
2010-09-14,27.514339447021484,27.670119220835414,26.83281151602675,26.93017101484672,2243318
2010-09-15,27.42671775817871,27.533814934499162,27.085953755357806,27.202785738701007,1276352
2010-09-16,27.621440887451172,27.66038583693339,27.251469586998464,27.348829100889827,1135134
2010-09-17,27.767480850219727,27.855108409620485,27.572758977825284,27.718801097074603,1425655
2010-09-20,28.302968978881836,28.371121203814607,27.913522382468763,27.95246732809146,1398936
2010-09-21,28.439285278320312,28.828729138024077,28.14720095363509,28.828729138024077,1471778
2010-09-22,28.00115394592285,28.322445503553812,27.75774943086605,28.244555601165345,2368058
2010-09-23,27.650651931762695,27.952471010377536,27.44619237021624,27.494872128750437,2115652
2010-09-24,28.633995056152344,28.64372986159691,28.079033930845203,28.166661478914236,1411718
2010-09-27,28.341917037963867,28.692418727258087,28.28349961311246,28.692418727258087,777546
2010-09-28,29.198699951171875,29.257117381214723,28.225084696567848,28.6729488004152,1346961
2010-09-29,29.685508728027344,30.03600758534533,29.412894057068673,29.549201392548007,2388540
2010-09-30,28.945566177368164,29.831556887099396,28.916358886640438,29.685514713830734,1759835
2010-10-01,29.130542755126953,29.451834275962046,28.896875934536524,29.34473710235035,877492
2010-10-04,29.02345085144043,29.82181382500943,28.750839034616515,29.812079016465304,2319240
2010-10-05,29.510255813598633,29.636825478237498,29.198699056068875,29.23764400823689,2235926
2010-10-06,28.877410888671875,29.335009840774337,28.72163106166778,29.315537362398825,1831984
2010-10-07,28.70215606689453,28.95529826358251,28.526906636694243,28.916353310245896,927773
2010-10-08,28.72163200378418,28.848201687469345,28.38086791075717,28.5853275104993,2433662
2010-10-11,29.09160804748535,29.335012620335046,28.99424564638248,29.120815337908724,677908
2010-10-12,29.763395309448242,29.880230166606164,29.412893597788877,29.880230166606164,2434663
2010-10-13,31.301706314086914,31.973499586436997,31.175136650015574,31.214081602008967,4633860
2010-10-14,31.564590454101562,31.642477515902044,31.24329595734517,31.282240918152915,2272347
2010-10-15,31.944290161132812,32.031914867337306,31.613260951192146,31.97349744326292,1618001
2010-10-18,32.20716857910156,32.26558314597269,31.81772192767969,31.944291588924294,1399090
2010-10-19,31.204341888427734,32.04164964521327,31.00961715907255,31.525633402142912,3196809
2010-10-20,31.8079776763916,31.9734922545017,31.46721371431256,31.48668618584397,1183259
2010-10-21,31.08751106262207,31.63273465554923,30.941468926666072,31.545109945938485,2397318
2010-10-22,31.506162643432617,31.52563511742762,31.126453690251225,31.29196828930169,1590435
2010-10-25,32.139015197753906,32.47004444013438,32.02218319797015,32.24611238914504,1664817
2010-10-26,31.954036712646484,32.148758653885956,31.38933764940359,31.467227569825365,1443134
2010-10-27,32.72317886352539,32.73291653027059,32.20716546063631,32.265580021851434,1710632
2010-10-28,32.35320281982422,33.09314813113989,32.129270835423135,33.07367566033051,1941324
2010-10-29,32.28506088256836,32.450575521908135,31.905351836958793,32.01244904009369,1110186
2010-11-01,32.392147064208984,32.771858840435605,32.17795273081926,32.63555153566973,1210594
2010-11-02,32.98605728149414,33.09315446152554,32.54793089419433,32.69397302329426,992915
2010-11-03,33.07368469238281,33.141836928920455,32.45057117594451,33.093157168509904,1573649
2010-11-04,33.84283447265625,33.93045917010392,33.482598016585904,33.58969518677904,3430350
2010-11-05,33.297611236572266,33.43391854694151,33.04447194855757,33.37550112821184,1803571
2010-11-08,32.47977828979492,32.742652403263925,32.40188839255339,32.51872037860157,2779777
2010-11-09,32.78159713745117,33.48260048841128,32.742652189085156,33.463128014228275,1894123
2010-11-10,32.20716857910156,32.59661237070914,31.876139354365115,32.59661237070914,3246628
2010-11-11,31.369857788085938,31.564582543322356,30.951203854049083,31.11671846609289,2762760
2010-11-12,31.418535232543945,31.846923903884967,31.15565828617463,31.5256324003792,1069376
2010-11-15,31.301706314086914,31.69115297420646,31.291971505995747,31.5159006902362,826056
2010-11-16,31.03882598876953,31.70088438201511,30.727272125868847,31.60352487228892,2682988
2010-11-17,31.00962257385254,31.350389479820542,30.873315239502453,30.931732668509632,1725878
2010-11-18,32.022178649902344,32.17795558076071,31.817719104551824,32.07085840458045,2732884
2010-11-19,33.774681091308594,33.78441589744101,32.67449642821504,32.67449642821504,2984366
2010-11-22,33.9109992980957,33.969416738039016,33.2781508482472,33.297623328228305,2878106
2010-11-23,32.8594970703125,33.27815110339367,32.58688520830186,32.83028978002439,3736579
2010-11-24,33.375511169433594,33.463135893983576,33.015271742127354,33.015271742127354,1345729
2010-11-26,33.67732620239258,33.86231329827282,33.55075653570837,33.696798678791254,950180
2010-11-29,32.32400131225586,32.723182780685065,31.798250179686036,32.538195688522386,1992606
2010-11-30,31.76903533935547,32.100067382544054,31.145924778677593,31.15565958533499,3348191
2010-12-01,33.53128433227539,33.64811919161858,32.78160113435942,32.80107361091662,2000152
2010-12-02,33.95967102050781,34.0959754767812,33.2002502647917,33.229460405288876,1479863
2010-12-03,34.64120101928711,34.72882858601815,34.086242635604265,34.1251875853038,1225532
2010-12-06,34.25176239013672,34.54384669697079,33.95967808330264,34.407539352534734,1541540
2010-12-07,33.833099365234375,34.41726782277431,33.79415442008986,34.34911559867835,1091090
2010-12-08,34.24201583862305,34.310170923068284,33.648112570038315,33.648112570038315,1801107
2010-12-09,36.74420166015625,36.987606121990524,36.09188101982426,36.09188101982426,7579572
2010-12-10,36.413185119628906,36.84157388420209,36.364502498335085,36.812366599277354,2639560
2010-12-13,36.345027923583984,36.59817010418042,36.140568361470926,36.38397287444498,2027949
2010-12-14,36.150299072265625,36.36449340096685,35.91663227188122,36.179506349883525,1815737
2010-12-15,35.73165512084961,36.23793380525774,35.53693035006608,35.94584950889697,1117039
2010-12-16,36.17951202392578,36.20872216593845,35.8192755310116,36.06268003531765,1029567
2010-12-17,37.211544036865234,37.25048898574416,36.471595727793826,36.58843057443062,1931853
2010-12-20,36.870784759521484,37.269969137856066,36.763687557949304,37.11418931024945,1286131
2010-12-21,36.97787857055664,37.17260046233644,36.75394653613061,37.15312798717704,1037421
2010-12-22,37.299171447753906,37.30890911558711,36.977879885916266,37.26022649604977,685685
2010-12-23,36.86103820800781,37.07523254291993,36.74420337452095,36.87077301422482,453376
2010-12-27,37.43547821044922,37.47442316156217,36.89998942236751,37.16286641247282,503734
2010-12-28,37.289432525634766,37.84439087665498,37.1725976834126,37.46468192915398,685146
2010-12-29,37.04603576660156,37.2407576844674,36.83184137096768,36.99735600208876,558327
2010-12-30,37.41600799560547,37.756772048711696,37.34785575694712,37.60099509466197,896049
2010-12-31,37.3283805847168,37.53283728592795,37.18233844967211,37.36732267555635,480326
2011-01-03,37.63993835449219,38.19489966885577,37.59125859105864,37.78598050460739,1992452
2011-01-04,36.40345001220703,37.44521757181177,36.198990423908036,37.35759285105924,2291289
2011-01-05,35.66349792480469,35.9653169878534,35.254578822801534,35.3811484763141,3584504
2011-01-06,35.36167907714844,35.760860546772975,34.90408017932691,35.46877626560239,3064292
2011-01-07,35.3519401550293,35.478509804819694,34.806713748454456,35.43956485722049,887194
2011-01-10,34.9527587890625,34.96249359607121,34.22254531010338,34.26149025776632,2609299
2011-01-11,35.78034210205078,35.994536533310246,35.56614767079132,35.760869621044,1540154
2011-01-12,36.49107360839844,36.559228708940836,36.237934262996845,36.41318655891572,1259566
2011-01-13,36.30608367919922,36.6663230517661,36.17951401634524,36.345028630818035,749441
2011-01-14,39.75267791748047,40.00581722712853,37.6204605404176,37.6496706821857,9672201
2011-01-18,39.04194259643555,39.52874877671084,38.81801055238687,39.265871780669855,2992913
2011-01-19,36.208717346191406,38.39934901390808,35.97505054026439,38.311724319162174,8495949
2011-01-20,37.55231475830078,37.65941195694296,35.79007409550873,35.916643772068994,5944169
2011-01-21,37.922279357910156,38.32146076423529,37.795709713461065,38.00990405640354,2000768
2011-01-24,38.652496337890625,38.7693311950814,37.42574177664508,37.42574177664508,3191881
2011-01-25,39.95713806152344,40.161597617667276,39.06141279731431,39.149037504286184,5847149
2011-01-26,40.755496978759766,41.183888524151754,39.97660663964533,40.3076358202178,3924921
2011-01-27,41.748592376708984,41.933579474769914,41.00864398446528,41.047588937721734,3183642
2011-01-28,40.96969223022461,41.48570848549205,40.103177173460935,41.41755625851378,3899588
2011-01-31,40.901554107666016,41.26179069999049,40.31738542397661,40.73603945663302,3023405
2011-02-01,42.79035568237305,43.48162138553804,41.85568547506569,41.90436523196849,6181021
2011-02-02,42.41064453125,42.96560288277246,42.08935014475529,42.2938096889221,3228071
2011-02-03,41.96278381347656,42.215923132055416,41.32019784949181,42.030936046982966,2477244
2011-02-04,42.28407669067383,42.53721887699998,41.67070085026554,41.69991099397958,2167396
2011-02-07,42.683258056640625,43.14085691816524,42.43011874768048,42.7124653385152,1712865
2011-02-08,42.186710357666016,42.52747434065534,42.03093057585566,42.52747434065534,1868097
2011-02-09,41.90437316894531,42.313292355786324,41.894638359646585,41.894638359646585,2965809
2011-02-10,41.748592376708984,41.89463452151346,40.969699031208826,41.00864398446528,1527526
2011-02-11,42.39116668701172,42.469053712215484,41.81673307472864,41.982247650483856,1567027
2011-02-14,43.16033172607422,43.17980420164806,42.15750638355698,42.21592381027851,1548932
2011-02-15,42.31328582763672,42.6929948083701,42.0601465071478,42.508007721901826,2015860
2011-02-16,43.42320251464844,43.43294018159308,42.790354256739725,42.80008906387029,1560944
2011-02-17,43.63740158081055,43.734763961697894,42.926663349868846,42.965608302223785,1376452
2011-02-18,43.88080978393555,44.16315928228574,43.16033668437752,43.16033668437752,1796333
2011-02-22,42.26460266113281,43.37452516554926,42.22566057063621,42.27434032861765,3250093
2011-02-23,41.76806640625,42.43012491659576,41.290995000842884,42.28407990654696,1723260
2011-02-24,41.99198913574219,42.206186353611834,41.39808581754802,41.64149031703828,1652420
2011-02-25,42.381431579589844,42.5469461653354,42.01145746323933,42.10881982538784,1084160
2011-02-28,42.44959259033203,43.140858308574856,42.040673472023826,42.86824365649323,1405558
2011-03-01,42.14776611328125,43.082436240248626,41.98225152226159,43.014281154665994,1482250
2011-03-02,43.03376007080078,43.277164590464125,42.274342087583825,42.274342087583825,1540000
2011-03-03,44.61102294921875,44.70838534350426,44.21184142237033,44.464980787697876,1309385
2011-03-04,44.318931579589844,44.42602876636836,44.026847302988685,44.37734900687295,920920
2011-03-07,42.644317626953125,44.08526659515246,42.33276086141156,43.9197519740893,1676829
2011-03-08,42.45933151245117,43.18954225175125,42.06988483155296,42.52748375216864,1204742
2011-03-09,42.1282958984375,42.68325712039468,41.80700436560803,42.67351945344065,1682835
2011-03-10,39.75267791748047,40.18106949829469,39.64558073723045,40.161597023720674,2793252
2011-03-11,40.14212417602539,40.385525816216955,39.090619138244676,39.110091612637696,2408329
2011-03-14,40.45368957519531,40.75550870324182,40.13239510876834,40.45368957519531,1616538
2011-03-15,39.68452072143555,39.850035304700036,38.448028750032904,38.55512591688396,1685299
2011-03-16,38.19489669799805,39.684528229195976,37.97096465595531,39.19771919346703,1780548
2011-03-17,39.93766403198242,40.20054100247906,39.29507810617937,39.60663483202891,1758449
2011-03-18,39.811100006103516,40.716560170543865,39.59690562050506,40.70682536202325,1166242
2011-03-21,40.930755615234375,41.01838032732289,40.638668475248735,40.989170183417144,1419726
2011-03-22,40.667869567871094,40.98916106062521,40.29789546604729,40.9112740337784,1444366
2011-03-23,41.67069625854492,41.85568332903071,40.86259574846932,41.0573204857249,1273734
2011-03-24,41.93357849121094,42.43012234386252,41.74859139748891,42.04067568024698,2814581
2011-03-25,41.91410446166992,42.51774548098613,41.719379707171605,41.85568703532042,1181411
2011-03-28,42.24513244628906,42.566423992072735,42.12829759701452,42.15750487942606,805035
2011-03-29,42.36197280883789,42.49828015993345,41.63176200607717,41.748596878444786,1013397
2011-03-30,43.17980194091797,43.50109348134335,43.00454966992891,43.37452382664721,1562407
2011-03-31,43.32584762573242,43.54004200359401,42.89745601019486,43.36478971822276,1714097
2011-04-01,43.13111877441406,43.384258080577105,42.790354763781366,42.9753418397807,1131823
2011-04-04,43.0142936706543,43.374533096995734,42.69300206155993,43.316115660847274,1226610
2011-04-05,43.2576904296875,43.60819212360327,43.06296853742951,43.140858438258405,902363
2011-04-06,42.702735900878906,42.99482019560981,42.47880384563468,42.88772014236924,1387771
2011-04-07,41.70964431762695,42.10882576905967,41.36887743191474,41.87515892673494,2048354
2011-04-08,41.242313385009766,42.0504140653298,40.91128698156524,42.0504140653298,1471778
2011-04-11,41.76806640625,42.011468083430685,41.407827005141534,41.729121451545595,2411948
2011-04-12,41.290985107421875,41.74858392583499,40.9989008769375,41.6414867559659,1806574
2011-04-13,38.58433532714844,41.09626130703095,38.14620900203315,40.99889894817853,9794400
2011-04-14,38.71091842651367,39.110099946914104,38.32147171547715,38.83748810713296,7584885
2011-04-15,38.98352813720703,39.35350234949482,38.75959607610499,39.343764680848,2466002
