Date,Close NVDA,High NVDA,Low NVDA,Open NVDA,Volume NVDA
2019-01-02,3.377544403076172,3.4335805565574042,3.2245607241949834,3.239189646167782,508752000
2019-01-03,3.173483371734619,3.3512619200370706,3.1660450050395994,3.317293055632547,705552000
2019-01-04,3.376801013946533,3.4149848066187722,3.2158828588061574,3.246628284088685,585620000
2019-01-07,3.5555715560913086,3.5925158205969736,3.382751811419197,3.4340771885780295,709160000
2019-01-08,3.467052936553955,3.6393767635915464,3.394404199379161,3.6371450411481376,786016000
2019-01-09,3.5352396965026855,3.5825977207967097,3.4677978197964494,3.5183790499800462,617260000
2019-01-10,3.6009461879730225,3.609624323975966,3.455400841822728,3.515900218682704,523156000
2019-01-11,3.690207004547119,3.713018202830035,3.550860280230269,3.5786303112904605,874764000
2019-01-14,3.7301266193389893,3.7554173535643547,3.614334994925471,3.637890102118774,730168000
2019-01-15,3.7159931659698486,3.8022788798523584,3.6976449429612948,3.762855087947234,617012000
2019-01-16,3.6904549598693848,3.7762448274721265,3.6850002672480735,3.743267914303752,470104000
2019-01-17,3.761863946914673,3.8017836045286253,3.6302036330822527,3.6574780419995303,493436000
2019-01-18,3.891045093536377,3.9170797375562074,3.7601286750452543,3.8117018669263554,651336000
2019-01-22,3.6887195110321045,3.872448880635515,3.6584699427132787,3.8607953506614936,661552000
2019-01-23,3.701612710952759,3.8327771681851615,3.670371424106886,3.744011904265451,591020000
2019-01-24,3.9136078357696533,3.9312119161807204,3.781451671668244,3.786162692703459,708972000
2019-01-25,3.970884084701538,3.9889842637498076,3.7514504493081198,3.854100734452272,1154572000
2019-01-28,3.4219276905059814,3.5119327261373283,3.2481164564672698,3.3857273323791923,2511528000
2019-01-29,3.2629928588867188,3.424159063291572,3.248363935581564,3.375809083739397,1153932000
2019-01-30,3.4065542221069336,3.420935095153503,3.2595211039722796,3.3391123564405696,974228000
2019-01-31,3.56424880027771,3.599953288457982,3.381511198567703,3.4033306736949234,842852000
2019-02-01,3.588547706604004,3.6396250248280206,3.5352391385836293,3.58284496695386,625048000
2019-02-04,3.6988847255706787,3.7360767948557183,3.58234921257006,3.604416500706879,528592000
2019-02-05,3.7179768085479736,3.7546730201199225,3.677065435672829,3.7107862531755473,542424000
2019-02-06,3.7936007976531982,3.8580672723839267,3.7457469194166464,3.7512016112667306,702464000
2019-02-07,3.6552462577819824,3.749466447138257,3.6123514429834804,3.747234960518667,637120000
2019-02-08,3.6738429069519043,3.6845044814978722,3.573671918728079,3.5880527956612354,461604000
2019-02-11,3.631195306777954,3.6840080205805696,3.5828453294810148,3.629707491481302,495180000
2019-02-12,3.748227119445801,3.763848000538042,3.655246686519161,3.6696278001303377,591060000
2019-02-13,3.790626287460327,3.8637709130614484,3.764095783780779,3.7777329895082152,605372000
2019-02-14,3.8315372467041016,3.8598033744424294,3.7464910518989147,3.7896341511998997,827264000
2019-02-15,3.9012107849121094,4.0631204336021245,3.8783995851360302,4.040309470287497,1516748000
2019-02-19,3.8838539123535156,3.9644371299428123,3.8714567125349433,3.8905486083416028,551892000
2019-02-20,3.9312119483947754,3.998405774245338,3.901954339175043,3.913111771758899,540988000
2019-02-21,3.8622825145721436,3.96840404035036,3.847653591659879,3.943857452084166,448548000
2019-02-22,3.9470810890197754,3.9659251754658498,3.900466969041766,3.9141041742006024,401740000
2019-02-25,3.9346835613250732,4.098081015761407,3.926005190104835,4.030639376229336,656020000
2019-02-26,3.895259141921997,3.9860080614641,3.86178613909344,3.9299719118695458,488464000
2019-02-27,3.8533565998077393,3.9074090823796626,3.7963284865594273,3.8808788189500047,500256000
2019-02-28,3.828784704208374,3.8694901795904637,3.806446602030147,3.8471518407070815,324944000
2019-03-01,3.8831417560577393,3.9253361103065356,3.8203462403772153,3.8786739458935044,357188000
2019-03-04,3.891331911087036,3.944447361102525,3.8347413929030174,3.9216126528980455,409992000
2019-03-05,3.8848788738250732,3.9231020224311486,3.8213386885437974,3.875695187178934,362924000
2019-03-06,3.773932456970215,3.8843828877538824,3.7712022992631096,3.8759441108841037,403524000
2019-03-07,3.7046830654144287,3.7600325424132524,3.658517275100549,3.7503524850138823,450104000
2019-03-08,3.7389354705810547,3.7496082700433044,3.5939845616254713,3.6153301605499704,422416000
2019-03-11,3.9995477199554443,4.022382186826931,3.715354851696079,3.7625136072917824,859728000
2019-03-12,4.033801555633545,4.080215182720601,3.9511495474666702,4.027348025330399,579576000
2019-03-13,4.185205936431885,4.214493947493567,4.063834384820966,4.071280657830199,768900000
2019-03-14,4.109253883361816,4.206301561816602,4.101559546771888,4.194387719779923,519384000
2019-03-15,4.2147417068481445,4.25743243332188,4.148967490982886,4.152442323061102,661484000
2019-03-18,4.193395614624023,4.300123128394674,4.166341162267939,4.246262764094889,486992000
2019-03-19,4.361179828643799,4.405608429969007,4.271082291244939,4.287959838617764,854972000
