Date,Close SOXX,High SOXX,Low SOXX,Open SOXX,Volume SOXX
2019-03-04,57.950408935546875,58.54745147825597,57.23146023539861,58.34426977949929,1755600
2019-03-05,57.72846603393555,58.056680370753206,57.46276803227021,57.79410890129908,1330500
2019-03-06,56.775081634521484,57.70659160838427,56.73444744214174,57.56905279082848,1412400
2019-03-07,56.16241455078125,56.55002232625544,55.78105984067238,56.55002232625544,2994000
2019-03-08,56.112388610839844,56.15927585912272,54.98707676571207,55.190258418872276,1491000
2019-03-11,57.419010162353516,57.69408779143998,56.328082820959445,56.39372569566992,1993800
2019-03-12,57.63469696044922,57.972290946655946,57.134559046538705,57.62844747231817,1968300
2019-03-13,57.866004943847656,58.35676318390791,57.819114115125686,58.03167180141122,1230000
2019-03-14,57.550296783447266,58.16921788099779,57.5471738281072,57.89727035762185,1775700
2019-03-15,59.219505310058594,59.682131927784255,58.22860562799346,58.24423471225349,3952800
2019-03-18,59.12885665893555,59.6540032167201,58.7475019761158,59.35391691422303,2697000
2019-03-19,59.89469528198242,60.07599482289797,59.52584313494897,59.53209620015132,1991400
2019-03-20,59.33364486694336,60.2394779445855,58.970059054389054,59.92917706371659,2508600
2019-03-21,61.383514404296875,61.79098355025992,59.39005565114333,59.39005565114333,2802300
2019-03-22,59.65335464477539,61.21427144413763,59.603204750663394,61.12651181969416,4417200
2019-03-25,58.907371520996094,59.78186134934505,58.41527415575591,59.23021255900724,2944800
2019-03-26,59.4715576171875,60.004399756929786,59.02647868282714,59.734847233333284,3840900
2019-03-27,58.6378173828125,59.737979959742496,58.18646835737944,59.54051543367863,3970800
2019-03-28,58.54065704345703,59.26156223945711,58.126917715437244,58.73498654334259,1386600
2019-03-29,59.408870697021484,59.54991883270131,59.070358040992375,59.23647932830238,1725900
2019-04-01,60.89142608642578,60.9635176708204,60.07021764124194,60.28335735388641,1964400
2019-04-02,60.98232650756836,61.126509689993995,60.61874068467485,60.92277507969916,1459500
2019-04-03,62.330116271972656,62.89116670598789,61.703244318737795,61.718912351214705,3218100
2019-04-04,62.46488952636719,62.85354852906767,62.126376832528116,62.25174977868866,1617300
2019-04-05,62.9162483215332,62.94445651977387,62.46489562765933,62.837886635525344,1223700
2019-04-08,63.06355667114258,63.132513230088755,62.50877633235505,62.6435544090219,1380300
2019-04-09,62.40846633911133,62.703095600106266,62.08248667098332,62.703095600106266,1483500
2019-04-10,62.89115524291992,63.09175480531273,62.28308647429056,62.33637499261735,1267500
2019-04-11,62.83787155151367,63.29548704425271,62.67802035051644,63.054139135449695,935400
2019-04-12,63.709228515625,63.75311191165105,63.2265326813571,63.420869335754624,1030500
2019-04-15,63.235923767089844,63.81264917282163,62.90054622492026,63.81264917282163,1770000
2019-04-16,65.2607421875,65.31715857110802,63.63713548538907,63.63713548538907,3216900
2019-04-17,66.34207916259766,67.14448438060393,65.82177731956712,66.59910221819503,3275700
2019-04-18,66.35150909423828,66.53957568988069,66.03494168375143,66.44867384615057,1083900
2019-04-22,66.30136108398438,66.49255554180985,65.74343856756522,66.14463772930142,912300
2019-04-23,66.9846420288086,67.23226002374176,66.5144863643069,66.67120970181153,2014800
2019-04-24,67.60525512695312,68.32929173846287,67.00032137226066,67.02852956603283,2025900
2019-04-25,66.41731262207031,67.47673383092335,65.86253245668672,67.3795691053252,2073300
2019-04-26,65.86883544921875,65.90017869333057,64.51164930494808,65.15419657025352,3381000
2019-04-29,65.79044342041016,66.0349263509748,65.47700394978897,65.90014831122839,2680200
2019-04-30,66.31076049804688,66.42360045503078,65.64000518632449,65.64000518632449,3088800
2019-05-01,65.78105926513672,67.25734809213857,65.70896766173634,66.8592839267612,4019100
2019-05-02,66.4141845703125,67.14449837027695,65.58984824910706,65.7434293672764,3420000
2019-05-03,66.93449401855469,66.95016204750178,66.13209580350208,66.81538399812948,2269800
2019-05-06,65.8437271118164,65.8656723951676,64.46146839492361,64.60251652044433,2262900
2019-05-07,64.22327423095703,65.12283731156657,63.49296032252546,64.97238403762131,3237000
2019-05-08,63.67475128173828,64.67461406647475,63.55251338781962,63.693554352338715,3103200
2019-05-09,62.972652435302734,63.25474153669616,61.54337516182006,62.68742111915357,2978700
2019-05-10,63.06355667114258,63.40833946587347,61.54338450710857,62.39593637025929,3901200
2019-05-13,60.11410140991211,61.33650896369774,59.83200873865501,60.963518051245295,4856400
2019-05-14,61.4995002746582,61.822337738797785,60.57485693166534,60.86635833564266,2954100
2019-05-15,61.97279739379883,62.39593468572132,60.80367096450288,60.86322957217201,5173800
2019-05-16,60.994869232177734,61.64994931425973,60.60933810724387,61.10770201098235,6997800
2019-05-17,59.806941986083984,61.22681428810003,59.546790968303945,60.01694669456026,5014200
2019-05-20,57.42168045043945,58.33378363372969,57.01421123064616,57.86049290452404,4640700
2019-05-21,58.597068786621094,58.90737325802543,58.111241488435084,58.57512708814719,5167500
2019-05-22,57.358985900878906,57.951382989134,57.183459509172685,57.47495728621945,3254100
2019-05-23,56.4656982421875,56.497041476914895,55.54105846971626,56.352861879768234,3725400
2019-05-24,55.97359848022461,57.1646556211641,55.92344500559258,56.74151841035788,2273100
2019-05-28,55.49404525756836,56.48764161060364,55.36866872795041,56.293312114749725,2389200
2019-05-29,55.69462966918945,55.96105068669986,54.87342492287426,55.03327968558195,4244400
2019-05-30,56.16480255126953,56.61615161741744,55.71031844404355,55.83569497814195,2000100
2019-05-31,55.32792282104492,56.23689098436153,55.29030950423104,55.46270088379189,3330600
2019-06-03,55.45955276489258,56.55031358625796,55.17432508915336,55.95478508748502,2988000
2019-06-04,57.885562896728516,57.885562896728516,56.030013512148855,56.51270572057559,3156600
2019-06-05,57.46870422363281,58.52185205899636,56.719587223918936,58.374537409350935,3273600
2019-06-06,58.26482009887695,58.46541964389655,57.34645053102177,57.55332015694928,957000
2019-06-07,58.92304992675781,59.04528783172772,58.31811613599677,58.51558067818215,1468500
2019-06-10,60.35860061645508,61.0951775181215,59.650231913412945,59.650231913412945,3907800
2019-06-11,60.59992218017578,61.59978473199118,60.139168143729556,61.47753969254355,3400500
2019-06-12,59.192604064941406,60.032615688110894,59.11111093538069,59.9542540124921,1450500
2019-06-13,59.47782897949219,59.741115014304675,59.073494804885456,59.618873532283224,1143000
2019-06-14,57.97960662841797,58.23349116246549,57.58467752234651,57.73825867226073,2081700
2019-06-17,57.55062484741211,58.180072555128746,57.53174091193667,57.96920854551413,1074600
2019-06-18,60.040103912353516,60.45868764624098,58.164341515092765,58.164341515092765,2850000
2019-06-19,60.15970230102539,60.5468104214936,59.81035845457706,60.45239433382958,1431300
2019-06-20,60.66641616821289,61.59170400787484,60.38631219778599,61.31160363919119,3371400
2019-06-21,60.32020568847656,60.91504068121299,60.20690567172527,60.45553756466988,1333200
2019-06-24,60.38315200805664,60.669551767497175,60.23522844303001,60.39574009814109,2115900
2019-06-25,59.549137115478516,60.7482366017651,59.48934097803092,60.52793238883172,1416600
2019-06-26,61.47209548950195,61.79940742219438,60.773407908894605,60.880415672443746,1755300
2019-06-27,62.36593246459961,62.67751209388676,61.78054829216721,61.78054829216721,1559700
2019-06-28,62.4445915222168,62.99221479946906,62.30611174160201,62.869474631871505,2529900
2019-07-01,64.01823425292969,65.70516112098969,63.587062366898316,65.16384072337542,4752000
2019-07-02,63.21883010864258,63.892341639161884,62.92928599038097,63.8293975788218,1378800
2019-07-03,62.929283142089844,63.25659512243797,62.45404758419761,63.21567932402305,738000
2019-07-05,62.57048797607422,62.61769961795238,61.85921584927389,62.10784414030603,934200
2019-07-08,62.08580017089844,62.26519572045454,61.69553705299363,62.00082067772009,581400
2019-07-09,62.472923278808594,62.573635204009435,61.57281179797955,61.730171930016766,1347300
2019-07-10,62.97649383544922,63.857725134780445,62.87578189276812,63.15903738308399,1424100
2019-07-11,63.152732849121094,63.38877665742017,62.77506131514549,63.25974062415414,2578800
2019-07-12,64.30149841308594,64.3675904103368,63.31325917484619,63.31325917484619,1315500
2019-07-15,64.86485290527344,65.10719262428506,64.49347711864824,64.59733699822466,684300
2019-07-16,64.17559814453125,64.69489025241732,63.832546527032626,64.56585420629983,1124400
2019-07-17,64.36758422851562,64.65713558179678,64.1378362222078,64.54697986246214,786900
2019-07-18,65.29913330078125,65.45019752453238,64.34551472594707,64.34551472594707,1041600
2019-07-19,65.2236099243164,65.82473341829785,65.15751796327098,65.54462596268462,1311900
2019-07-22,66.46995544433594,66.5643715519391,65.51004034165221,65.51004034165221,2729700
2019-07-23,67.32283020019531,67.32283020019531,66.56434649743683,66.85389055913434,1297500
2019-07-24,69.3748550415039,69.49759523503975,67.78864027791536,67.78864027791536,2436300
2019-07-25,68.21037292480469,68.9122085875866,68.00894904301563,68.88073655627495,1846500
2019-07-26,68.19149017333984,68.70134570672249,68.13798267956392,68.70134570672249,626400
2019-07-29,68.3771743774414,68.44326636115284,67.49909104899766,68.07503856569119,2041800
2019-07-30,68.22293090820312,68.36455858086718,67.44555987299567,67.70363184292917,789600
2019-07-31,65.96009063720703,67.81067346187284,65.30231149251108,67.70681359692084,1374600
2019-08-01,64.65714263916016,67.56519775981405,64.1000753377526,65.67999464795412,2578800
2019-08-02,63.703514099121094,64.55956202629496,63.13701031130293,64.0025020092616,2328900
2019-08-05,60.95280075073242,61.89068730926211,60.39888876278981,61.83717982182551,2511300
2019-08-06,61.73017883300781,62.516993988149885,61.044082817814626,61.96622265920184,1479000
2019-08-07,62.12044143676758,62.3155694609623,60.74823501381641,60.74823501381641,2180400
2019-08-08,63.841976165771484,63.86400442132241,62.28723370270165,62.69952513712195,2165400
2019-08-09,62.72785186767578,63.426539467485185,62.29668008234909,63.16531949870508,1893600
2019-08-12,61.90640640258789,62.62712934029406,61.63259478877558,62.07635819035127,1178100
2019-08-13,63.7349739074707,64.27944932918258,61.49412816776983,61.906419637792716,2205000
2019-08-14,61.77424240112305,62.74674181004179,61.45636697582627,62.26206966899205,2766300
2019-08-15,61.66093444824219,62.284093561809684,61.12590277485808,62.11414173115358,965700
2019-08-16,63.30381393432617,63.48005443386039,62.30927898430604,62.30927898430604,1509900
2019-08-19,64.46829223632812,65.05368355104056,64.1818960277471,64.82078763525926,4550400
2019-08-20,64.22909545898438,64.62250662942284,63.88604385738422,64.44625894371738,732600
2019-08-21,64.75468444824219,65.08199640243237,64.48087277759818,64.75783237121374,700200
2019-08-22,64.75468444824219,65.11976427460586,64.08117300203256,64.89316424504997,5985600
2019-08-23,61.9410400390625,64.40848582773206,61.76479236769643,63.96157440503118,1682700
2019-08-26,62.46664047241211,62.97963671182688,62.224300803994055,62.87892477721679,997800
2019-08-27,62.233726501464844,63.23140910695987,61.93473867313505,62.919829587695745,1290600
2019-08-28,62.627132415771484,62.76876011310991,61.56335792798081,62.003973428875966,726000
2019-08-29,64.13154602050781,64.5123655843979,63.59336627477724,63.73499404017736,3748500
2019-08-30,64.43366241455078,65.01905363962352,64.15041417285896,64.75468573265042,1014600
2019-09-03,63.37303924560547,63.983606616607105,63.00795222935837,63.72237944409645,2833500
2019-09-04,65.07569885253906,65.122910492391,64.3423912960412,64.3423912960412,1387800
2019-09-05,67.07735443115234,67.86416228887694,66.29368729290816,66.47623080747977,2037600
2019-09-06,67.2567367553711,67.44557609884778,66.80983258335912,67.2567367553711,1273500
2019-09-09,67.50223541259766,68.06559120611884,67.24731126129313,67.53055951791087,962400
2019-09-10,67.80436706542969,67.80436706542969,66.76262785797937,67.29451159048828,1291800
2019-09-11,68.8209228515625,68.85869072019402,67.76344414033333,68.1946231051772,1415400
2019-09-12,68.97516632080078,69.65182593334174,68.57861432558728,69.51020536611382,1719900
2019-09-13,68.83667755126953,69.1734333165962,68.51880212265426,69.06327760923614,1309500
2019-09-16,68.39290618896484,68.67615442819427,67.74771883882569,68.31737044377628,840900
2019-09-17,68.5439682006836,68.63209563497342,67.84528058959367,68.27015653607751,667800
2019-09-18,68.66986846923828,68.66986846923828,67.65960124918735,68.62265682577915,654900
2019-09-19,68.2198257446289,68.97202107938018,68.2040861251421,68.75800547528273,1057500
2019-09-20,66.96406555175781,68.40865276096127,66.72172585448034,68.40865276096127,1944900
2019-09-23,67.7540283203125,68.07819242038072,66.90426902464023,66.95462139590924,2110800
2019-09-24,66.63489532470703,68.25666598418191,66.27765904433362,68.02588893031972,1169400
2019-09-25,67.75086975097656,67.96899877252334,65.71496029252194,66.29032569444375,1033500
2019-09-26,67.83621215820312,68.03537623918349,67.16284581705456,67.74769720079594,1050600
2019-09-27,66.24920654296875,67.61491116610077,65.71810240541794,67.47581108517056,2070000
2019-09-30,66.83406066894531,66.9541886153321,66.24920934678225,66.54321240169057,1079700
2019-10-01,66.20812225341797,68.1555165853354,66.03109232522323,67.29562695741359,1820400
2019-10-02,65.24075317382812,65.8698584700015,64.81081197497225,65.84456951377535,1328700
2019-10-03,66.38831329345703,66.40412341140161,64.46937741284492,65.30713277010946,1603500
2019-10-04,67.49163055419922,67.59279361648997,66.58432501763086,66.72658715679819,1213200
2019-10-07,67.09644317626953,67.75716851431055,67.0616681584779,67.44735537723516,1224600
2019-10-08,65.01943969726562,66.41359528807897,64.94357284633621,66.23340337690152,2052000
2019-10-09,66.0816650390625,66.53057834369538,65.7244359510445,65.85404998089393,1358400
2019-10-10,66.72657775878906,67.45052921310257,66.15121247081233,66.15121247081233,1116300
2019-10-11,68.30094146728516,69.08811178781023,67.94686713564708,67.96899406796713,1947300
2019-10-14,68.29145050048828,68.40209962566355,67.91208723971047,68.25351345083527,1111200
2019-10-15,69.79309844970703,69.93219857762014,68.5981137365958,68.71507969413406,1204800
2019-10-16,68.80359649658203,69.72038811756643,68.60443239338325,69.39792678208764,1761600
2019-10-17,68.92054748535156,69.77095088735173,68.53802948243533,69.59075173205757,1289700
2019-10-18,68.19029235839844,69.01539973158872,67.58331399173434,68.79727072506253,807600
2019-10-21,69.53386688232422,69.54019093068828,68.68346327118944,68.8541763982528,1299900
2019-10-22,68.92688751220703,69.77729111136523,68.92688751220703,69.7393540574684,1130400
2019-10-23,67.59910583496094,68.25034519566569,67.1849675861255,67.65916980986411,1599300
2019-10-24,69.27144622802734,69.3378342350812,68.42736703730677,68.50955792255198,1912200
2019-10-25,70.7193603515625,70.78891039991716,69.46430469330066,69.50224174110794,1859700
2019-10-28,72.00602722167969,72.0629291741011,71.14298292169708,71.24730799163756,1158600
2019-10-29,71.25995635986328,72.55611119396076,71.25995635986328,72.0692608162649,1158300
2019-10-30,71.28524017333984,71.81951363501501,70.81419994904353,71.80370351673228,1061400
2019-10-31,70.92485809326172,71.16512127146245,70.00174243341185,71.16512127146245,862800
2019-11-01,72.5529556274414,72.5529556274414,71.26312472631552,71.59506490621852,1989600
2019-11-04,74.16840362548828,74.24427773495458,73.45393810547945,73.47291025072269,1991100
2019-11-05,74.20948791503906,74.81014215114259,73.99767574988874,74.39284910374792,1091700
2019-11-06,73.7131576538086,74.08935886061245,72.96391726373093,74.06722469590224,1633800
2019-11-07,74.1589126586914,74.9713790889712,73.85226148253022,74.81330684747954,1491600
2019-11-08,74.53194427490234,74.57936015392208,73.43811573356022,73.87438089359952,1048500
2019-11-11,74.22528839111328,74.3390922820961,73.62146497411705,73.90282714990973,836400
2019-11-12,74.3770523071289,74.95241769341854,74.08621120771731,74.41182733695281,1444200
2019-11-13,74.4560775756836,74.63627674679792,73.60883612270628,73.96922722918279,929700
2019-11-14,74.20948791503906,74.27587593865312,73.64360870253108,74.06090174992575,973800
2019-11-15,74.8891830444336,75.52145032087266,74.54143278630356,75.19267220541462,977400
2019-11-18,74.71846771240234,75.17686708186761,74.35175255828142,74.88285676523226,777000
2019-11-19,74.34541320800781,75.17685160782358,73.9344370426503,75.06620250890025,731700
2019-11-20,73.46973419189453,74.36755352989465,72.90701699831186,73.99767636159417,1412700
2019-11-21,72.68570709228516,73.33062232451762,72.36640788138911,72.95758319249836,2084400
2019-11-22,72.60983276367188,73.29584705807353,72.43911969584268,72.89435695530412,1028400
2019-11-25,74.35174560546875,74.42445767190699,73.30217814870025,73.30217814870025,1229100
2019-11-26,74.07354736328125,74.34226147231443,73.73528320938641,74.2284575703602,2139600
2019-11-27,74.60780334472656,74.6172894138414,74.27586328321367,74.37386429014839,775200
2019-11-29,73.8079833984375,74.3580596218545,73.71314441682263,74.3580596218545,615000
2019-12-02,72.6730728149414,73.95974150090449,72.51816983256532,73.88387463944086,1428900
2019-12-03,71.54764556884766,71.62035764965788,70.76679205977048,71.11138031973918,1932300
2019-12-04,72.6794204711914,72.99555782178172,72.46761546497777,72.53400351266875,1081500
2019-12-05,73.04296112060547,73.34328826601688,72.72366183200346,73.18205399190705,1404600
2019-12-06,74.0988540649414,74.31382829796355,73.81433700615096,73.94711308073718,1002300
2019-12-09,73.76057434082031,74.33910164535362,73.7510955058785,74.27271362200153,492900
2019-12-10,74.07354736328125,74.55723565384164,73.79534718383466,74.14942145508516,522600
2019-12-11,75.59100341796875,75.70481457132908,74.21581968468979,74.26639759568151,1458900
2019-12-12,77.63956451416016,77.7723405816177,75.47720314613387,75.47720314613387,2190300
2019-12-13,77.29815673828125,78.48050076735464,76.94724434145884,77.68068214749034,1735800
2019-12-16,78.03795623779297,78.71370481627886,77.97767976375968,78.14899681614702,2099100
2019-12-17,78.39009857177734,78.54237633988897,77.98084163178693,78.46624108650809,974100
2019-12-18,78.34889221191406,78.54558775284586,78.06336127347194,78.54558775284586,963900
2019-12-19,78.98019409179688,78.98019409179688,78.28541353279824,78.66294567911058,1063500
2019-12-20,79.73209381103516,79.91927693001207,79.1578661343847,79.52905190038139,1035600
2019-12-23,79.98590087890625,80.39833112683344,79.88437992224809,80.3570866497704,1356300
2019-12-24,80.11598205566406,80.18260496369338,79.70989818551347,80.16357295912174,504300
2019-12-26,80.2079849243164,80.45544455659501,79.90976843797438,80.45544455659501,654000
2019-12-27,80.0493392944336,80.53791200637826,79.77967451820909,80.53791200637826,1104000
2019-12-30,79.4465560913086,80.03030329604618,78.9008801457224,80.03030329604618,1118700
2019-12-31,79.66229248046875,79.70353695428835,78.99606352396368,79.03413478738554,604500
2020-01-02,81.308837890625,81.308837890625,80.26507680042317,80.66481416330674,1275300
2020-01-03,79.7923812866211,80.49033516416087,79.61789100189819,80.05569968840665,1235100
2020-01-06,78.96117401123047,79.21498004104373,78.4440495807329,78.78985693797826,1615200
2020-01-07,80.41417694091797,80.73143260228063,79.47193684858591,79.94464349981952,1146600
2020-01-08,80.3412094116211,80.88371217515441,79.99857532293157,80.57281018852001,1297800
2020-01-09,80.84882354736328,81.45794921879825,80.08741282739419,81.45794921879825,639600
2020-01-10,80.37928771972656,81.36277239049232,80.14452097339031,81.36277239049232,1952100
2020-01-13,81.3183822631836,81.43258882369793,80.6933903462184,80.9408499962545,950100
2020-01-14,81.49603271484375,82.18130107447384,81.07091683180066,81.53410398608459,896400
2020-01-15,80.63308715820312,81.64829658972575,80.2999726980708,81.61022532837482,1516500
2020-01-16,81.90846252441406,81.94018737336597,81.19781574199766,81.25492627919309,1708500
2020-01-17,82.52391815185547,82.52391815185547,81.8767211975927,82.40653841276205,1016700
2020-01-21,82.47635650634766,82.76188016557144,82.13054909495898,82.20034521948426,1653300
2020-01-22,83.03152465820312,83.95473284535906,82.84117559875601,83.08228876419972,1251300
2020-01-23,83.65968322753906,83.73582575003591,82.59053648641827,83.34877397846905,1077300
2020-01-24,82.77137756347656,85.0016652151949,82.19397671631418,84.8811122659565,1626300
2020-01-27,79.61151885986328,80.58548366754138,79.44972147043002,80.42368627810812,3212100
2020-01-28,81.45796966552734,81.74349331117183,80.06522771385002,80.51254881816165,2410500
2020-01-29,79.96051025390625,81.3722837997561,79.91291936281054,81.16924191742194,1242300
2020-01-30,79.96369171142578,80.1984584582538,78.39328654085426,79.5195366403414,1741800
2020-01-31,77.11156463623047,79.29426834395758,76.74355215881485,79.23081866799109,2155500
2020-02-03,77.97452545166016,78.16487455095731,77.29560349827322,77.3463676148974,1719300
2020-02-04,80.41102600097656,80.53158623545124,79.65279557973663,80.05253303127138,2465100
2020-02-05,82.26378631591797,82.4033785503658,81.04870794766323,81.94335736659868,2009100
2020-02-06,82.31135559082031,82.35260006404545,81.31835859117061,82.23522032642498,1068600
2020-02-07,80.36978912353516,81.48651978059917,80.27143410438623,81.34375432976955,1550700
2020-02-10,81.49603271484375,81.54045040818349,79.62107162036187,79.62107162036187,1212900
2020-02-11,83.142578125,83.62480453061903,82.28599270203885,82.28599270203885,1132500
2020-02-12,84.42427062988281,84.54800406003498,83.99598159366005,84.07212412585346,1554900
2020-02-13,84.51309967041016,85.06194888502885,83.62478955833548,83.72631050653398,1681800
2020-02-14,84.23074340820312,85.45534122728422,83.80879355662655,85.17615679985617,1366800
2020-02-18,83.14891052246094,83.28215631451943,82.51440640497526,82.952215044789,2409900
2020-02-19,85.24596405029297,85.40458828599873,84.20537599362949,84.20537599362949,1575300
2020-02-20,84.0086669921875,85.2047058815509,82.77137636841047,84.9794587769019,2301300
2020-02-21,81.51187896728516,83.49788744330417,81.18827687103139,83.42491812959938,2479200
2020-02-24,77.60652160644531,78.79304855339893,77.09257026663863,77.6858373707922,3786600
2020-02-25,75.29371643066406,78.76446785365685,74.84321496399231,78.64708085618396,5127600
2020-02-26,75.39524841308594,77.05130863191395,74.93522724814088,75.91237284929515,4525200
2020-02-27,71.91497039794922,74.65287014385656,71.78489781321018,73.1522610809182,4172100
2020-02-28,73.53614044189453,74.01835952133177,69.19928384667317,69.40867217317489,4788900
2020-03-02,76.14079284667969,76.14079284667969,72.43210095389513,74.84005236585507,4137600
2020-03-03,73.45999145507812,77.47641878646508,72.96824552593954,76.48024134855667,2729700
2020-03-04,77.21309661865234,77.21309661865234,73.9802923236052,75.08115670344405,3355800
2020-03-05,74.88763427734375,76.82605192287127,74.26264253668744,75.30006449060717,3548700
2020-03-06,73.2506103515625,73.94222502608567,71.48668287182407,72.6129329951667,4851600
2020-03-09,66.994384765625,70.67769852179289,66.62319895236999,67.40681506065333,6082500
2020-03-10,71.3915023803711,71.45495206352388,67.2894128339817,69.79571888662113,3859500
2020-03-11,67.39093780517578,70.13835717473484,66.6517395125308,69.13266003103665,2262900
2020-03-12,60.00212097167969,65.25266340679622,59.90060363230441,62.68608751726666,5859900
2020-03-13,66.43917846679688,66.6802916357645,60.01163000849232,63.58072575474701,4420200
2020-03-16,56.32197570800781,62.457657963573794,55.725539189011094,59.64361922358986,4817100
2020-03-17,61.27747344970703,61.86439399577099,55.303595602375815,57.82258759910679,4079100
2020-03-18,56.24266052246094,59.259737377109865,53.231926457987974,57.20393633295957,4131600
2020-03-19,57.6893424987793,59.481821743714534,54.05361626693807,55.21159131947589,2945100
2020-03-20,56.045955657958984,60.83965226849594,55.76042847044671,59.786371617192756,2942700
2020-03-23,58.047828674316406,58.98055279241931,55.30041316085718,56.66460310225868,2787600
2020-03-24,64.32627868652344,64.51345454101512,61.502723986925915,61.68989984141759,5754600
2020-03-25,63.487762451171875,67.01503280906587,62.57092659793852,64.89803085159994,2496000
2020-03-26,67.75677490234375,68.03372954537758,64.5637596494892,65.15270176701456,3301800
2020-03-27,64.39503479003906,66.57888875795045,64.17538010891663,65.61748238379195,2500800
2020-03-30,66.63619995117188,66.83358025570733,64.59241866945716,65.06993779670572,3341400
2020-03-31,65.32778930664062,67.7695002834857,64.75794477827768,66.64573921452306,4342200
2020-04-01,61.752769470214844,64.69109725565598,61.09697132101989,63.178958395473565,2938800
2020-04-02,63.59281539916992,63.742433586269875,61.09061261287359,61.22113324136885,3537900
2020-04-03,62.38944625854492,64.29952213944742,61.56811304684795,63.49410234069864,3110400
2020-04-06,68.75318145751953,69.06516159655558,65.09856842166512,65.09856842166512,5011800
2020-04-07,68.50806427001953,71.43048586607303,68.42848261775454,71.15670807792023,6696300
2020-04-08,70.8001480102539,71.06119648902978,68.6863307778941,69.66047361211025,3915900
2020-04-09,69.26892852783203,72.3632506598192,68.5908521916278,71.8093339691047,6792300
2020-04-13,70.05204772949219,70.26215729096245,68.44758332578458,69.00469134910455,3968100
2020-04-14,73.28327178955078,73.28327178955078,71.57694371646163,71.74884362251856,5871300
2020-04-15,71.10258483886719,71.7456500548256,70.43406107205038,71.7456500548256,3620400
2020-04-16,73.0986328125,73.25461929362473,71.43049991815147,72.39190650627194,3338100
