Date,Close NXPI,High NXPI,Low NXPI,Open NXPI,Volume NXPI
2019-04-16,91.0365982055664,91.58827398437928,90.57535383967264,90.97328379652126,2682500
2019-04-17,91.4978256225586,93.19809607872568,90.81952800015156,92.33891495034332,3210100
2019-04-18,90.97328186035156,92.42032243627989,90.18646096469143,92.41127653518011,2832000
2019-04-22,89.05596160888672,90.64770204488404,89.0197849057958,90.64770204488404,2083300
2019-04-23,89.56241607666016,90.02366038735491,88.88411846093265,89.09213276575582,4126100
2019-04-24,90.5572509765625,91.6425312990521,89.0830866460143,89.39962415257371,3802900
2019-04-25,88.34148406982422,90.18645446108594,87.18385721256205,89.91513264766498,2899300
2019-04-26,89.53531646728516,89.62575480088796,86.55080315837462,87.364761960805,2755900
2019-04-29,88.54047393798828,89.89706953387164,87.98879117699555,89.0378881831443,4440000
2019-04-30,95.52239990234375,97.40354014811948,93.02626260890989,95.16063977430977,10559400
2019-05-01,94.95263671875,97.97332621106071,94.88932920633637,96.40871640426481,4463500
2019-05-02,96.40869903564453,97.1955267481775,94.36476030308768,94.89835801158708,3989100
2019-05-03,97.74722290039062,98.1361138604681,96.66194243273206,96.8428259606757,3445600
2019-05-06,95.88416290283203,96.0107848255496,93.80405402963419,94.70845099189444,2967600
2019-05-07,92.66451263427734,94.72653662000965,91.0546871331355,94.50043737771442,4390800
2019-05-08,91.79627990722656,93.74073450693635,90.09601632003864,91.51591909284991,4099500
2019-05-09,90.73814392089844,91.14511977167457,87.62701633274018,90.54822139720285,4142800
2019-05-10,90.59345245361328,91.32601876914254,88.23297555913442,90.33117647644873,2745900
2019-05-13,84.21743774414062,88.0520784829201,83.93707002668239,87.21098913054625,5061300
2019-05-14,88.78463745117188,88.9474291608002,85.55594096021045,85.80917097518775,4875900
2019-05-15,90.59345245361328,91.44358790373269,87.73556131278954,88.16966804050863,4148000
2019-05-16,88.31433868408203,90.10504027693943,87.88927113325246,88.97454440771156,3410800
2019-05-17,86.03527069091797,89.3453665060213,85.89057078151478,87.25621197025964,3348300
2019-05-20,83.74714660644531,84.10890672504775,82.3543746348262,83.92803011574671,4759000
2019-05-21,87.43708801269531,87.6451023248585,84.66058995034557,85.3027108878922,5394400
2019-05-22,84.6877212524414,87.40091182712449,84.62441374836548,86.3518150595806,3760400
2019-05-23,83.12311553955078,83.64766045431442,81.21483768584115,82.91510123369609,5022900
2019-05-24,83.03266906738281,84.52492518656572,82.97840746668528,83.83758167772994,3230800
2019-05-28,81.04299926757812,83.72001301605519,80.56367005889813,83.72001301605519,11811900
2019-05-29,80.599853515625,81.21484367831157,78.9176747441588,80.03007905754731,4207300
2019-05-30,82.19158935546875,82.39055778126338,80.6088947502853,80.68124815966534,2737500
2019-05-31,79.73161315917969,82.63472562076068,79.66829876874124,80.7264481089428,4020400
2019-06-03,81.06108856201172,82.45386056273139,80.49132102080843,82.45386056273139,3424000
2019-06-04,85.58306884765625,85.74586055174142,82.56238677185402,82.98745438252085,4331000
2019-06-05,84.51589965820312,86.33373961974443,82.90607404947572,86.03528694396866,2224500
2019-06-06,83.46678924560547,84.96808448492364,83.00554490280261,84.34405532701457,3751800
2019-06-07,83.7833251953125,84.04560111470634,83.11407344582504,83.93707100668115,1877700
2019-06-10,86.27042388916016,88.06113287330507,84.66059843371735,84.94095927820426,3008600
2019-06-11,86.3337173461914,88.89316193570242,86.02622574745155,88.5404477371479,2311500
2019-06-12,84.79624938964844,88.17869162884722,84.72389598667085,88.17869162884722,3891500
2019-06-13,85.63961029052734,85.77562700493657,84.42447460035982,85.53079000055061,2047700
2019-06-14,82.4203872680664,84.32469674833604,82.41131718393,83.32720196518977,3758500
2019-06-17,81.34126281738281,83.06421185559873,81.18710600345746,82.5201245062795,2695600
2019-06-18,85.94789123535156,86.12925831602986,82.21181931318607,82.75590671832751,3697300
2019-06-19,87.25371551513672,88.1423900872832,85.92976682304787,86.2834240186803,2695200
2019-06-20,88.8769302368164,89.7474717101192,87.90663857109311,89.32126760040407,3523500
2019-06-21,88.92225646972656,89.55703097648097,87.43508076131015,88.98573322855722,3567300
2019-06-24,88.55046081542969,90.30967670789083,88.46884389117183,89.3937988010413,3141700
2019-06-25,86.24715423583984,89.32125578501584,86.04765387738868,88.68648820671461,2882100
2019-06-26,88.0879898071289,89.32125849824548,87.12676832551813,88.0789197218926,2976300
2019-06-27,89.98322296142578,91.21648455057678,88.83156445346675,89.13081495570306,4482900
2019-06-28,88.51419830322266,91.92382408568116,88.3872447773525,91.92382408568116,23376300
2019-07-01,90.60891723632812,93.70115848190166,90.23712683124155,92.41348335256312,6131500
2019-07-02,88.94039154052734,90.58172400936256,88.5776642601001,90.1464568076078,2834700
2019-07-03,88.5776596069336,88.84970678257469,87.80686850054657,88.11518217572255,1597500
2019-07-05,87.53482818603516,88.20586917518092,86.96353737454658,87.40787467237102,2688100
2019-07-08,86.64615631103516,87.77060471813071,86.31970243180615,86.77310982868556,2905000
2019-07-09,86.98167419433594,87.28999482477518,85.92977262104138,86.19274974397699,3327600
2019-07-10,87.17208862304688,88.81342782166918,87.04513512725686,87.81592618553815,2803500
2019-07-11,85.34941101074219,87.50762773257271,85.19524723754527,87.32626754092061,2893500
2019-07-12,87.95195770263672,88.00637129034807,85.34033380125145,85.83908466432982,2620900
2019-07-15,89.91974639892578,90.10110656635554,88.0698436336651,88.16959380128554,3266300
2019-07-16,87.97010040283203,88.65021146199346,87.13582557890727,88.64114137737269,2925100
2019-07-17,87.41695404052734,88.45979251504029,87.15397690045377,87.96104157378895,1982200
2019-07-18,88.06985473632812,88.43257511691456,87.09956318951903,87.49855699185368,2974600
2019-07-19,88.8315658569336,89.43913003644495,87.48948399528007,88.45070534904113,3547600
2019-07-22,89.53887939453125,90.3550139886574,89.2849723915691,89.51167606113486,2173900
2019-07-23,91.53388214111328,91.53388214111328,89.91975300960208,90.5817238959894,3086000
2019-07-24,95.6689453125,96.34905629813389,93.13893161572834,93.17520503184242,6759400
2019-07-25,92.28653717041016,95.12487186127527,92.05983347527769,94.78934790183803,4053500
2019-07-26,92.8215560913086,93.383783713187,91.81499118997237,92.94850959972511,2940800
2019-07-29,94.51729583740234,95.03417992113816,92.6583230016533,94.00041175366653,4042800
2019-07-30,95.93196868896484,96.3581728859406,91.69714390171002,93.85536131374148,5185800
2019-07-31,93.75556182861328,94.76212659762355,92.1777063468322,94.42660270180465,5025700
2019-08-01,90.68148040771484,96.4125496927445,90.17366633133497,93.71023853247752,6705000
2019-08-02,91.0986099243164,91.42506379126654,88.76809626875148,90.28247525694107,3231300
2019-08-05,87.87034606933594,89.16709137084652,87.05421145327209,88.59579368037826,4565300
2019-08-06,90.92633056640625,91.02608076281781,88.74091016877317,88.97668398924131,3871400
2019-08-07,92.83062744140625,93.2568245577883,89.23964190056368,89.54795559136527,3998500
2019-08-08,92.02356719970703,93.04826541359695,91.13488566847455,93.04826541359695,2916500
2019-08-09,90.57266235351562,91.2981169818813,89.82907447274245,91.08048336075082,2389200
2019-08-12,89.09454345703125,90.74494591914117,88.81343311651518,90.14645182022839,2106100
2019-08-13,92.64927673339844,93.27498122871279,88.26029593537233,88.95854036471334,3488200
2019-08-14,90.6723861694336,91.86031795088105,89.9287985049032,90.01041541312216,3573400
2019-08-15,90.47293090820312,91.5792463323028,89.77468639149814,90.92633841523089,2311000
2019-08-16,93.90972900390625,94.1817761838512,90.89004128244267,91.57921547966143,3176700
2019-08-19,93.81904602050781,96.62110698103015,93.70116260267595,95.57826871469695,2987600
2019-08-20,93.28404235839844,94.17271700132626,92.98479180950626,94.17271700132626,1799400
2019-08-21,93.7283706665039,94.91629574408748,93.0482596217596,93.45632348122726,1398200
2019-08-22,93.66490936279297,94.48104413480023,92.78529782621007,93.90974633517092,1265400
2019-08-23,88.85877227783203,92.61298465679924,88.10612131992738,92.18678755084368,5239600
2019-08-26,89.51167297363281,90.62705803354038,89.02199223404754,90.35501087206633,2519100
2019-08-27,89.520751953125,91.6608352861487,89.15802467459689,90.64520028995948,2475800
2019-08-28,90.93537139892578,91.13487172756945,88.62299820765247,89.17614877555533,1689600
2019-08-29,92.09609985351562,93.37471191713377,91.814989506953,92.476967290231,1725600
2019-08-30,92.62206268310547,93.59235423780619,92.08704527447557,92.70367961231467,1639500
2019-09-03,89.92881774902344,91.8784708593472,89.77466090083325,91.2164930429312,1902700
2019-09-04,92.35906982421875,92.58577348452289,90.84469103381427,90.93537111424659,1936800
2019-09-05,96.12235260009766,96.83873700157613,93.08452491576504,93.09359499940183,3276900
2019-09-06,95.95005798339844,96.11328490067609,94.79840639703994,95.79590114998257,1422500
2019-09-09,97.38284301757812,98.38033793641351,95.03419595339706,96.57577838082919,2929300
2019-09-10,97.80902099609375,98.80651564881171,96.04073533529584,96.6301592765977,3374200
2019-09-11,99.74962615966797,100.23023688784927,97.57326929613112,97.60047263267757,3418500
2019-09-12,99.77684020996094,101.6176733107101,99.54106640382874,100.11236420643951,3031000
2019-09-13,100.75498962402344,101.38282686792539,99.02614804340435,99.74498243005519,1751100
2019-09-16,97.8796615600586,100.02706382535634,97.70677530261517,99.39921957852115,1980600
2019-09-17,98.05254364013672,98.25272625767792,96.7331613618459,97.11533133265534,1482500
2019-09-18,98.10713958740234,99.11714686926184,96.81506057637577,97.58848776229405,1252100
2019-09-19,98.59846496582031,99.25360537496556,98.19809983976359,98.39828240279195,1368000
2019-09-20,95.35916900634766,99.12621948332796,95.0770904161436,98.68945688881888,3249700
2019-09-23,96.49657440185547,97.37009274617195,94.91331589455683,95.35917963965589,1637500
2019-09-24,94.54025268554688,97.542970650028,94.32187483808254,96.73314614616224,1997100
2019-09-25,98.4710922241211,98.6166751470119,93.56664645624865,94.7586339719629,3003800
2019-09-26,98.64397430419922,99.92695196052004,98.12531563854056,98.60757683948071,3239700
2019-09-27,96.93334197998047,98.93516117199407,95.92333475202483,98.42560353546116,2809000
2019-09-30,99.29002380371094,99.5265969353349,97.00613299010394,97.89784666922532,2538100
2019-10-01,99.1535415649414,103.27545968204252,98.51659623864215,101.58301547021048,4619400
2019-10-02,97.08805084228516,99.39014454297654,96.80597905605696,98.63491246914887,2947800
2019-10-03,97.65219116210938,97.73408721730571,95.21361584660686,97.43381325176681,2947200
2019-10-04,99.9815444946289,100.07254162730376,97.50657937748092,97.87054013975413,1729200
2019-10-07,98.26181030273438,100.40011115321781,98.09802517270845,99.52659277378187,1560000
2019-10-08,94.40376281738281,97.74315208660057,94.29457042388147,97.06071524695685,3628800
2019-10-09,96.41468811035156,97.01523593768059,95.31369070235576,96.64216708577484,2062800
2019-10-10,97.58847045898438,98.53478373285157,96.3145869386975,96.78774704668444,2442500
2019-10-11,100.78229522705078,102.12896698103069,99.00795491243284,99.00795491243284,4065100
2019-10-14,101.21905517578125,101.50113385998073,99.58121052034116,99.96337357906636,1894000
2019-10-15,101.88327026367188,102.33822815039571,100.63668315489026,101.15533486807118,1870400
2019-10-16,98.82597351074219,102.29275111580273,98.7440774639988,101.33734351784913,2974200
2019-10-17,99.91787719726562,100.55482258457891,98.78048215789376,100.09986456883017,2131400
2019-10-18,99.18994140625,100.47291930852771,98.70768705496448,99.81777870221232,1927200
2019-10-21,100.07254028320312,100.40010357642811,98.88054589381672,99.88145186083773,1750800
2019-10-22,98.07072448730469,100.5001980238969,97.97063319324822,100.2636249125877,2152800
2019-10-23,93.91242980957031,95.9870371850764,92.71134096364004,95.5957730262146,5798500
2019-10-24,96.5147705078125,96.71495309844785,94.34917336079876,94.85872399724747,3152200
2019-10-25,96.32369232177734,96.73315167694743,94.60395192269179,96.15990719128791,3594800
2019-10-28,98.86238098144531,100.31824528422321,96.67858105622417,96.67858105622417,5513600
2019-10-29,104.10347747802734,107.82503003478006,103.68491007094777,104.18536657369043,9320200
2019-10-30,104.46743774414062,105.64123003748128,103.63941792081002,104.2308646186788,4095400
2019-10-31,103.43923950195312,104.39465397113845,102.91148661531537,103.64852321289823,3482500
2019-11-01,107.37006378173828,107.87052024569918,104.48563237845309,105.06797793173128,4965600
2019-11-04,107.26087951660156,109.08981234647636,105.96880065621949,107.85232621644344,3739800
2019-11-05,107.9706039428711,109.21718405104913,106.92419946408867,107.9433006395795,5598800
2019-11-06,105.9779052734375,107.82503342732025,105.1225821116958,107.52475951622701,3394500
2019-11-07,106.82413482666016,108.28910007398419,106.15079896172551,107.54296926632476,3119100
2019-11-08,107.02430725097656,107.10619634715879,105.1407816756064,105.75042364309802,2067100
2019-11-11,107.60663604736328,107.7977175173864,105.79589874847096,106.36004899956738,2902600
2019-11-12,108.22539520263672,109.95422979242008,107.77043727014487,108.23448936296943,4317300
2019-11-13,108.0707015991211,109.41738010104564,106.66943731020756,107.11529412940732,2278000
2019-11-14,107.3609619140625,108.27997880400396,105.95969076707554,107.61573722404076,2497200
2019-11-15,106.89691162109375,108.72583738732241,106.29636385873332,108.35277551788273,2067200
2019-11-18,105.47746276855469,106.94242810773808,105.24088960302679,106.04161319688455,2169800
2019-11-19,103.739501953125,106.88780977749086,103.57571683199122,106.39645441408949,3840000
2019-11-20,104.40374755859375,105.65943593315556,102.88418968426913,104.18536968819022,3714700
2019-11-21,103.96696472167969,104.63119926249075,102.30181740632231,104.01245633918282,3008600
2019-11-22,104.84049987792969,105.51383562801001,103.73040148810935,104.08526809572645,2336300
2019-11-25,106.532958984375,108.48927962659118,105.54114700860174,105.9688086073778,3176800
2019-11-26,106.12348937988281,106.8969234519361,104.64032895558407,106.34187419515094,3628200
2019-11-27,106.83321380615234,107.28817169080418,105.7322096162413,106.35095261705204,1220500
2019-11-29,105.16808319091797,106.4055693914998,104.65852555755,105.97790780043155,1102700
2019-12-02,104.42193603515625,105.55933075120896,103.27544021758533,105.32275070648019,2320700
2019-12-03,104.28546142578125,104.50383929709369,101.51931626809653,102.82049627743329,2436100
2019-12-04,105.80502319335938,107.08800798643082,105.16808481942097,105.49565510947718,2832400
2019-12-05,106.56024932861328,107.49746157486052,105.19537550776224,105.8323138473165,1492400
2019-12-06,107.9797134399414,109.17170793717254,107.67034537975324,108.09800694468977,2253200
2019-12-09,107.23359680175781,108.39828814484683,106.75134244333263,107.59756458200013,1150900
2019-12-10,108.37098693847656,109.73586084687578,107.57026341137446,107.6066608819847,2526300
2019-12-11,110.46379089355469,111.2645143809242,108.09801095814299,108.22539862790389,3290000
2019-12-12,112.81138610839844,114.70400606833806,109.64487544758386,110.28181385591334,4633700
2019-12-13,113.06236267089844,114.30360327187826,111.45605703929911,112.55126605749584,2894800
2019-12-16,113.4457015991211,114.28536238096717,113.15364537225422,114.08457241940187,2722800
2019-12-17,114.93334197998047,115.88252629344136,112.28657896633338,113.50044027747583,3725500
2019-12-18,114.80558013916016,115.40794302073971,113.87464619057916,114.58653972432843,2528300
2019-12-19,114.95159912109375,115.1341385938047,113.55520522990713,114.68692907120843,2032800
2019-12-20,116.53965759277344,116.67655348910891,114.96072427774037,115.07024795797743,3772700
2019-12-23,116.84996795654297,118.16422430849158,116.06506563114799,117.10551625538433,2897500
2019-12-24,117.91779327392578,118.0638248466606,116.37537482513405,117.21502851568464,958500
2019-12-26,117.44319915771484,118.19160053299044,116.3936268084588,118.19160053299044,972500
2019-12-27,116.9959945678711,117.97255111276934,116.64005131485776,117.77176118272723,1011500
2019-12-30,116.41189575195312,117.14203977103782,115.31667972332609,117.06902397649546,935300
2019-12-31,116.14718627929688,116.73129854615476,115.72735602269073,116.30233957698812,957800
2020-01-02,117.3154067993164,118.19158218479897,116.08330213620269,117.37930082567887,2247900
2020-01-03,116.18370819091797,117.07812716112375,115.10674976330507,115.20714472408692,1546100
2020-01-06,115.36229705810547,115.9007727857422,113.79249255361395,114.44962066834698,2157900
2020-01-07,116.85907745361328,118.44713936674518,115.90990014692721,116.36623833648206,2595500
2020-01-08,117.15115356445312,117.83566092465529,116.02855842992723,117.01425766294784,1589100
2020-01-09,117.89952850341797,119.51496960114225,117.45232598848143,118.46539733094089,2429600
2020-01-10,118.3193588256836,119.40544588624422,117.8995215864324,118.74831781475099,2294000
2020-01-13,120.45502471923828,120.93874208647601,118.7848252728691,119.56060576631485,2313900
2020-01-14,121.12130737304688,122.00659078723464,119.82529445651299,119.92568943099552,2499200
2020-01-15,120.92962646484375,121.30382714188606,120.07170839604905,120.88398985826885,2206200
2020-01-16,122.462890625,123.17479090109329,121.20340688960611,122.28035816312175,2495100
2020-01-17,122.15262603759766,123.64941502166086,120.90226362126394,123.20221242528169,2268300
2020-01-21,122.26215362548828,122.70935621064568,121.10305053738301,121.75104307249057,2018200
2020-01-22,122.88275146484375,124.39779764997763,121.82404348537644,122.77323475191156,2422000
2020-01-23,124.49818420410156,125.23744981914008,123.0744113267924,123.11091225319238,2534100
2020-01-24,123.46688842773438,125.87635407699703,122.8006384139993,125.48390982652036,2887600
2020-01-27,119.05862426757812,120.22684885395147,116.87732839951617,120.07169554926672,3781200
2020-01-28,121.09391784667969,121.97921521338992,119.77967531413583,120.9296427524888,2207500
2020-01-29,121.07564544677734,123.0013930627815,120.23598489318185,121.43158865891387,2273000
2020-01-30,120.12646484375,120.4824080872365,117.59836121046719,119.38719917853476,2039700
2020-01-31,115.78215026855469,119.53325152964632,115.04288447480526,118.66621157310489,4448500
2020-02-03,114.72344207763672,117.76265672726578,114.09369997921574,116.53967346563898,4205200
2020-02-04,119.11337280273438,122.7549560668216,116.5943913571484,121.38594168689423,5560000
2020-02-05,122.508544921875,124.89063079833142,120.86572467495056,121.75102186561716,4386700
2020-02-06,123.5216293334961,123.89583002617242,121.43160635788071,123.54900851331752,2082800
2020-02-07,120.71056365966797,123.08352763448293,120.47327283272058,122.74584185645487,2522400
2020-02-10,121.55938720703125,121.66890393235428,119.06778422156353,119.33245428320697,1769600
2020-02-11,123.68590545654297,125.18269414501606,122.10696531082425,122.41728586037574,2407000
2020-02-12,125.79419708251953,126.34179459805722,124.26089340107158,124.65335151722752,2592900
2020-02-13,126.57909393310547,127.09931224676245,124.10573472656235,124.91801617698853,1426200
2020-02-14,125.10969543457031,127.40050842040402,122.92839917155855,126.75251590859003,1846700
2020-02-18,122.17996215820312,123.6585071171347,121.02999512466437,122.67281511995833,1919900
2020-02-19,123.16566467285156,125.32871698733707,122.58155239423846,123.1291637482099,2028200
2020-02-20,123.0287857055664,123.33909234983972,120.12646741278391,122.59982666881447,2295000
2020-02-21,119.10429382324219,125.14620833317267,118.22811817787266,122.83713769729667,3521900
2020-02-24,113.20838165283203,114.61390414641423,112.45998728229276,113.67384856718216,5135500
2020-02-25,110.26954650878906,114.90594362507059,108.60847597823684,114.62300924681216,4628400
2020-02-26,109.03746032714844,112.14056175597827,107.90574344010543,110.92670036477634,4415400
2020-02-27,104.62923431396484,107.54979635412687,103.95385564777159,105.26810508425993,4950600
2020-02-28,103.76217651367188,105.50538472223103,100.39439855220682,100.41264901542242,5492900
2020-03-02,109.59418487548828,109.83147572837217,104.43756177145843,107.32161560335634,4306000
2020-03-03,106.3815689086914,112.05841776191608,106.18077896779886,108.98270246258436,3969600
2020-03-04,110.68028259277344,110.74416967299952,107.2486237646731,107.8966232821575,2755600
2020-03-05,105.20420837402344,108.53547871562941,104.07249155748443,106.37244004628623,3161500
2020-03-06,101.93683624267578,104.1090037149342,99.60037976560423,101.06978942609835,3544400
2020-03-09,93.06562042236328,98.56905840238969,92.60015347466472,95.55722327704913,5696500
2020-03-10,97.51947021484375,98.02144501119304,92.75529837737668,95.31079503724328,4622400
2020-03-11,91.74223327636719,96.13221171601923,90.23632271119514,94.58065758011688,4957800
2020-03-12,83.93885803222656,88.73953832691018,78.49017826419787,78.85525025340934,7271900
2020-03-13,87.55411529541016,91.36639045541143,80.23197600850479,87.97566451554583,7099000
2020-03-16,73.60629272460938,79.56297729293354,71.71848416029232,77.47355674763575,7781200
2020-03-17,73.38634490966797,75.12753077528782,69.28081214204879,74.82511284770469,9133800
2020-03-18,59.16362762451172,70.36219684900081,53.52768914502651,67.21889962964754,10744500
2020-03-19,69.75736999511719,70.78374822637495,57.779847165980016,59.411064915076764,6107900
2020-03-20,67.42967987060547,76.96953693057061,66.62323184048905,72.25000790663165,5722100
2020-03-23,70.81123352050781,72.03923064705292,63.379130093908806,68.00701181599956,3664800
2020-03-24,78.5640869140625,80.91926796488599,74.50437718144873,76.08976770258819,3691000
2020-03-25,77.76679992675781,82.46799562746475,75.61323099144404,79.87455241168018,3173900
2020-03-26,82.22057342529297,82.34887068275476,76.75875292069755,79.23306516223357,4068300
2020-03-27,74.50437927246094,80.52521236851274,74.11032140503755,78.93064872358484,2923100
2020-03-30,77.83097076416016,78.03258278011562,72.49744639741552,74.82513668691269,2963000
2020-03-31,75.99813079833984,80.32360130140617,75.2283402383261,77.73931690649638,2696900
2020-04-01,68.48356628417969,73.30389501804555,67.64046076775807,72.8365292874882,3434000
2020-04-02,71.2785873413086,72.64404047242036,67.3655077135558,67.95201135342964,2455300
2020-04-03,69.41828918457031,72.49743762060619,66.76985600471755,70.80207486063851,2330700
2020-04-06,79.6729507446289,79.90205400120612,73.22140220041334,73.37719073688348,3657900
2020-04-07,77.23527526855469,84.19085256083501,76.73125238699399,84.19085256083501,3938300
2020-04-08,83.92510986328125,85.97787316369238,78.2983342241265,78.81152330131009,4222100
2020-04-09,82.44969177246094,88.86458378731642,81.93650264860928,85.00648528595462,4008200
2020-04-13,81.66157531738281,82.00980979295059,79.98453759620631,81.18503657010334,1717800
2020-04-14,84.56658935546875,84.96064721970319,81.60657932161517,83.36609057935564,2561200
2020-04-15,79.85623168945312,82.9262139729337,78.86650392895486,82.80708279482204,3902200
