Date,Close GOOGL,High GOOGL,Low GOOGL,Open GOOGL,Volume GOOGL
2017-01-03,40.15964889526367,40.33012383857357,39.60696379756355,39.79234870989039,39180000
2017-01-04,40.14772415161133,40.42903798739036,39.965816440961326,40.25309123148775,30306000
2017-01-05,40.40865707397461,40.44444175963319,40.055773887360914,40.134301497332686,26810000
2017-01-06,41.014522552490234,41.200904749303845,40.33310814885649,40.50656736132072,40342000
2017-01-09,41.11243438720703,41.27396410668777,40.83609183974287,41.072175195889905,28178000
2017-01-10,41.054283142089844,41.2232716469874,40.91164114525979,41.10696857431349,23948000
2017-01-11,41.245635986328125,41.24762297107502,40.828638418329284,41.08460300685021,26508000
2017-01-12,41.2292366027832,41.27148278123335,40.80577374197702,41.17207666256621,26990000
2017-01-13,41.29931640625,41.48370783905058,41.22874052562227,41.30229688347831,25804000
2017-01-17,41.126346588134766,41.26153357885048,40.91461519208435,41.252588356806264,28818000
2017-01-18,41.203887939453125,41.24315364125748,40.95835880455869,41.24265689505406,20554000
2017-01-19,40.9727668762207,41.401697689044646,40.95239270053112,41.20288926596085,21410000
2017-01-20,41.16164016723633,41.21482234458937,40.9842031886352,41.20736356791533,26124000
2017-01-23,41.969791412353516,42.024960572196605,41.187981205479645,41.33261397025626,49148000
2017-01-24,42.22327423095703,42.32217980958202,41.86293227161282,42.09653190607257,33768000
2017-01-25,42.6666145324707,42.68351148675252,42.233709710067316,42.423076182212675,33108000
2017-01-26,42.59355163574219,42.79335357214368,42.27247916494097,42.69643497708027,69866000
2017-01-27,41.999610900878906,43.09156134038159,41.844045930203315,42.69394827200546,75050000
2017-01-30,40.9459342956543,41.61193820244642,40.80676573463504,41.603489725458026,70338000
2017-01-31,40.7650146484375,40.90815717307091,40.42753820118527,40.730720203742685,40404000
2017-02-01,40.51899337768555,40.954381914037896,40.370382850436705,40.954381914037896,45020000
2017-02-02,40.66909408569336,40.9822186302285,40.360447840992265,40.50706760507621,33784000
2017-02-03,40.76203536987305,41.06024612766002,40.72326641665898,40.911142644744295,30562000
2017-02-06,40.836097717285156,40.87436613748395,40.47178175027964,40.80130652076078,27018000
2017-02-07,41.21432876586914,41.34802935110461,40.91910222047386,41.02894381701703,33332000
2017-02-08,41.24662780761719,41.46382722499581,41.009550959663684,41.27893526822345,26044000
2017-02-09,41.25556945800781,41.35099780110762,41.07863303913393,41.338571564107774,23884000
2017-02-10,41.493648529052734,41.60796082242183,41.27794313502696,41.39921366691301,28302000
2017-02-13,41.69792175292969,41.836093020246416,41.563227708625455,41.63529381915168,25914000
2017-02-14,41.751102447509766,41.8490145308039,41.542355296534126,41.73817946312239,27266000
2017-02-15,41.616416931152344,41.83759034555263,41.56174451033826,41.690470038800996,27144000
2017-02-16,41.85746383666992,41.88330601165986,41.61342497301215,41.67505562159785,20102000
2017-02-17,42.075164794921875,42.09454927409271,41.7386817855903,41.81472567160202,29224000
2017-02-21,42.210350036621094,42.35597629635616,42.07515923847313,42.14673239888609,25206000
2017-02-22,42.31422424316406,42.434998018944036,42.08310836058908,42.147226532478044,24488000
2017-02-23,42.29633331298828,42.37685169777353,41.87386774986739,42.30031107439168,27734000
2017-02-24,42.137786865234375,42.16512307482621,41.896732233003405,42.129835133854975,26924000
2017-02-27,42.2302360534668,42.27993722009084,41.89922105085147,41.99564290672361,20206000
2017-02-28,41.99464416503906,42.188485154471394,41.82118493812553,42.11492500356864,27662000
2017-03-01,42.58211898803711,42.644246384406024,42.1979218644591,42.31521841913925,36374000
2017-03-02,42.239173889160156,42.56919534159015,42.18301123942281,42.56024632711576,25018000
2017-03-03,42.200904846191406,42.28738797687306,41.98370921506133,42.193946607720726,20100000
2017-03-06,42.11094665527344,42.19394877500535,41.80776462406847,42.09056868499434,20958000
2017-03-07,42.30379104614258,42.41214239192446,42.023971249849346,42.11045059442489,20774000
2017-03-08,42.42755126953125,42.591071788959646,42.30876445526476,42.40170529730242,20576000
2017-03-09,42.63629150390625,42.778937282213555,42.37933343805437,42.43003188177728,26954000
2017-03-10,42.81373596191406,42.953894241993936,42.6248700061774,42.87785035506352,26732000
2017-03-13,42.97128677368164,43.09802530660998,42.784407824505706,42.78490457069287,23332000
2017-03-14,43.037391662597656,43.12039377879418,42.750113106105864,42.93003381556234,21234000
2017-03-15,43.160648345947266,43.234705237445844,42.80826191855541,43.138283392232026,26658000
2017-03-16,43.24066925048828,43.37536330058189,43.117407946123464,43.26701196510781,22090000
2017-03-17,43.358463287353516,43.46035313243503,43.15965485088986,43.42357116379749,37366000
2017-03-20,43.13679122924805,43.25756500748668,42.975758260944744,43.21482208666075,30844000
2017-03-21,42.25358963012695,43.413135498039566,42.131818562776125,43.2436502544836,50760000
2017-03-22,42.2366943359375,42.51254015048287,42.09752577123024,42.220787081940415,27334000
2017-03-23,41.732215881347656,41.83360898263114,41.40170144572661,41.81869901313914,65754000
2017-03-24,41.508060455322266,41.94842024481885,41.20786271610694,41.849014132,42114000
2017-03-27,41.67555618286133,41.81820196829991,40.96929307808988,41.15766226404998,38692000
2017-03-28,41.78092575073242,42.018002598921385,41.36541464575966,41.73420506733746,30384000
2017-03-29,42.24017333984375,42.32565919186449,41.8182044961218,41.88629664679321,29146000
